Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;40540,0;-2,80;35907739120;869780;-1180,00;42080,0;42300,0;40440,0;41684,91;BANCO BANCOLOMBIA;EQTY
ECOPETROL;3055,0;-1,45;29675793070;9566943;-45,00;3140,0;3180,0;3055,0;3120,71;ECOPETROL;EQTY
PFAVAL;1420,0;-3,10;9395673080;6593294;-45,00;1445,0;1455,0;1420,0;1439,68;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUPOSURA;29880,0;-3,28;9171411880;304848;-1000,00;30680,0;31800,0;29880,0;30587,99;GRUPO SURA;EQTY
GRUPOARGOS;15500,0;2,53;8613101020;558216;380,00;15300,0;15680,0;15300,0;15430,29;GRUPO ARGOS;EQTY
PFDAVVNDA;42700,0;0,00;6863098740;162116;0,00;42040,0;42980,0;42040,0;42346,26;BANCO DAVIVIENDA;EQTY
BCOLOMBIA;38500,0;-2,26;6303274120;162423;-880,00;39680,0;40120,0;38500,0;39423,09;BANCO BANCOLOMBIA;EQTY
ISA;18600,0;-1,51;5257167220;284234;-280,00;18600,0;18960,0;18500,0;18724,96;ISA INTERCONEXION ELECTRICA;EQTY
CEMARGOS;5420,0;0,00;5053751530;936508;0,00;5400,0;5500,0;5360,0;5416,67;CEMENTOS ARGOS;EQTY
GEB;2460,0;1,66;4035293825;1643622;40,00;2495,0;2495,0;2450,0;2458,4;GRUPO ENERGIA BOGOTA;EQTY
PFGRUPSURA;26260,0;-1,52;3857940220;145826;-400,00;27000,0;27000,0;26260,0;26483,85;GRUPO SURA;EQTY
NUTRESA;24140,0;4,61;3404561160;139843;1080,00;23520,0;24520,0;23520,0;24374,91;GRUPO NUTRESA;EQTY
PFAVH;1595,0;-4,88;2093915305;1327407;-80,00;1580,0;1610,0;1560,0;1581,73;AVIANCA HOLDINGS S.A.;EQTY
CNEC;11180,0;0,00;1548156060;136742;0,00;11320,0;11420,0;11180,0;11334,96;CANACOL ENERGY LTD;EQTY
CORFICOLCF;32200,0;-0,62;1371448840;42668;-200,00;32400,0;32400,0;32000,0;32190,36;CORFICOLOMBIANA;EQTY
GRUBOLIVAR;84000,0;2,44;756000000;9000;2000,00;84000,0;84000,0;84000,0;84000,0;GRUPO BOLIVAR;EQTY
CELSIA;4530,0;2,00;634843940;139913;90,00;4505,0;4595,0;4505,0;4536,57;CELSIA;EQTY
HCOLSEL;14546,0;2,74;581840000;40000;388,50;14546,0;14546,0;14546,0;14546,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
ICOLCAP;15840,0;1,46;574411965;36262;228,00;15943,5;15943,5;15785,0;15840,6;FONDO BURSATIL ISHARES COLCAP;EQTY
CLH;3650,0;1,96;336264710;93428;70,00;3580,0;3650,0;3570,0;3598,98;CEMEX LATAM HOLDINGS;EQTY
PFCEMARGOS;4600,0;-0,88;267676520;58719;-40,00;4565,0;4600,0;4540,0;4561,35;CEMENTOS ARGOS;EQTY
GRUPOAVAL;1420,0;-1,40;241548900;171528;-20,00;1425,0;1425,0;1410,0;1412,72;GRUPO AVAL ACCIONES Y VALORES;EQTY
BVC;10620,0;2,51;136202000;12768;260,00;10460,0;10700,0;10460,0;10667,45;BOLSA DE VALORES DE COLOMBIA;EQTY
MINEROS;3400,0;-1,31;108101780;31480;-45,00;3455,0;3455,0;3400,0;3435,62;MINEROS;EQTY
PFCORFICOL;0,0;-1,09;65513600;2383;-300,00;0,0;0,0;0,0;0,0;CORFICOLOMBIANA;EQTY
PROTECCION;123500,0;0,41;50635000;410;500,00;123500,0;123500,0;123500,0;123500,0;ADM DE FONDOS Y CES PROTECCION;EQTY
TERPEL;10260,0;-2,29;45913280;4465;-240,00;10300,0;10300,0;10260,0;10282,93;ORGANIZACION TERPEL;EQTY
ETB;246,0;0,00;28404120;115220;0,00;246,0;246,0;246,0;246,74;ETB;EQTY
PFGRUPOARG;12500,0;0,00;24491600;1952;0,00;12500,0;12500,0;12500,0;12518,22;GRUPO ARGOS;EQTY
BOGOTA;87000,0;1,12;23664000;272;960,00;87000,0;87000,0;87000,0;87000,0;BANCO DE BOGOTA;EQTY
EXITO;15760,0;0,00;19040080;1200;0,00;15760,0;15760,0;15760,0;15866,73;EXITO;EQTY
PROMIGAS;7800,0;-4,29;7800000;1000;-350,00;7800,0;7800,0;7800,0;7800,0;PROMIGAS;EQTY
VALSIMESA;0,0;0,00;2480500;451;0,00;0,0;0,0;0,0;5500,0;VALORES SIMESA;EQTY
