Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFAVAL;910,0;-4,53;61532918731;68229974;-43,00;910,0;1000,0;900,0;901,52;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFBCOLOM;24920,0;1,23;52827079220;2141005;300,00;24200,0;25920,0;23500,0;24656,18;BANCO BANCOLOMBIA;EQTY
ECOPETROL;1605,0;-8,70;22093696925;13772260;-150,00;1710,0;1710,0;1600,0;1620,91;ECOPETROL;EQTY
ISA;12500,0;3,31;17701903880;1448519;400,00;12160,0;12680,0;11500,0;12052,15;ISA INTERCONEXION ELECTRICA;EQTY
PFDAVVNDA;28720,0;-0,49;15301476840;531425;-140,00;28500,0;29000,0;28500,0;28861,99;BANCO DAVIVIENDA;EQTY
GRUPOSURA;17900,0;-0,34;12060470700;674519;-60,00;17600,0;18740,0;17600,0;17947,42;GRUPO SURA;EQTY
BCOLOMBIA;23800,0;-2,64;10952469320;466410;-620,00;23500,0;25000,0;23200,0;23820,08;BANCO BANCOLOMBIA;EQTY
GEB;1970,0;15,06;7137917410;3899256;265,00;1800,0;1970,0;1750,0;1807,56;GRUPO ENERGIA BOGOTA;EQTY
GRUPOARGOS;9300,0;4,26;5972038560;649026;380,00;9000,0;9440,0;8900,0;9120,88;GRUPO ARGOS;EQTY
PFGRUPSURA;15000,0;-12,12;4608316140;296978;-2000,00;16500,0;16940,0;14420,0;15842,32;GRUPO SURA;EQTY
CEMARGOS;3180,0;5,26;3856626210;1217438;160,00;3175,0;3220,0;3135,0;3170,23;CEMENTOS ARGOS;EQTY
CORFICOLCF;23820,0;9,09;3604800480;155856;2000,00;22000,0;24000,0;22000,0;22990,34;CORFICOLOMBIANA;EQTY
ICOLCAP;10251,0;-0,05;3401880230;333974;-5,50;10185,0;10387,0;10185,0;10186,06;FONDO BURSATIL ISHARES COLCAP;EQTY
BOGOTA;72000,0;5,57;2525106620;35077;3900,00;65000,0;74000,0;65000,0;71954,53;BANCO DE BOGOTA;EQTY
CNEC;8960,0;-7,13;1872627120;204605;-680,00;9310,0;9310,0;8840,0;9156,75;CANACOL ENERGY LTD;EQTY
NUTRESA;19000,0;0,00;1609661340;84753;0,00;19020,0;19100,0;18880,0;18989,25;GRUPO NUTRESA;EQTY
CLH;1965,0;-16,82;1176816080;589542;-365,00;2160,0;2160,0;1950,0;2053,44;CEMEX LATAM HOLDINGS;EQTY
PFAVH;500,0;-26,47;1175726338;2261322;-180,00;612,0;612,0;500,0;521,44;AVIANCA HOLDINGS S.A.;EQTY
MINEROS;2660,0;-5,00;397304115;149311;-140,00;2670,0;2685,0;2650,0;2660,92;MINEROS;EQTY
OCCIDENTE;36500,0;-3,95;365000000;10000;-1500,00;36500,0;36500,0;36500,0;36500,0;BANCO DE OCCIDENTE;EQTY
PFCEMARGOS;3050,0;-5,28;361156750;118163;-170,00;3100,0;3100,0;3005,0;3058,04;CEMENTOS ARGOS;EQTY
GRUBOLIVAR;61260,0;0,00;207367900;3165;0,00;61260,0;61260,0;61260,0;61260,0;GRUPO BOLIVAR;EQTY
CELSIA;3780,0;2,84;152069135;41906;100,00;3780,0;3780,0;3780,0;3660,32;CELSIA;EQTY
PFGRUPOARG;8000,0;1,27;134433780;16824;100,00;8000,0;8000,0;7990,0;7990,6;GRUPO ARGOS;EQTY
EXITO;14800,0;3,17;103645200;7026;460,00;14800,0;14800,0;14800,0;14817,03;EXITO;EQTY
ETB;199,0;-5,74;60515244;305759;-12,00;199,0;199,0;199,0;198,54;ETB;EQTY
TERPEL;9000,0;0,00;49995000;5555;0,00;9000,0;9000,0;9000,0;9000,0;ORGANIZACION TERPEL;EQTY
BVC;9400,0;-1,06;19831700;2121;-100,00;9400,0;9400,0;9400,0;9400,0;BOLSA DE VALORES DE COLOMBIA;EQTY
PROTECCION;123500,0;0,00;18525000;150;0,00;123500,0;123500,0;123500,0;123500,0;ADM DE FONDOS Y CES PROTECCION;EQTY
CONCONCRET;0,0;0,00;5642500;15250;0,00;0,0;0,0;0,0;370,0;CONCONCRETO S.A;EQTY
ELCONDOR;0,0;0,00;1000140;844;0,00;0,0;0,0;0,0;1185,0;EL CONDOR;EQTY
