Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;24980,0;-0,64;23603302680;952559;-160,00;25200,0;25200,0;24500,0;24778,84;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2060,0;-2,37;21527503520;10383304;-50,00;2070,0;2090,0;2055,0;2073,28;ECOPETROL;EQTY
GEB;2370,0;-0,42;13995809780;5916802;-10,00;2375,0;2375,0;2365,0;2365,43;GRUPO ENERGIA BOGOTA;EQTY
ISA;19480,0;3,18;10770941580;559830;600,00;18900,0;19500,0;18900,0;19239,66;ISA INTERCONEXION ELECTRICA;EQTY
BCOLOMBIA;24120,0;-1,31;5564940780;229791;-320,00;24300,0;24700,0;24100,0;24217,4;BANCO BANCOLOMBIA;EQTY
NUTRESA;20880,0;0,00;4432729380;212269;0,00;20880,0;20960,0;20860,0;20882,6;GRUPO NUTRESA;EQTY
GRUPOSURA;20360,0;2,72;4330149860;215421;540,00;19880,0;20360,0;19880,0;20100,87;GRUPO SURA;EQTY
PFAVAL;837,0;-0,12;3733842956;4468406;-1,00;830,0;840,0;830,0;835,61;GRUPO AVAL ACCIONES Y VALORES;EQTY
ICOLCAP;11600,0;0,65;3607504180;314373;75,00;11460,0;11600,0;11460,0;11475,24;FONDO BURSATIL ISHARES COLCAP;EQTY
HCOLSEL;10503,0;0,08;3150900000;300000;8,00;10503,0;10503,0;10503,0;10503,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
PFDAVVNDA;28980,0;0,07;2292228640;79546;20,00;28800,0;28980,0;28800,0;28816,39;BANCO DAVIVIENDA;EQTY
BVC;10820,0;1,12;1901119540;177642;120,00;10700,0;10820,0;10700,0;10701,97;BOLSA DE VALORES DE COLOMBIA;EQTY
PFCORFICOL;22000,0;0,46;1170039200;53389;100,00;21880,0;22160,0;21660,0;21915,36;CORFICOLOMBIANA;EQTY
GRUPOARGOS;10280,0;1,38;780577740;76939;140,00;10000,0;10280,0;9950,0;10145,41;GRUPO ARGOS;EQTY
PFGRUPSURA;16220,0;1,00;777791780;47674;160,00;16660,0;16660,0;16100,0;16314,8;GRUPO SURA;EQTY
CEMARGOS;3630,0;3,27;529627030;147977;115,00;3500,0;3630,0;3500,0;3579,12;CEMENTOS ARGOS;EQTY
CELSIA;4110,0;0,24;504477700;122895;10,00;4085,0;4130,0;4085,0;4104,95;CELSIA;EQTY
CORFICOLCF;25920,0;-0,31;447796480;17265;-80,00;25940,0;26000,0;25800,0;25936,66;CORFICOLOMBIANA;EQTY
CLH;1580,0;0,32;443664100;284059;5,00;1550,0;1580,0;1550,0;1561,87;CEMEX LATAM HOLDINGS;EQTY
BOGOTA;62120,0;-0,67;241322800;3876;-420,00;62600,0;62940,0;62120,0;62260,78;BANCO DE BOGOTA;EQTY
PFCEMARGOS;3025,0;0,83;188580095;61694;25,00;3050,0;3080,0;3025,0;3056,7;CEMENTOS ARGOS;EQTY
PFAVH;211,0;-0,47;167610943;810081;-1,00;210,0;211,0;200,0;206,91;AVIANCA HOLDINGS S.A.;EQTY
ETB;220,0;0,46;153150006;711443;1,00;212,0;220,0;210,0;215,27;ETB;EQTY
PFGRUPOARG;8120,0;0,74;151832430;18714;60,00;8100,0;8120,0;8080,0;8113,31;GRUPO ARGOS;EQTY
MINEROS;3380,0;1,50;150018950;44683;50,00;3335,0;3380,0;3335,0;3357,41;MINEROS;EQTY
CNEC;10200,0;-1,16;82054720;8013;-120,00;10240,0;10240,0;10200,0;10240,2;CANACOL ENERGY LTD;EQTY
GRUBOLIVAR;64500,0;4,88;30693000;484;3000,00;63000,0;64500,0;63000,0;63415,29;GRUPO BOLIVAR;EQTY
TERPEL;6600,0;0,15;25695200;3907;10,00;6600,0;6600,0;6600,0;6576,71;ORGANIZACION TERPEL;EQTY
EXITO;10220,0;-0,39;23183300;2265;-40,00;10260,0;10260,0;10220,0;10235,45;EXITO;EQTY
ENKA;8,0;5,26;20000000;2500000;0,40;8,0;8,0;8,0;8,0;ENKA DE COLOMBIA;EQTY
GRUPOAVAL;900,0;0,45;17638750;19528;4,00;900,0;900,0;900,0;903,25;GRUPO AVAL ACCIONES Y VALORES;EQTY
PROMIGAS;0,0;0,00;7279200;1080;0,00;0,0;0,0;0,0;6740,0;PROMIGAS;EQTY
ELCONDOR;0,0;0,00;6474000;7000;0,00;0,0;0,0;0,0;924,86;EL CONDOR;EQTY
CONCONCRET;0,0;0,00;4803437;13043;0,00;0,0;0,0;0,0;368,28;CONCONCRETO S.A;EQTY
FABRICATO;0,0;0,00;4668750;1245000;0,00;0,0;0,0;0,0;3,75;FABRICATO;EQTY
