Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFDAVVNDA;26660,0;-3,41;36557348180;1329463;-940,00;27500,0;28200,0;26660,0;27497,83;BANCO DAVIVIENDA;EQTY
ECOPETROL;2080,0;13,04;27646114785;13563088;240,00;1900,0;2165,0;1900,0;2038,33;ECOPETROL;EQTY
PFBCOLOM;24600,0;0,99;19460006440;795385;240,00;24200,0;25280,0;23800,0;24466,15;BANCO BANCOLOMBIA;EQTY
ICOLCAP;11117,0;1,94;13458976244;1206668;212,00;11111,5;11328,0;11111,5;11153,84;FONDO BURSATIL ISHARES COLCAP;EQTY
HCOLSEL;10037,0;-3,86;9291108500;925000;-403,00;10120,0;10120,0;9943,0;10044,44;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
ISA;15400,0;4,05;6283556820;410968;600,00;15000,0;15600,0;14800,0;15289,65;ISA INTERCONEXION ELECTRICA;EQTY
CORFICOLCF;27000,0;6,80;4666683700;181386;1720,00;25500,0;27000,0;25300,0;25727,92;CORFICOLOMBIANA;EQTY
BCOLOMBIA;24900,0;3,75;4594436120;192249;900,00;23500,0;24900,0;23080,0;23898,36;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;19600,0;5,95;4264871360;222581;1100,00;18500,0;19600,0;18500,0;19160,99;GRUPO SURA;EQTY
PFAVAL;930,0;4,97;4171911678;4588701;44,00;870,0;930,0;861,0;909,17;GRUPO AVAL ACCIONES Y VALORES;EQTY
CNEC;10300,0;0,98;3606447560;346798;100,00;10400,0;10660,0;10220,0;10399,27;CANACOL ENERGY LTD;EQTY
GRUPOARGOS;11760,0;9,91;3441725220;311213;1060,00;10800,0;11760,0;10160,0;11059,07;GRUPO ARGOS;EQTY
GEB;2185,0;0,92;3293974030;1497828;20,00;2165,0;2220,0;2165,0;2199,17;GRUPO ENERGIA BOGOTA;EQTY
NUTRESA;19460,0;4,40;2721807760;144648;820,00;18200,0;19460,0;18020,0;18816,77;GRUPO NUTRESA;EQTY
CEMARGOS;3990,0;2,31;2612916780;668250;90,00;3750,0;3990,0;3750,0;3910,09;CEMENTOS ARGOS;EQTY
CELSIA;4000,0;-2,91;1268999450;315196;-120,00;4120,0;4120,0;4000,0;4026,06;CELSIA;EQTY
PFGRUPSURA;16460,0;5,78;1051144740;64499;900,00;15680,0;16500,0;15680,0;16297,07;GRUPO SURA;EQTY
CLH;1450,0;6,62;988965370;678264;90,00;1400,0;1520,0;1365,0;1458,08;CEMEX LATAM HOLDINGS;EQTY
BOGOTA;75220,0;7,49;532014720;7220;5240,00;70000,0;75220,0;69960,0;73686,25;BANCO DE BOGOTA;EQTY
PFAVH;455,0;-5,21;487619106;1036790;-25,00;455,0;500,0;455,0;470,32;AVIANCA HOLDINGS S.A.;EQTY
MINEROS;2620,0;-0,95;473052680;180227;-25,00;2690,0;2690,0;2605,0;2624,76;MINEROS;EQTY
PFGRUPOARG;8940,0;9,96;465038180;53397;810,00;8150,0;8940,0;8150,0;8709,07;GRUPO ARGOS;EQTY
PROMIGAS;7000,0;0,00;232413000;33210;0,00;6990,0;7000,0;6990,0;6998,28;PROMIGAS;EQTY
BVC;8600,0;0,00;164801800;19163;0,00;8600,0;8600,0;8600,0;8600,0;BOLSA DE VALORES DE COLOMBIA;EQTY
PFCEMARGOS;3590,0;8,95;147616530;42312;295,00;3385,0;3590,0;3385,0;3488,76;CEMENTOS ARGOS;EQTY
GRUPOAVAL;1100,0;0,00;69757800;63598;0,00;1100,0;1100,0;1100,0;1096,86;GRUPO AVAL ACCIONES Y VALORES;EQTY
EXITO;11840,0;0,68;55821360;4703;80,00;11900,0;11900,0;11800,0;11869,31;EXITO;EQTY
ETB;187,0;5,65;31916603;170261;10,00;188,0;188,0;187,0;187,46;ETB;EQTY
GRUBOLIVAR;58500,0;0,86;29250000;500;500,00;58500,0;58500,0;58500,0;58500,0;GRUPO BOLIVAR;EQTY
CONCONCRET;322,0;-2,42;20719200;64460;-8,00;322,0;322,0;322,0;321,43;CONCONCRETO S.A;EQTY
PFCORFICOL;22500,0;-0,44;20002500;889;-100,00;22500,0;22500,0;22500,0;22500,0;CORFICOLOMBIANA;EQTY
