Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFAVAL;1475,0;0,00;18109885885;12318861;0,00;1470,0;1475,0;1460,0;1470,09;GRUPO AVAL ACCIONES Y VALORES;EQTY
ECOPETROL;3360,0;-0,44;17312145430;5160683;-15,00;3375,0;3380,0;3335,0;3354,62;ECOPETROL;EQTY
PFBCOLOM;46580,0;0,04;11391156000;245371;20,00;46340,0;46580,0;46260,0;46424,21;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;33420,0;-0,18;4312694100;129137;-60,00;33480,0;33480,0;33340,0;33396,27;GRUPO SURA;EQTY
ISA;19000,0;1,06;3808872840;201970;200,00;18800,0;19000,0;18740,0;18858,61;ISA INTERCONEXION ELECTRICA;EQTY
CNEC;11400,0;0,88;3286625140;289847;100,00;11220,0;11420,0;11220,0;11339,17;CANACOL ENERGY LTD;EQTY
CEMARGOS;6200,0;-0,48;2756926630;443221;-30,00;6250,0;6270,0;6200,0;6220,21;CEMENTOS ARGOS;EQTY
PFDAVVNDA;46900,0;1,52;2697079760;58631;700,00;45840,0;46900,0;45840,0;46000,92;BANCO DAVIVIENDA;EQTY
GRUPOARGOS;17780,0;0,57;2114501780;119073;100,00;17760,0;17900,0;17640,0;17758,03;GRUPO ARGOS;EQTY
GEB;2410,0;0,42;1874689340;782072;10,00;2410,0;2410,0;2390,0;2397,08;GRUPO ENERGIA BOGOTA;EQTY
ICOLCAP;16729,0;-0,43;1673635680;100044;-73,00;16729,0;16729,0;16729,0;16729,0;FONDO BURSATIL ISHARES COLCAP;EQTY
CORFICOLCF;33200,0;0,30;1496776080;45243;100,00;33120,0;33200,0;33000,0;33083,04;CORFICOLOMBIANA;EQTY
BCOLOMBIA;44480,0;1,14;1420629260;32110;500,00;43980,0;44480,0;43920,0;44242,58;BANCO BANCOLOMBIA;EQTY
PFAVH;2040,0;-1,92;1127491680;555462;-40,00;2010,0;2055,0;2010,0;2029,83;AVIANCA HOLDINGS S.A.;EQTY
PFGRUPSURA;28300,0;-0,49;891137540;31477;-140,00;28300,0;28380,0;28240,0;28310,75;GRUPO SURA;EQTY
NUTRESA;25080,0;0,00;748876620;29871;0,00;24940,0;25160,0;24940,0;25070,36;GRUPO NUTRESA;EQTY
PFGRUPOARG;12900,0;-0,46;619147160;47495;-60,00;13140,0;13140,0;12900,0;13036,05;GRUPO ARGOS;EQTY
CELSIA;4460,0;0,45;296700915;66618;20,00;4480,0;4480,0;4415,0;4453,76;CELSIA;EQTY
BOGOTA;87940,0;0,55;283670040;3226;480,00;87900,0;87940,0;87900,0;87932,44;BANCO DE BOGOTA;EQTY
BVC;10700,0;-0,93;265135080;24717;-100,00;10840,0;10840,0;10700,0;10726,83;BOLSA DE VALORES DE COLOMBIA;EQTY
GRUBOLIVAR;81100,0;-1,10;202082700;2447;-900,00;82020,0;82980,0;81100,0;82583,86;GRUPO BOLIVAR;EQTY
HCOLSEL;15406,0;0,20;154152317;10006;31,00;15406,0;15406,0;15406,0;15405,99;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
PFCEMARGOS;4890,0;1,66;147902700;30420;80,00;4810,0;4890,0;4810,0;4862,02;CEMENTOS ARGOS;EQTY
CLH;4030,0;0,75;79864520;19883;30,00;4040,0;4040,0;3960,0;4016,72;CEMEX LATAM HOLDINGS;EQTY
CONCONCRET;494,0;-1,20;55034359;111050;-6,00;499,0;499,0;494,0;495,58;CONCONCRETO S.A;EQTY
PROMIGAS;7800,0;0,00;49592400;6358;0,00;7800,0;7800,0;7800,0;7800,0;PROMIGAS;EQTY
EXITO;14520,0;2,83;47886960;3298;400,00;14520,0;14520,0;14520,0;14520,0;EXITO;EQTY
GRUPOAVAL;1460,0;-0,68;44491380;30703;-10,00;1440,0;1460,0;1440,0;1449,09;GRUPO AVAL ACCIONES Y VALORES;EQTY
FABRICATO;5,1;-0,20;13799667,08;2705062;-0,01;5,1;5,1;5,1;5,1;FABRICATO;EQTY
CARTON;9850,0;0,00;9987900;1014;0,00;9850,0;9850,0;9850,0;9850,0;CARTON COLOMBIA;EQTY
MINEROS;0,0;0,00;5382650;1690;0,00;0,0;0,0;0,0;3185,0;MINEROS;EQTY
VALSIMESA;0,0;0,00;1662030;313;0,00;0,0;0,0;0,0;5310,0;VALORES SIMESA;EQTY
ETB;0,0;0,00;1343101;5351;0,00;0,0;0,0;0,0;251,0;ETB;EQTY
COLTEJER;0,0;0,00;8000;10;0,00;0,0;0,0;0,0;800,0;COLTEJER;EQTY
