Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;25140,0;-0,48;16156323220;640987;-120,00;25580,0;25640,0;24880,0;25205,38;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2110,0;0,48;11633717525;5537955;10,00;2110,0;2130,0;2075,0;2100,72;ECOPETROL;EQTY
PFAVAL;838,0;0,36;3930996617;4677310;3,00;845,0;846,0;835,0;840,44;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUPOSURA;19820,0;1,64;3363081520;170590;320,00;19740,0;19900,0;19600,0;19714,41;GRUPO SURA;EQTY
NUTRESA;20880,0;1,36;3211440840;154574;280,00;20700,0;20880,0;20700,0;20776,07;GRUPO NUTRESA;EQTY
GRUPOARGOS;10140,0;4,11;2270337060;228706;400,00;9880,0;10140,0;9800,0;9926,88;GRUPO ARGOS;EQTY
CORFICOLCF;26000,0;-6,14;2252705740;86667;-1700,00;27600,0;27600,0;25660,0;25992,66;CORFICOLOMBIANA;EQTY
CELSIA;4100,0;-0,36;2018692040;493196;-15,00;4130,0;4130,0;4090,0;4093,08;CELSIA;EQTY
ISA;18880,0;0,32;1960631140;102864;60,00;19140,0;19140,0;18880,0;19060,42;ISA INTERCONEXION ELECTRICA;EQTY
ICOLCAP;11525,0;0,42;1524227350;132254;48,00;11525,0;11525,0;11525,0;11525,0;FONDO BURSATIL ISHARES COLCAP;EQTY
BCOLOMBIA;24440,0;-2,08;1467541760;59508;-520,00;25480,0;25480,0;24440,0;24661,25;BANCO BANCOLOMBIA;EQTY
PFCORFICOL;21900,0;-6,33;1409282460;65103;-1480,00;22200,0;22200,0;21200,0;21646,97;CORFICOLOMBIANA;EQTY
HCOLSEL;10495,0;0,71;1259330000;120000;74,00;10491,5;10495,0;10491,5;10494,42;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
CLH;1575,0;2,94;831444765;532042;45,00;1560,0;1580,0;1550,0;1562,74;CEMEX LATAM HOLDINGS;EQTY
GEB;2380,0;1,49;828136175;349190;35,00;2360,0;2380,0;2360,0;2371,59;GRUPO ENERGIA BOGOTA;EQTY
CNEC;10320,0;-1,71;498874480;48329;-180,00;10400,0;10400,0;10220,0;10322,47;CANACOL ENERGY LTD;EQTY
GRUBOLIVAR;61500,0;2,50;424784060;6950;1500,00;61600,0;61600,0;60800,0;61120,01;GRUPO BOLIVAR;EQTY
PFDAVVNDA;28960,0;3,21;372666980;12900;900,00;28200,0;29400,0;28200,0;28888,91;BANCO DAVIVIENDA;EQTY
PFGRUPSURA;16060,0;-0,86;329293640;20405;-140,00;16240,0;16240,0;16020,0;16137,89;GRUPO SURA;EQTY
PFAVH;212,0;-4,50;287259879;1318368;-10,00;225,0;225,0;208,0;217,89;AVIANCA HOLDINGS S.A.;EQTY
CEMARGOS;3515,0;2,33;261163010;74571;80,00;3500,0;3535,0;3490,0;3502,21;CEMENTOS ARGOS;EQTY
BOGOTA;62540,0;0,00;220056440;3531;0,00;62500,0;63000,0;61980,0;62321,28;BANCO DE BOGOTA;EQTY
MINEROS;3330,0;0,15;88182400;26678;5,00;3300,0;3330,0;3300,0;3305,44;MINEROS;EQTY
EXITO;10260,0;0,59;80374360;7839;60,00;10300,0;10300,0;10200,0;10253,14;EXITO;EQTY
PFGRUPOARG;8060,0;0,25;34266550;4257;20,00;8050,0;8060,0;8050,0;8049,46;GRUPO ARGOS;EQTY
PFCEMARGOS;3000,0;-2,76;26781000;8907;-85,00;3020,0;3020,0;3000,0;3006,74;CEMENTOS ARGOS;EQTY
TERPEL;6590,0;1,07;16910000;2600;70,00;6450,0;6590,0;6450,0;6503,85;ORGANIZACION TERPEL;EQTY
ETB;219,0;0,00;9425979;43041;0,00;219,0;219,0;219,0;219,0;ETB;EQTY
GRUPOAVAL;896,0;-4,17;8747744;9724;-39,00;896,0;896,0;896,0;899,6;GRUPO AVAL ACCIONES Y VALORES;EQTY
ELCONDOR;0,0;0,00;7646361;8333;0,00;0,0;0,0;0,0;917,6;EL CONDOR;EQTY
CONCONCRET;0,0;0,00;2982200;8060;0,00;0,0;0,0;0,0;370,0;CONCONCRETO S.A;EQTY
