Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;27540,0;2,00;25709246340;931743;540,00;27100,0;28160,0;27100,0;27592,64;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2225,0;-1,11;19765367960;8853810;-25,00;2250,0;2275,0;2210,0;2232,41;ECOPETROL;EQTY
PFAVAL;949,0;-0,21;12383667121;12969539;-2,00;965,0;986,0;949,0;954,83;GRUPO AVAL ACCIONES Y VALORES;EQTY
ICOLCAP;12455,0;2,01;11026085183;892656;245,00;12242,5;12455,0;12242,5;12352,0;FONDO BURSATIL ISHARES COLCAP;EQTY
ISA;17900,0;0,22;9093897780;506112;40,00;18200,0;18320,0;17700,0;17968,15;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOSURA;24500,0;1,49;8250438380;336309;360,00;24460,0;25120,0;24300,0;24532,32;GRUPO SURA;EQTY
GRUPOARGOS;11500,0;-0,17;5478187140;477300;-20,00;11760,0;11960,0;11380,0;11477,45;GRUPO ARGOS;EQTY
GEB;2340,0;2,41;5438558035;2346894;55,00;2300,0;2340,0;2275,0;2317,34;GRUPO ENERGIA BOGOTA;EQTY
NUTRESA;22780,0;6,95;5364946660;242386;1480,00;21380,0;22800,0;21380,0;22133,9;GRUPO NUTRESA;EQTY
PFGRUPSURA;18860,0;4,55;5310169120;283519;820,00;18400,0;18940,0;18300,0;18729,5;GRUPO SURA;EQTY
BCOLOMBIA;26720,0;-0,89;4969515600;183489;-240,00;26960,0;28680,0;26720,0;27083,45;BANCO BANCOLOMBIA;EQTY
CLH;1725,0;11,29;3796599360;2217074;175,00;1685,0;1750,0;1645,0;1712,44;CEMEX LATAM HOLDINGS;EQTY
PFDAVVNDA;28700,0;1,06;3524691020;122694;300,00;28480,0;30000,0;28400,0;28727,49;BANCO DAVIVIENDA;EQTY
CEMARGOS;3945,0;5,20;1812277025;466877;195,00;3930,0;3945,0;3820,0;3881,7;CEMENTOS ARGOS;EQTY
CORFICOLCF;26500,0;1,53;1806625540;68593;400,00;26500,0;26500,0;26040,0;26338,34;CORFICOLOMBIANA;EQTY
CELSIA;4290,0;2,63;1005644830;238442;110,00;4180,0;4290,0;4175,0;4217,57;CELSIA;EQTY
PFAVH;600,0;11,32;926935035;1545586;61,00;590,0;614,0;590,0;599,73;AVIANCA HOLDINGS S.A.;EQTY
MINEROS;2840,0;1,79;663200180;233856;50,00;2780,0;2865,0;2780,0;2835,93;MINEROS;EQTY
CNEC;10260,0;0,59;643786840;63533;60,00;10260,0;10260,0;10000,0;10133,11;CANACOL ENERGY LTD;EQTY
BOGOTA;73960,0;-0,05;622579420;8417;-40,00;74000,0;74000,0;73960,0;73966,9;BANCO DE BOGOTA;EQTY
PROMIGAS;6990,0;-0,14;562427440;80416;-10,00;7000,0;7000,0;6990,0;6993,97;PROMIGAS;EQTY
GRUBOLIVAR;60000,0;1,69;550267280;9120;1000,00;60000,0;62960,0;60000,0;60336,32;GRUPO BOLIVAR;EQTY
BVC;8580,0;-0,12;534798420;62699;-10,00;8500,0;8610,0;8500,0;8529,62;BOLSA DE VALORES DE COLOMBIA;EQTY
PFGRUPOARG;9380,0;4,22;498005170;53528;380,00;9300,0;9380,0;9150,0;9303,64;GRUPO ARGOS;EQTY
ELCONDOR;1015,0;-16,80;252931610;243212;-205,00;1055,0;1065,0;1015,0;1039,96;EL CONDOR;EQTY
ETB;217,0;4,83;190311265;883081;10,00;209,0;218,0;209,0;215,51;ETB;EQTY
EXITO;11760,0;2,26;181417400;15459;260,00;11860,0;11860,0;11600,0;11735,39;EXITO;EQTY
PFCEMARGOS;3495,0;3,40;177467080;50245;115,00;3600,0;3600,0;3495,0;3532,03;CEMENTOS ARGOS;EQTY
PFCORFICOL;22400,0;0,00;120579200;5383;0,00;22400,0;22400,0;22400,0;22400,0;CORFICOLOMBIANA;EQTY
CONCONCRET;353,0;5,37;107961704;310005;18,00;350,0;353,0;350,0;348,26;CONCONCRETO S.A;EQTY
TERPEL;8310,0;0,00;74648730;8983;0,00;8310,0;8310,0;8310,0;8310,0;ORGANIZACION TERPEL;EQTY
GRUPOAVAL;0,0;0,00;7875180;7672;0,00;0,0;0,0;0,0;1026,48;GRUPO AVAL ACCIONES Y VALORES;EQTY
FABRICATO;0,0;0,00;3564700;829000;0,00;0,0;0,0;0,0;4,3;FABRICATO;EQTY
ENKA;0,0;0,00;2052000;228000;0,00;0,0;0,0;0,0;9,0;ENKA DE COLOMBIA;EQTY
