Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;33300,0;-0,24;12978787420;388554;-80,0;33440,0;33660,0;33260,0;33402,79;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2315,0;0,65;11118687900;4831613;15,0;2300,0;2320,0;2280,0;2301,24;ECOPETROL;EQTY
ISA;17880,0;0,79;7317139140;408176;140,0;17840,0;18180,0;17840,0;17926,43;ISA INTERCONEXION ELECTRICA;EQTY
BCOLOMBIA;34900,0;0,17;5962337700;170442;60,0;35380,0;35380,0;34700,0;34981,62;BANCO BANCOLOMBIA;EQTY
CEMARGOS;8300,0;0,48;5322554780;646397;40,0;8210,0;8300,0;8170,0;8234,19;CEMENTOS ARGOS;EQTY
GEB;2520,0;-0,4;2723767500;1080399;-10,0;2560,0;2560,0;2515,0;2521,08;GRUPO ENERGIA BOGOTA;EQTY
CELSIA;4060,0;-2,05;822699840;200137;-85,0;4190,0;4190,0;4060,0;4110,68;CELSIA;EQTY
CORFICOLCF;14260,0;1,86;664787340;46745;260,0;14000,0;14260,0;14000,0;14221,57;CORFICOLOMBIANA;EQTY
GRUPOARGOS;16600,0;0,12;630620240;38056;20,0;16580,0;16600,0;16540,0;16570,85;GRUPO ARGOS;EQTY
CNEC;12860,0;0,47;599292280;46500;60,0;13000,0;13000,0;12860,0;12888,01;CANACOL ENERGY LTD;EQTY
PFAVAL;434,0;-0,69;429891158;989041;-3,0;436,0;436,0;434,0;434,65;GRUPO AVAL ACCIONES Y VALORES;EQTY
BHI;298,0;2,76;387866200;1309236;8,0;292,0;301,0;292,0;296,25;BAC HOLDING INTERNATIONAL CORP;EQTY
MINEROS;3265,0;0,46;353580495;108803;15,0;3255,0;3265,0;3240,0;3249,73;MINEROS;EQTY
PROMIGAS;7060,0;-0,56;350422930;49524;-40,0;7070,0;7100,0;7060,0;7075,82;PROMIGAS;EQTY
EXITO;2185,0;-1,13;292885940;135088;-25,0;2175,0;2185,0;2175,0;2168,11;EXITO;EQTY
PEI;75000,0;-0,13;215520300;2893;-100,0;74520,0;75000,0;74220,0;74497,17;PEI;EQTY
PFGRUPSURA;24640,0;-1,83;175916000;7087;-460,0;25100,0;25100,0;24640,0;24822,35;GRUPO SURA;EQTY
PFGRUPOARG;11820,0;0,17;171526440;14447;20,0;11660,0;11940,0;11660,0;11872,81;GRUPO ARGOS;EQTY
PFCEMARGOS;7030,0;0,43;128451710;18281;30,0;7020,0;7030,0;7020,0;7026,51;CEMENTOS ARGOS;EQTY
ICOLCAP;13859,0;-0,03;111339960;8036;-4,5;13850,0;13859,0;13850,0;13855,15;FONDO BURSATIL ISHARES COLCAP;EQTY
ENKA;16,0;-;99794814;6239136;0,0;16,0;16,0;16,0;15,99;ENKA DE COLOMBIA;EQTY
NUTRESA;51800,0;-0,19;77422840;1504;-100,0;51020,0;51800,0;51020,0;51477,95;GRUPO NUTRESA;EQTY
PFCORFICOL;13140,0;-;53132400;4060;0,0;13140,0;13140,0;13140,0;13086,8;CORFICOLOMBIANA;EQTY
GRUPOSURA;34000,0;0,0;51462240;1525;0,0;33080,0;34000,0;33080,0;33745,73;GRUPO SURA;EQTY
BVC;-;-;31134380;2968;-;-;-;-;10490,02;BOLSA DE VALORES DE COLOMBIA;EQTY
PFDAVVNDA;20020,0;1,11;23491160;1181;220,0;20020,0;20020,0;20020,0;19890,91;BANCO DAVIVIENDA;EQTY
GRUBOLIVAR;-;-;23369660;383;-;-;-;-;61017,39;GRUPO BOLIVAR;EQTY
BOGOTA;-;-;21342600;803;-;-;-;-;26578,58;BANCO DE BOGOTA;EQTY
TERPEL;-;-;20876340;2331;-;-;-;-;8955,96;ORGANIZACION TERPEL;EQTY
CONCONCRET;297,0;1,71;20578820;69535;5,0;297,0;297,0;297,0;295,95;CONCONCRETO S.A;EQTY
GXTESCOL;-;-;2480200;50;-;-;-;-;49604,0;FONDO BURSATIL GLOBAL X TES COLOMBIA COP GBI-EM ID ETF;EQTY
GRUPOAVAL;-;-;1387376;3195;-;-;-;-;434,23;GRUPO AVAL ACCIONES Y VALORES;EQTY
BBVACOL;-;-;667638;3837;-;-;-;-;174,0;BBVA COLOMBIA;EQTY
HCOLSEL;-;-;29480;2;-;-;-;-;14740,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
