Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;33000,0;-0,42;13787233960;418300;-140,0;33300,0;33320,0;32700,0;32960,16;BANCO BANCOLOMBIA;EQTY
CEMARGOS;8350,0;-0,36;3953350130;474408;-30,0;8350,0;8380,0;8270,0;8333,23;CEMENTOS ARGOS;EQTY
ECOPETROL;2130,0;-0,7;3413380750;1603264;-15,0;2150,0;2150,0;2110,0;2129,02;ECOPETROL;EQTY
BCOLOMBIA;36020,0;0,33;3242727020;90094;120,0;35820,0;36400,0;35800,0;35992,71;BANCO BANCOLOMBIA;EQTY
CELSIA;4000,0;-0,5;2723088995;683862;-20,0;4000,0;4000,0;3950,0;3981,93;CELSIA;EQTY
ISA;18000,0;0,67;2388590380;133598;120,0;17880,0;18020,0;17620,0;17878,94;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOARGOS;16980,0;0,12;976214240;57427;20,0;16980,0;17000,0;16980,0;16999,22;GRUPO ARGOS;EQTY
EXITO;2170,0;0,46;690233285;318995;10,0;2160,0;2180,0;2160,0;2163,77;EXITO;EQTY
GRUPOSURA;32000,0;-1,54;645737160;20170;-500,0;32100,0;32100,0;31980,0;32014,73;GRUPO SURA;EQTY
PFGRUPSURA;22040,0;-3,33;465029180;20868;-760,0;22800,0;22800,0;22040,0;22284,32;GRUPO SURA;EQTY
GEB;2455,0;-0,41;449748525;182734;-10,0;2485,0;2490,0;2455,0;2461,22;GRUPO ENERGIA BOGOTA;EQTY
MINEROS;3370,0;0,15;300070990;89032;5,0;3370,0;3370,0;3370,0;3370,37;MINEROS;EQTY
PEI;71500,0;-0,69;281428380;3956;-500,0;70980,0;71500,0;70440,0;71139,63;PEI;EQTY
PROMIGAS;7500,0;0,0;229478840;30628;0,0;7490,0;7500,0;7400,0;7492,45;PROMIGAS;EQTY
BHI;286,0;-2,39;225022727;776610;-7,0;293,0;293,0;286,0;289,75;BAC HOLDING INTERNATIONAL CORP;EQTY
CORFICOLCF;13440,0;-0,44;139654960;10452;-60,0;13500,0;13500,0;13180,0;13361,55;CORFICOLOMBIANA;EQTY
BOGOTA;25460,0;0,24;82182200;3230;60,0;25440,0;25460,0;25440,0;25443,41;BANCO DE BOGOTA;EQTY
PFCORFICOL;12120,0;-1,94;74447180;6103;-240,0;12300,0;12300,0;12120,0;12198,46;CORFICOLOMBIANA;EQTY
PFDAVVNDA;18200,0;-2,15;64657640;3536;-400,0;18200,0;18200,0;18200,0;18285,53;BANCO DAVIVIENDA;EQTY
NUTRESA;54000,0;1,93;47726080;894;1020,0;54000,0;54000,0;54000,0;53384,88;GRUPO NUTRESA;EQTY
PFGRUPOARG;11680,0;-;40774620;3484;0,0;11680,0;11680,0;11680,0;11703,39;GRUPO ARGOS;EQTY
GRUBOLIVAR;58040,0;-1,63;35984980;618;-960,0;58040,0;58040,0;58040,0;58228,12;GRUPO BOLIVAR;EQTY
TERPEL;8900,0;0,56;35182280;3953;50,0;8900,0;8900,0;8900,0;8900,15;ORGANIZACION TERPEL;EQTY
GXTESCOL;50300,0;-0,24;32323600;643;-120,0;50300,0;50300,0;50300,0;50269,98;FONDO BURSATIL GLOBAL X TES COLOMBIA COP GBI-EM ID ETF;EQTY
PFAVAL;423,0;-;31832147;75418;0,0;423,0;423,0;423,0;422,08;GRUPO AVAL ACCIONES Y VALORES;EQTY
ICOLCAP;-;-;25303899,5;1861;-;-;-;-;13596,94;FONDO BURSATIL ISHARES COLCAP;EQTY
VILLAS;2000,0;-42,86;15080000;7540;-1500,0;2000,0;2000,0;2000,0;2000,0;BANCO AV VILLAS;EQTY
CONCONCRET;-;-;14581682;53424;-;-;-;-;272,94;CONCONCRETO S.A;EQTY
CNEC;-;-;13982500;1082;-;-;-;-;12922,83;CANACOL ENERGY LTD;EQTY
PFCEMARGOS;-;-;10522860;1389;-;-;-;-;7575,85;CEMENTOS ARGOS;EQTY
GRUPOAVAL;-;-;8966343;21263;-;-;-;-;421,69;GRUPO AVAL ACCIONES Y VALORES;EQTY
ENKA;-;-;4231659;270031;-;-;-;-;15,67;ENKA DE COLOMBIA;EQTY
HCOLSEL;-;-;3560060;246;-;-;-;-;14471,79;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
FABRICATO;-;-;2480000;1000000;-;-;-;-;2,48;FABRICATO;EQTY
ETB;-;-;655360;8192;-;-;-;-;80,0;ETB;EQTY
BVC;-;-;312480;31;-;-;-;-;10080,0;BOLSA DE VALORES DE COLOMBIA;EQTY
