Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;33600,0;-0,18;22644626000;668049;-60,0;34020,0;34300,0;33580,0;33896,65;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2385,0;1,06;6935266345;2905209;25,0;2390,0;2410,0;2365,0;2387,18;ECOPETROL;EQTY
BCOLOMBIA;35080,0;-0,11;4915973740;139612;-40,0;35360,0;35360,0;35080,0;35211,68;BANCO BANCOLOMBIA;EQTY
ISA;18000,0;-1,1;4810579820;265793;-200,0;18320,0;18440,0;17880,0;18098,97;ISA INTERCONEXION ELECTRICA;EQTY
PFDAVVNDA;19880,0;-2,55;4141236820;207942;-520,0;20040,0;21000,0;19800,0;19915,35;BANCO DAVIVIENDA;EQTY
PFGRUPOARG;11880,0;-0,83;4097027800;341737;-100,0;11920,0;12000,0;11880,0;11988,83;GRUPO ARGOS;EQTY
HCOLSEL;14673,0;-2,15;3015400880,5;205498;-322,0;14720,0;14720,0;14673,0;14673,63;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
GRUPOARGOS;16400,0;-1,32;2681687380;163299;-220,0;16500,0;16560,0;16400,0;16421,95;GRUPO ARGOS;EQTY
CEMARGOS;8110,0;0,0;2375613820;290755;0,0;8140,0;8210,0;8110,0;8170,5;CEMENTOS ARGOS;EQTY
PEI;76000,0;-0,65;2040206980;27000;-500,0;75800,0;76000,0;75100,0;75563,22;PEI;EQTY
CELSIA;4070,0;-1,93;1684976950;408089;-80,0;4110,0;4140,0;4070,0;4128,94;CELSIA;EQTY
PFGRUPSURA;24800,0;-2,67;1381047820;54905;-680,0;25460,0;25460,0;24800,0;25153,41;GRUPO SURA;EQTY
MINEROS;3200,0;0,63;818870245;255068;20,0;3220,0;3270,0;3190,0;3210,4;MINEROS;EQTY
GRUPOSURA;36000,0;-0,06;715787520;19852;-20,0;36300,0;36300,0;36000,0;36056,19;GRUPO SURA;EQTY
PFAVAL;440,0;0,0;666324284;1516117;0,0;448,0;448,0;438,0;439,49;GRUPO AVAL ACCIONES Y VALORES;EQTY
GEB;2530,0;-1,75;652383320;257153;-45,0;2560,0;2560,0;2530,0;2536,95;GRUPO ENERGIA BOGOTA;EQTY
CORFICOLCF;14600,0;-1,35;568115180;38627;-200,0;14800,0;14800,0;14600,0;14707,72;CORFICOLOMBIANA;EQTY
ICOLCAP;13820,0;-0,47;426000846,5;30794;-65,0;13840,0;13840,0;13820,0;13833,89;FONDO BURSATIL ISHARES COLCAP;EQTY
BOGOTA;27800,0;0,0;380355680;13922;0,0;27180,0;27800,0;27000,0;27320,48;BANCO DE BOGOTA;EQTY
NUTRESA;59900,0;-0,13;348059560;5915;-80,0;57000,0;59900,0;56880,0;58843,54;GRUPO NUTRESA;EQTY
PROMIGAS;7120,0;0,28;310197590;43661;20,0;7100,0;7120,0;7100,0;7104,68;PROMIGAS;EQTY
GRUBOLIVAR;62620,0;-;249760360;3987;0,0;62620,0;62620,0;62620,0;62643,68;GRUPO BOLIVAR;EQTY
BHI;280,0;0,0;157937184;566268;0,0;277,0;280,0;277,0;278,91;BAC HOLDING INTERNATIONAL CORP;EQTY
TERPEL;9150,0;-1,61;121885960;13269;-150,0;9200,0;9230,0;9150,0;9185,77;ORGANIZACION TERPEL;EQTY
CONCONCRET;307,0;-2,23;116341251;377466;-7,0;309,0;309,0;306,0;308,22;CONCONCRETO S.A;EQTY
PFCORFICOL;13880,0;-2,25;107800440;7769;-320,0;13880,0;13900,0;13880,0;13875,72;CORFICOLOMBIANA;EQTY
BVC;10560,0;-0,38;96046800;9085;-40,0;10560,0;10560,0;10560,0;10572,02;BOLSA DE VALORES DE COLOMBIA;EQTY
CNEC;12200,0;-1,45;81588400;6620;-180,0;12400,0;12400,0;12200,0;12324,53;CANACOL ENERGY LTD;EQTY
EXITO;-;-;67784145;30770;-;-;-;-;2202,93;EXITO;EQTY
ENKA;-;-;17737699,5;1054135;-;-;-;-;16,83;ENKA DE COLOMBIA;EQTY
OCCIDENTE;13660,0;15,37;14411300;1055;1820,0;13660,0;13660,0;13660,0;13660,0;BANCO DE OCCIDENTE;EQTY
GXTESCOL;49750,0;-0,5;12315050;247;-250,0;49750,0;49750,0;49750,0;49858,5;FONDO BURSATIL GLOBAL X TES COLOMBIA COP GBI-EM ID ETF;EQTY
GRUPOAVAL;-;-;11126305;24990;-;-;-;-;445,23;GRUPO AVAL ACCIONES Y VALORES;EQTY
ETB;-;-;7206816,5;81874;-;-;-;-;88,02;ETB;EQTY
PFCEMARGOS;-;-;529050;72;-;-;-;-;7347,92;CEMENTOS ARGOS;EQTY
FABRICATO;-;-;397800;130000;-;-;-;-;3,06;FABRICATO;EQTY
