Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;30500,0;1,94;10461353880;344331;580,0;29820,0;30820,0;29820,0;30381,68;BANCO BANCOLOMBIA;EQTY
CEMARGOS;6160,0;0,82;6559711820;1043924;50,0;6160,0;6330,0;6100,0;6283,71;CEMENTOS ARGOS;EQTY
ISA;16320,0;5,43;5315213000;333946;840,0;15480,0;16340,0;15420,0;15916,38;ISA INTERCONEXION ELECTRICA;EQTY
BCOLOMBIA;33880,0;2,05;4093315020;121437;680,0;33160,0;33880,0;33160,0;33707,31;BANCO BANCOLOMBIA;EQTY
GRUPOARGOS;12900,0;3,86;1893380600;148023;480,0;12440,0;13000,0;12440,0;12791,12;GRUPO ARGOS;EQTY
ECOPETROL;2355,0;0,64;1738865910;740229;15,0;2340,0;2370,0;2335,0;2349,09;ECOPETROL;EQTY
CELSIA;3045,0;2,87;600024540;199932;85,0;2995,0;3045,0;2980,0;3001,14;CELSIA;EQTY
ICOLCAP;12320,0;1,82;508669862;41443;220,0;12247,0;12320,0;12247,0;12273,96;FONDO BURSATIL ISHARES COLCAP;EQTY
MINEROS;1865,0;1,63;369981205;198221;30,0;1855,0;1880,0;1855,0;1866,51;MINEROS;EQTY
PFDAVVNDA;19500,0;1,67;323580540;16712;320,0;19000,0;19500,0;19000,0;19362,17;BANCO DAVIVIENDA;EQTY
HCOLSEL;12680,0;1,77;251812150;19923;220,0;12600,0;12680,0;12600,0;12639,27;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
PFGRUPOARG;8840,0;4,49;226809110;26134;380,0;8490,0;8840,0;8490,0;8678,7;GRUPO ARGOS;EQTY
CNEC;20100,0;-3,37;190113460;9421;-700,0;20160,0;20160,0;20100,0;20179,75;CANACOL ENERGY LTD;EQTY
GEB;1970,0;3,68;184353810;94112;70,0;1930,0;1970,0;1930,0;1958,88;GRUPO ENERGIA BOGOTA;EQTY
PFCEMARGOS;4650,0;3,33;181396910;39409;150,0;4500,0;4650,0;4500,0;4602,93;CEMENTOS ARGOS;EQTY
PFGRUPSURA;13620,0;0,89;171395780;12654;120,0;13500,0;13700,0;13500,0;13544,79;GRUPO SURA;EQTY
GRUPOSURA;30360,0;4,69;151474260;5137;1360,0;29000,0;30360,0;29000,0;29486,91;GRUPO SURA;EQTY
PFAVAL;488,0;0,62;133646416;275276;3,0;485,0;488,0;485,0;485,5;GRUPO AVAL ACCIONES Y VALORES;EQTY
CORFICOLCF;13840,0;2,52;111153840;8229;340,0;13240,0;13920,0;13240,0;13507,58;CORFICOLOMBIANA;EQTY
GRUPOAVAL;468,0;-;91117529;194063;0,0;468,0;468,0;468,0;469,53;GRUPO AVAL ACCIONES Y VALORES;EQTY
NUTRESA;45780,0;1,73;88855040;1935;780,0;45900,0;46000,0;45780,0;45919,92;GRUPO NUTRESA;EQTY
PFCORFICOL;11360,0;0,53;77934740;6875;60,0;11360,0;11360,0;11360,0;11335,96;CORFICOLOMBIANA;EQTY
EXITO;3490,0;-0,57;61095525;17495;-20,0;3505,0;3505,0;3490,0;3492,17;EXITO;EQTY
BOGOTA;28300,0;3,06;54904820;1943;840,0;28440,0;28440,0;28300,0;28257,76;BANCO DE BOGOTA;EQTY
CONCONCRET;264,0;0,76;47058437;179559;2,0;263,0;264,0;263,0;262,08;CONCONCRETO S.A;EQTY
GRUBOLIVAR;60200,0;2,07;42655660;709;1220,0;60200,0;60200,0;60200,0;60163,13;GRUPO BOLIVAR;EQTY
TERPEL;-;-;42646810;5539;-;-;-;-;7699,37;ORGANIZACION TERPEL;EQTY
PEI;-;-;39049120;612;-;-;-;-;63805,75;PEI;EQTY
BHI;211,0;-0,94;35287508;167227;-2,0;211,0;211,0;211,0;211,02;BAC HOLDING INTERNATIONAL CORP;EQTY
PROMIGAS;-;-;24254380;5308;-;-;-;-;4569,4;PROMIGAS;EQTY
ETB;-;-;19716043,5;211304;-;-;-;-;93,31;ETB;EQTY
BBVACOL;-;-;7481530;31435;-;-;-;-;238,0;BBVA COLOMBIA;EQTY
VILLAS;-;-;6200000;2480;-;-;-;-;2500,0;BANCO AV VILLAS;EQTY
ENKA;-;-;1785619,5;103215;-;-;-;-;17,3;ENKA DE COLOMBIA;EQTY
BVC;-;-;197890;20;-;-;-;-;9894,5;BOLSA DE VALORES DE COLOMBIA;EQTY
