Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;33920,0;-0,88;11739087640;344459;-300,0;34280,0;34280,0;33920,0;34079,78;BANCO BANCOLOMBIA;EQTY
CEMARGOS;8390,0;0,48;4494896590;534892;40,0;8370,0;8420,0;8350,0;8403,37;CEMENTOS ARGOS;EQTY
BCOLOMBIA;35100,0;0,0;3095881760;88109;0,0;35100,0;35340,0;34940,0;35136,95;BANCO BANCOLOMBIA;EQTY
HCOLSEL;14855,0;0,37;2971661700,5;200041;55,0;14860,0;14860,0;14855,0;14855,26;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
ISA;18300,0;0,55;2583775320;140773;100,0;18320,0;18480,0;18260,0;18354,2;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOARGOS;17180,0;1,06;2198656160;128597;180,0;17000,0;17180,0;17000,0;17097,26;GRUPO ARGOS;EQTY
ECOPETROL;2290,0;-0,22;1513797695;657438;-5,0;2300,0;2315,0;2290,0;2302,57;ECOPETROL;EQTY
GEB;2540,0;-0,59;607058860;237851;-15,0;2560,0;2565,0;2540,0;2552,27;GRUPO ENERGIA BOGOTA;EQTY
CELSIA;4100,0;1,61;542556855;132394;65,0;4095,0;4100,0;4095,0;4098,05;CELSIA;EQTY
ICOLCAP;13901,5;0,41;328316002;23621;56,5;13888,0;13901,5;13888,0;13899,33;FONDO BURSATIL ISHARES COLCAP;EQTY
PROMIGAS;7150,0;0,7;316351340;44223;50,0;7190,0;7200,0;7150,0;7153,55;PROMIGAS;EQTY
PFGRUPSURA;24900,0;-0,48;273952220;10963;-120,0;24800,0;25180,0;24740,0;24988,8;GRUPO SURA;EQTY
GRUPOSURA;33500,0;-2,62;221933120;6600;-900,0;33800,0;33820,0;33500,0;33626,23;GRUPO SURA;EQTY
PFGRUPOARG;11940,0;0,34;186274920;15644;40,0;11900,0;11940,0;11840,0;11907,12;GRUPO ARGOS;EQTY
PFDAVVNDA;20100,0;-1,66;171186340;8465;-340,0;20600,0;20600,0;20000,0;20222,84;BANCO DAVIVIENDA;EQTY
PEI;75000,0;-0,13;156359220;2088;-100,0;75800,0;75800,0;74640,0;74884,68;PEI;EQTY
GRUBOLIVAR;61500,0;-0,16;141074400;2349;-100,0;59500,0;61500,0;59000,0;60057,22;GRUPO BOLIVAR;EQTY
CORFICOLCF;14120,0;-0,42;138183480;9761;-60,0;14200,0;14200,0;14120,0;14156,69;CORFICOLOMBIANA;EQTY
BHI;300,0;0,67;129124143;431646;2,0;298,0;300,0;298,0;299,14;BAC HOLDING INTERNATIONAL CORP;EQTY
PFAVAL;433,0;0,23;94392103;217999;1,0;433,0;433,0;433,0;432,99;GRUPO AVAL ACCIONES Y VALORES;EQTY
BOGOTA;26300,0;-1,13;86056360;3273;-300,0;26580,0;26580,0;26020,0;26292,81;BANCO DE BOGOTA;EQTY
MINEROS;3335,0;0,91;67502250;20364;30,0;3335,0;3335,0;3335,0;3314,78;MINEROS;EQTY
PFCORFICOL;13140,0;0,31;38967240;2958;40,0;13140,0;13140,0;13140,0;13173,51;CORFICOLOMBIANA;EQTY
PFCEMARGOS;7800,0;-;31801600;4078;0,0;7800,0;7800,0;7800,0;7798,33;CEMENTOS ARGOS;EQTY
CONCONCRET;-;-;27675939;93428;-;-;-;-;296,23;CONCONCRETO S.A;EQTY
NUTRESA;-;-;22401720;442;-;-;-;-;50682,62;GRUPO NUTRESA;EQTY
EXITO;-;-;20721665;9516;-;-;-;-;2177,56;EXITO;EQTY
ENKA;-;-;16147024;1010064;-;-;-;-;15,99;ENKA DE COLOMBIA;EQTY
TERPEL;-;-;12946450;1423;-;-;-;-;9098,0;ORGANIZACION TERPEL;EQTY
BVC;-;-;12691000;1295;-;-;-;-;9800,0;BOLSA DE VALORES DE COLOMBIA;EQTY
GXTESCOL;-;-;3094600;62;-;-;-;-;49912,9;FONDO BURSATIL GLOBAL X TES COLOMBIA COP GBI-EM ID ETF;EQTY
GRUPOAVAL;-;-;2801492;6312;-;-;-;-;443,84;GRUPO AVAL ACCIONES Y VALORES;EQTY
CNEC;-;-;2069880;162;-;-;-;-;12777,04;CANACOL ENERGY LTD;EQTY
OCCIDENTE;-;-;751300;55;-;-;-;-;13660,0;BANCO DE OCCIDENTE;EQTY
ETB;-;-;405206;4540;-;-;-;-;89,25;ETB;EQTY
