Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;32060,0;-1,35;16406301380;506419;-440,0;32600,0;32800,0;32060,0;32396,69;BANCO BANCOLOMBIA;EQTY
EXITO;3520,0;-0,28;16274570255;4613686;-10,0;3550,0;3550,0;3520,0;3527,46;EXITO;EQTY
ECOPETROL;2345,0;-2,09;7206616025;3053737;-50,0;2380,0;2390,0;2345,0;2359,93;ECOPETROL;EQTY
GRUPOARGOS;13800,0;-0,72;6568846200;475026;-100,0;14180,0;14360,0;13760,0;13828,39;GRUPO ARGOS;EQTY
ISA;17400,0;-1,47;3693858840;209076;-260,0;17680,0;17940,0;17320,0;17667,54;ISA INTERCONEXION ELECTRICA;EQTY
CEMARGOS;6450,0;1,57;2918318220;452794;100,0;6350,0;6470,0;6350,0;6445,13;CEMENTOS ARGOS;EQTY
GEB;2290,0;0,88;2776706340;1211026;20,0;2295,0;2300,0;2250,0;2292,85;GRUPO ENERGIA BOGOTA;EQTY
BCOLOMBIA;34500,0;-3,85;1772284740;50834;-1380,0;35520,0;35520,0;34040,0;34864,16;BANCO BANCOLOMBIA;EQTY
PFGRUPSURA;15200,0;-2,69;1751654800;113167;-420,0;15620,0;15700,0;15120,0;15478,49;GRUPO SURA;EQTY
PFDAVVNDA;20400,0;1,9;1676878160;82528;380,0;20460,0;20460,0;20300,0;20318,9;BANCO DAVIVIENDA;EQTY
CELSIA;3150,0;0,0;872048710;275877;0,0;3150,0;3180,0;3130,0;3161,01;CELSIA;EQTY
PFAVAL;518,0;-1,89;810400048;1573750;-10,0;494,0;528,0;494,0;514,95;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFGRUPOARG;9510,0;0,42;668825440;68562;40,0;9500,0;9900,0;9500,0;9755,05;GRUPO ARGOS;EQTY
ICOLCAP;13074,0;0,03;662570683;50756;4,0;13015,5;13100,0;13015,5;13054,04;FONDO BURSATIL ISHARES COLCAP;EQTY
CORFICOLCF;16640,0;3,48;448157400;26880;560,0;16700,0;16800,0;16480,0;16672,52;CORFICOLOMBIANA;EQTY
NUTRESA;46260,0;0,83;284157740;6278;380,0;46300,0;46300,0;45020,0;45262,46;GRUPO NUTRESA;EQTY
PFCEMARGOS;4750,0;2,93;259047285;54748;135,0;4670,0;4750,0;4670,0;4731,63;CEMENTOS ARGOS;EQTY
PEI;64900,0;0,46;250599520;3863;300,0;65000,0;65000,0;64600,0;64871,74;PEI;EQTY
PFCORFICOL;13260,0;0,45;237283200;17718;60,0;13300,0;13700,0;13260,0;13392,21;CORFICOLOMBIANA;EQTY
CNEC;19660,0;0,31;233888920;11953;60,0;19500,0;19660,0;19500,0;19567,38;CANACOL ENERGY LTD;EQTY
CONCONCRET;270,0;-2,53;181917387;661983;-7,0;280,0;281,0;270,0;274,81;CONCONCRETO S.A;EQTY
BOGOTA;29000,0;0,97;161284640;5529;280,0;29300,0;29460,0;29000,0;29170,67;BANCO DE BOGOTA;EQTY
PROMIGAS;4975,0;2,79;145438955;29319;135,0;4905,0;4975,0;4905,0;4960,57;PROMIGAS;EQTY
HCOLSEL;13580,0;0,11;138206603,5;10177;15,0;13580,0;13580,0;13580,0;13580,29;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
ENKA;17,1;0,59;127510747,4;7418777;0,1;17,5;17,5;17,1;17,19;ENKA DE COLOMBIA;EQTY
GRUBOLIVAR;60000,0;-;96600820;1610;0,0;60000,0;60000,0;60000,0;60000,51;GRUPO BOLIVAR;EQTY
TERPEL;8180,0;1,74;88944250;10892;140,0;8180,0;8180,0;8180,0;8166,02;ORGANIZACION TERPEL;EQTY
MINEROS;1965,0;0,77;87933735;45041;15,0;1960,0;1965,0;1950,0;1952,3;MINEROS;EQTY
PORT;6000,0;-1,64;60948500;10161;-100,0;6000,0;6000,0;6000,0;5998,28;Sociedad Portafolio S.A.;EQTY
FABRICATO;3,9;-13,91;58607967,6;15027684;-0,63;3,9;3,9;3,9;3,9;FABRICATO;EQTY
BHI;251,0;1,21;51215176;204504;3,0;251,0;251,0;251,0;250,44;BAC HOLDING INTERNATIONAL CORP;EQTY
GRUPOSURA;30600,0;2,0;40580860;1330;600,0;30600,0;30600,0;30600,0;30511,92;GRUPO SURA;EQTY
GRUPOAVAL;-;-;30050856;58994;-;-;-;-;509,39;GRUPO AVAL ACCIONES Y VALORES;EQTY
VILLAS;2520,0;-1,18;9948960;3948;-30,0;2520,0;2520,0;2520,0;2520,0;BANCO AV VILLAS;EQTY
ETB;-;-;8475979;96095;-;-;-;-;88,2;ETB;EQTY
PAZRIO;-;-;3250000;500000;-;-;-;-;6,5;ACER. PAZ DEL RIO;EQTY
BVC;-;-;2889780;281;-;-;-;-;10283,91;BOLSA DE VALORES DE COLOMBIA;EQTY
