Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;32700,0;0,25;23620726800;728935;80,0;32700,0;32780,0;32100,0;32404,43;BANCO BANCOLOMBIA;EQTY
BCOLOMBIA;34660,0;2,54;10380479980;305159;860,0;33000,0;34660,0;33000,0;34016,63;BANCO BANCOLOMBIA;EQTY
ISA;19340,0;1,26;9788514760;511136;240,0;19060,0;19340,0;18940,0;19150,51;ISA INTERCONEXION ELECTRICA;EQTY
ECOPETROL;2125,0;0,0;4730907955;2224496;0,0;2135,0;2140,0;2120,0;2126,73;ECOPETROL;EQTY
NUTRESA;46160,0;0,87;3910718920;85377;400,0;45800,0;46160,0;45800,0;45805,3;GRUPO NUTRESA;EQTY
ICOLCAP;13235,5;1,11;3438328390,5;261988;145,5;13105,0;13235,5;13105,0;13123,99;FONDO BURSATIL ISHARES COLCAP;EQTY
GEB;2230,0;1,36;2242497970;1016259;30,0;2215,0;2230,0;2195,0;2206,62;GRUPO ENERGIA BOGOTA;EQTY
GRUPOARGOS;15200,0;3,4;1783236500;118537;500,0;14720,0;15200,0;14720,0;15043,71;GRUPO ARGOS;EQTY
GRUBOLIVAR;60500,0;6,66;1523511160;25607;3780,0;57860,0;60500,0;57340,0;59495,89;GRUPO BOLIVAR;EQTY
CELSIA;3880,0;1,84;966437025;251036;70,0;3835,0;3885,0;3800,0;3849,79;CELSIA;EQTY
PFAVAL;430,0;1,65;944164476;2199886;7,0;427,0;430,0;427,0;429,19;GRUPO AVAL ACCIONES Y VALORES;EQTY
CEMARGOS;8300,0;0,97;936322170;113856;80,0;8250,0;8300,0;8160,0;8223,74;CEMENTOS ARGOS;EQTY
MINEROS;2630,0;1,35;900732415;324600;35,0;2690,0;2845,0;2630,0;2774,9;MINEROS;EQTY
PFGRUPSURA;18540,0;-0,96;663648300;35573;-180,0;18720,0;18780,0;18540,0;18655,96;GRUPO SURA;EQTY
BOGOTA;27000,0;0,67;585136940;21710;180,0;27000,0;27000,0;26880,0;26952,42;BANCO DE BOGOTA;EQTY
PEI;68000,0;-0,9;545621860;8009;-620,0;68600,0;68600,0;68000,0;68126,09;PEI;EQTY
PFGRUPOARG;11220,0;-1,58;483512140;42692;-180,0;11320,0;11380,0;11200,0;11325,59;GRUPO ARGOS;EQTY
TERPEL;8340,0;-1,3;399828130;47538;-110,0;8420,0;8480,0;8340,0;8410,71;ORGANIZACION TERPEL;EQTY
PFCEMARGOS;7020,0;-0,28;314569910;45087;-20,0;7040,0;7040,0;6900,0;6976,95;CEMENTOS ARGOS;EQTY
PFDAVVNDA;20080,0;0,3;281644080;13854;60,0;20500,0;20500,0;20040,0;20329,44;BANCO DAVIVIENDA;EQTY
CNEC;17400,0;4,82;280850120;16202;800,0;17300,0;17400,0;17240,0;17334,29;CANACOL ENERGY LTD;EQTY
CORFICOLCF;13480,0;1,51;232261400;17454;200,0;13360,0;13480,0;13220,0;13307,06;CORFICOLOMBIANA;EQTY
GXTESCOL;50670,0;0,44;207089240;4088;220,0;50650,0;50670,0;50650,0;50657,84;FONDO BURSATIL GLOBAL X TES COLOMBIA COP GBI-EM ID ETF;EQTY
GRUPOSURA;30480,0;-0,33;133440900;4404;-100,0;30020,0;30480,0;30020,0;30299,93;GRUPO SURA;EQTY
PORT;6490,0;2,85;126385990;19928;180,0;6100,0;6490,0;6100,0;6342,13;Sociedad Portafolio S.A.;EQTY
EXITO;2415,0;-;106305205;44239;0,0;2415,0;2415,0;2415,0;2402,97;EXITO;EQTY
BHI;246,0;0,41;54068883;219810;1,0;246,0;246,0;246,0;245,98;BAC HOLDING INTERNATIONAL CORP;EQTY
ENKA;16,0;-4,19;50708953,4;3161276;-0,7;16,0;16,0;16,0;16,04;ENKA DE COLOMBIA;EQTY
CONCONCRET;280,0;-0,71;48356296;172625;-2,0;280,0;280,0;280,0;280,12;CONCONCRETO S.A;EQTY
PROMIGAS;-;-;28910690;5575;-;-;-;-;5185,77;PROMIGAS;EQTY
PFCORFICOL;13120,0;-1,35;25123280;1908;-180,0;13120,0;13120,0;13120,0;13167,34;CORFICOLOMBIANA;EQTY
GRUPOAVAL;-;-;21684173;50441;-;-;-;-;429,89;GRUPO AVAL ACCIONES Y VALORES;EQTY
FABRICATO;-;-;1657710;489000;-;-;-;-;3,39;FABRICATO;EQTY
ETB;-;-;752543;8954;-;-;-;-;84,05;ETB;EQTY
BVC;-;-;167040;18;-;-;-;-;9280,0;BOLSA DE VALORES DE COLOMBIA;EQTY
