Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2240,0;-2,18;20917651295;9331162;-50,0;2280,0;2290,0;2200,0;2241,7;ECOPETROL;EQTY
ICOLCAP;12750,0;-0,08;16335630055;1289370;-10,0;12633,5;12790,0;12633,5;12669,47;FONDO BURSATIL ISHARES COLCAP;EQTY
PFBCOLOM;32260,0;0,56;15521165160;482778;180,0;32100,0;32320,0;31780,0;32149,69;BANCO BANCOLOMBIA;EQTY
HCOLSEL;13330,0;-0,71;14706154145;1106538;-95,0;13290,0;13330,0;13290,0;13290,24;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
PFGRUPSURA;18300,0;12,82;11175468040;632460;2080,0;16320,0;18480,0;16320,0;17669,84;GRUPO SURA;EQTY
CEMARGOS;7000,0;3,09;10833821780;1557887;210,0;6800,0;7050,0;6780,0;6954,18;CEMENTOS ARGOS;EQTY
GRUPOARGOS;14200,0;3,65;8295941480;596406;500,0;13620,0;14200,0;13500,0;13909,89;GRUPO ARGOS;EQTY
BCOLOMBIA;33000,0;0,18;5822782480;176651;60,0;32860,0;33400,0;32860,0;32962,07;BANCO BANCOLOMBIA;EQTY
CELSIA;3730,0;-0,53;5212205845;1395947;-20,0;3615,0;3775,0;3615,0;3733,81;CELSIA;EQTY
MINEROS;2530,0;10,0;4949398150;2020928;230,0;2300,0;2530,0;2300,0;2449,07;MINEROS;EQTY
ISA;16860,0;0,84;3580481320;210754;140,0;16720,0;17140,0;16720,0;16988,91;ISA INTERCONEXION ELECTRICA;EQTY
GEB;2245,0;1,35;2470612920;1103677;30,0;2210,0;2245,0;2200,0;2238,53;GRUPO ENERGIA BOGOTA;EQTY
CORFICOLCF;14300,0;2,14;1798993480;124488;300,0;14320,0;14680,0;14300,0;14451,14;CORFICOLOMBIANA;EQTY
PFCEMARGOS;5950,0;7,01;1591138040;273045;390,0;5610,0;5950,0;5610,0;5827,38;CEMENTOS ARGOS;EQTY
PFGRUPOARG;10400,0;2,97;1405179270;138548;300,0;10080,0;10400,0;10000,0;10142,18;GRUPO ARGOS;EQTY
BOGOTA;32480,0;0,0;980080700;30353;0,0;32000,0;32480,0;32000,0;32289,42;BANCO DE BOGOTA;EQTY
GRUPOSURA;29200,0;0,83;718505700;24656;240,0;29480,0;29500,0;28960,0;29141,21;GRUPO SURA;EQTY
CNEC;15040,0;2,31;589581980;39018;340,0;15140,0;15260,0;15040,0;15110,51;CANACOL ENERGY LTD;EQTY
PFDAVVNDA;19980,0;-0,1;571588860;28590;-20,0;20000,0;20000,0;19980,0;19992,61;BANCO DAVIVIENDA;EQTY
PEI;67700,0;-0,44;561732340;8332;-300,0;70000,0;70000,0;66900,0;67418,67;PEI;EQTY
PFAVAL;492,0;2,29;541151705;1109675;11,0;480,0;492,0;479,0;487,67;GRUPO AVAL ACCIONES Y VALORES;EQTY
EXITO;2480,0;-0,8;450017630;180808;-20,0;2490,0;2500,0;2480,0;2488,93;EXITO;EQTY
PFCORFICOL;13000,0;1,88;354537940;27367;240,0;12920,0;13180,0;12900,0;12954,94;CORFICOLOMBIANA;EQTY
BHI;242,0;-0,41;289634634;1191368;-1,0;243,0;245,0;242,0;243,11;BAC HOLDING INTERNATIONAL CORP;EQTY
PROMIGAS;5100,0;0,39;192625890;38079;20,0;5080,0;5100,0;5010,0;5058,59;PROMIGAS;EQTY
GRUBOLIVAR;60400,0;0,33;177541160;2976;200,0;59220,0;60400,0;59020,0;59657,65;GRUPO BOLIVAR;EQTY
TERPEL;8120,0;1,25;159756310;19708;100,0;8040,0;8120,0;8040,0;8106,17;ORGANIZACION TERPEL;EQTY
CONCONCRET;298,0;-2,61;130508887;435563;-8,0;300,0;302,0;296,0;299,63;CONCONCRETO S.A;EQTY
PORT;6200,0;1,64;94225370;15173;100,0;6200,0;6200,0;6200,0;6210,07;Sociedad Portafolio S.A.;EQTY
GRUPOAVAL;-;-;22588734;46503;-;-;-;-;485,75;GRUPO AVAL ACCIONES Y VALORES;EQTY
ETB;-;-;12741375;147144;-;-;-;-;86,59;ETB;EQTY
FABRICATO;-;-;5809654;1700200;-;-;-;-;3,42;FABRICATO;EQTY
ENKA;-;-;4065517,5;252468;-;-;-;-;16,1;ENKA DE COLOMBIA;EQTY
BVC;-;-;945620;105;-;-;-;-;9005,9;BOLSA DE VALORES DE COLOMBIA;EQTY
BBVACOL;-;-;207168;1248;-;-;-;-;166,0;BBVA COLOMBIA;EQTY
COLTEJER;-;-;400;1;-;-;-;-;400,0;COLTEJER;EQTY
