Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2405,0;-0,62;18761021455;7680764;-15,0;2440,0;2450,0;2405,0;2442,6;ECOPETROL;EQTY
PFBCOLOM;32260,0;6,47;15759097220;498310;1960,0;30700,0;32260,0;30700,0;31625,09;BANCO BANCOLOMBIA;EQTY
ISA;16600,0;2,72;9779268940;590039;440,0;16380,0;16780,0;16320,0;16573,94;ISA INTERCONEXION ELECTRICA;EQTY
PFDAVVNDA;19660,0;1,87;8490779340;435599;360,0;19460,0;19660,0;19400,0;19492,19;BANCO DAVIVIENDA;EQTY
BCOLOMBIA;36000,0;6,45;4870980160;138854;2180,0;34000,0;36000,0;33940,0;35079,87;BANCO BANCOLOMBIA;EQTY
ICOLCAP;12770,0;2,32;2936888241,5;231585;290,0;12540,0;12770,0;12540,0;12681,69;FONDO BURSATIL ISHARES COLCAP;EQTY
CEMARGOS;6240,0;1,46;2081160380;335040;90,0;6180,0;6240,0;6160,0;6211,68;CEMENTOS ARGOS;EQTY
GRUPOARGOS;13460,0;2,75;1842669340;136806;360,0;13120,0;13520,0;13120,0;13469,21;GRUPO ARGOS;EQTY
CELSIA;3155,0;1,77;1491486495;473049;55,0;3135,0;3185,0;3120,0;3152,92;CELSIA;EQTY
HCOLSEL;13040,0;2,35;1307112390;100458;300,0;12920,0;13040,0;12920,0;13011,53;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
PFGRUPSURA;14540,0;3,56;1294855740;89792;500,0;14080,0;14540,0;14080,0;14420,61;GRUPO SURA;EQTY
PFCEMARGOS;4545,0;1,0;1194185720;264870;45,0;4505,0;4560,0;4500,0;4508,57;CEMENTOS ARGOS;EQTY
CNEC;19600,0;-2,49;1131042700;57438;-500,0;20200,0;20200,0;19600,0;19691,54;CANACOL ENERGY LTD;EQTY
GEB;2130,0;6,23;768349425;366735;125,0;2030,0;2130,0;2030,0;2095,11;GRUPO ENERGIA BOGOTA;EQTY
CORFICOLCF;14480,0;5,69;674514020;47241;780,0;13980,0;14500,0;13980,0;14278,15;CORFICOLOMBIANA;EQTY
BHI;230,0;7,98;612063668;2735746;17,0;208,0;230,0;208,0;223,73;BAC HOLDING INTERNATIONAL CORP;EQTY
PFGRUPOARG;9100,0;1,11;535105840;58660;100,0;9090,0;9170,0;9010,0;9122,16;GRUPO ARGOS;EQTY
PFAVAL;492,0;2,5;359163004;737208;12,0;483,0;492,0;480,0;487,19;GRUPO AVAL ACCIONES Y VALORES;EQTY
BOGOTA;28900,0;2,12;335344660;11647;600,0;28440,0;29200,0;28440,0;28792,36;BANCO DE BOGOTA;EQTY
MINEROS;1920,0;2,13;303625310;160822;40,0;1900,0;1920,0;1860,0;1887,96;MINEROS;EQTY
PROMIGAS;4755,0;2,92;299296730;63093;135,0;4750,0;4755,0;4700,0;4743,74;PROMIGAS;EQTY
GRUPOSURA;30400,0;-0,33;295366620;9721;-100,0;30200,0;30700,0;30200,0;30384,39;GRUPO SURA;EQTY
NUTRESA;45900,0;-1,29;223226980;4861;-600,0;45040,0;46280,0;45040,0;45922,03;GRUPO NUTRESA;EQTY
PFCORFICOL;12200,0;5,17;172752760;14397;600,0;11600,0;12260,0;11600,0;11999,22;CORFICOLOMBIANA;EQTY
PEI;64580,0;0,0;135452940;2127;0,0;63600,0;64580,0;63020,0;63682,62;PEI;EQTY
TERPEL;7810,0;2,63;132267040;16968;200,0;7800,0;7850,0;7800,0;7795,09;ORGANIZACION TERPEL;EQTY
CONCONCRET;266,0;0,38;95428077;361096;1,0;265,0;266,0;263,0;264,27;CONCONCRETO S.A;EQTY
EXITO;3515,0;1,44;94249105;26942;50,0;3485,0;3515,0;3485,0;3498,22;EXITO;EQTY
GRUBOLIVAR;60500,0;0,5;67365800;1113;300,0;60200,0;60800,0;60200,0;60526,33;GRUPO BOLIVAR;EQTY
BBVACOL;238,0;-;28344134;119093;0,0;238,0;238,0;238,0;238,0;BBVA COLOMBIA;EQTY
ETB;-;-;17588382;190173;-;-;-;-;92,49;ETB;EQTY
FABRICATO;-;-;15512300;3997000;-;-;-;-;3,88;FABRICATO;EQTY
PAZRIO;-;-;8463700;1130000;-;-;-;-;7,49;ACER. PAZ DEL RIO;EQTY
GRUPOAVAL;-;-;2994505;6094;-;-;-;-;491,39;GRUPO AVAL ACCIONES Y VALORES;EQTY
ENKA;-;-;2535763,2;145592;-;-;-;-;17,42;ENKA DE COLOMBIA;EQTY
BVC;-;-;57000;5;-;-;-;-;11400,0;BOLSA DE VALORES DE COLOMBIA;EQTY
