Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;34600,0;-2,81;29502031380;844635;-1000,0;35600,0;35600,0;34500,0;34928,73;BANCO BANCOLOMBIA;EQTY
PEI;82020,0;17,44;15581070580;190761;12180,0;73000,0;84980,0;73000,0;81678,49;PEI;EQTY
BCOLOMBIA;35520,0;-4,36;9033488500;248914;-1620,0;37000,0;37000,0;35520,0;36291,6;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2270,0;-2,99;8174376985;3575054;-70,0;2335,0;2335,0;2265,0;2286,5;ECOPETROL;EQTY
CORFICOLCF;15760,0;-0,63;6178959580;392217;-100,0;15620,0;15760,0;15520,0;15753,93;CORFICOLOMBIANA;EQTY
CEMARGOS;8270,0;-0,36;6158374130;753363;-30,0;8280,0;8280,0;8120,0;8174,51;CEMENTOS ARGOS;EQTY
ISA;18440,0;-0,86;5596456360;300968;-160,0;18700,0;18700,0;18440,0;18594,86;ISA INTERCONEXION ELECTRICA;EQTY
PFGRUPSURA;26100,0;-1,44;5311248480;203589;-380,0;26200,0;26200,0;25960,0;26088,09;GRUPO SURA;EQTY
GEB;2550,0;-1,73;4862552255;1893464;-45,0;2570,0;2580,0;2545,0;2568,07;GRUPO ENERGIA BOGOTA;EQTY
ICOLCAP;14034,5;-2,4;4336180709;306875;-344,5;14200,0;14200,0;14034,5;14130,12;FONDO BURSATIL ISHARES COLCAP;EQTY
GRUPOARGOS;16140,0;-2,77;1795844060;109642;-460,0;16500,0;16500,0;16140,0;16379,16;GRUPO ARGOS;EQTY
PFAVAL;467,0;-1,06;1480161015;3173703;-5,0;470,0;470,0;463,0;466,38;GRUPO AVAL ACCIONES Y VALORES;EQTY
MINEROS;3165,0;-3,51;1409958405;441570;-115,0;3235,0;3235,0;3150,0;3193,06;MINEROS;EQTY
CELSIA;4390,0;0,34;1195047455;273564;15,0;4350,0;4390,0;4315,0;4368,44;CELSIA;EQTY
CONCONCRET;319,0;-4,49;1040585805;3247710;-15,0;318,0;329,0;315,0;320,41;CONCONCRETO S.A;EQTY
EXITO;2205,0;-2,86;676980405;303557;-65,0;2285,0;2285,0;2205,0;2230,16;EXITO;EQTY
BOGOTA;28160,0;-0,42;649632800;23176;-120,0;28140,0;28160,0;28000,0;28030,41;BANCO DE BOGOTA;EQTY
PFDAVVNDA;22140,0;-4,16;545665320;24475;-960,0;22500,0;22500,0;22140,0;22294,8;BANCO DAVIVIENDA;EQTY
PFGRUPOARG;12400,0;-0,48;536280900;43705;-60,0;12240,0;12440,0;12100,0;12270,47;GRUPO ARGOS;EQTY
CNEC;13400,0;-4,29;529305460;39379;-600,0;13380,0;13720,0;13360,0;13441,31;CANACOL ENERGY LTD;EQTY
TERPEL;9470,0;-2,87;408726260;43751;-280,0;9780,0;9780,0;8900,0;9342,1;ORGANIZACION TERPEL;EQTY
GRUBOLIVAR;64620,0;-1,94;351767600;5400;-1280,0;65520,0;65520,0;64620,0;65142,15;GRUPO BOLIVAR;EQTY
PROMIGAS;7110,0;0,14;260895850;36639;10,0;7120,0;7140,0;7100,0;7120,71;PROMIGAS;EQTY
BHI;255,0;-2,67;167340956;654734;-7,0;260,0;260,0;252,0;255,59;BAC HOLDING INTERNATIONAL CORP;EQTY
HCOLSEL;15150,0;-0,66;153596165;10139;-100,0;15150,0;15150,0;15150,0;15149,04;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
PFCORFICOL;14900,0;0,95;130508240;8783;140,0;14900,0;14900,0;14840,0;14859,19;CORFICOLOMBIANA;EQTY
NUTRESA;33380,0;-;54169400;1609;0,0;33380,0;33380,0;33380,0;33666,5;GRUPO NUTRESA;EQTY
FABRICATO;2,86;-7,74;49447679,04;17023664;-0,24;2,86;2,86;2,86;2,9;FABRICATO;EQTY
ETB;100,0;-;30271968;302887;0,0;100,0;100,0;100,0;99,94;ETB;EQTY
ENKA;17,9;1,13;28914804,5;1622412;0,2;17,9;17,9;17,9;17,82;ENKA DE COLOMBIA;EQTY
PORT;-;-;24209440;3107;-;-;-;-;7791,9;Sociedad Portafolio S.A.;EQTY
GRUPOSURA;39980,0;-0,2;22323080;560;-80,0;39980,0;39980,0;39980,0;39862,64;GRUPO SURA;EQTY
BVC;10320,0;0,19;15707100;1519;20,0;10320,0;10320,0;10320,0;10340,42;BOLSA DE VALORES DE COLOMBIA;EQTY
GRUPOAVAL;-;-;7260159;15724;-;-;-;-;461,72;GRUPO AVAL ACCIONES Y VALORES;EQTY
ELCONDOR;-;-;7005545;13603;-;-;-;-;515,0;EL CONDOR;EQTY
GXTESCOL;-;-;2495350;50;-;-;-;-;49907,0;FONDO BURSATIL GLOBAL X TES COLOMBIA COP GBI-EM ID ETF;EQTY
PFCEMARGOS;-;-;1980800;260;-;-;-;-;7618,46;CEMENTOS ARGOS;EQTY
