Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;32040,0;1,71;39523067420;1240455;540,0;31540,0;32120,0;31420,0;31861,75;BANCO BANCOLOMBIA;EQTY
BCOLOMBIA;33300,0;3,22;22675892540;689692;1040,0;32460,0;33300,0;32400,0;32878,29;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2340,0;0,43;4996874965;2135737;10,0;2290,0;2350,0;2290,0;2339,65;ECOPETROL;EQTY
ISA;17100,0;-0,23;4842920860;282119;-40,0;17140,0;17320,0;17100,0;17166,23;ISA INTERCONEXION ELECTRICA;EQTY
ICOLCAP;12740,0;1,2;4564181486,5;358462;151,0;12765,5;12769,5;12710,0;12732,68;FONDO BURSATIL ISHARES COLCAP;EQTY
GEB;2180,0;1,4;3315710355;1513121;30,0;2185,0;2195,0;2160,0;2191,31;GRUPO ENERGIA BOGOTA;EQTY
MINEROS;2050,0;-1,68;3168724245;1541779;-35,0;2090,0;2090,0;2030,0;2055,24;MINEROS;EQTY
PORT;6400,0;-8,57;2977431600;467330;-600,0;6300,0;6400,0;6300,0;6371,15;Sociedad Portafolio S.A.;EQTY
CEMARGOS;6750,0;1,5;2332462800;350215;100,0;6650,0;6750,0;6610,0;6660,09;CEMENTOS ARGOS;EQTY
CELSIA;3470,0;0,58;1751839905;503339;20,0;3450,0;3500,0;3400,0;3480,44;CELSIA;EQTY
PFCEMARGOS;5740,0;1,95;1191686330;208934;110,0;5640,0;5760,0;5640,0;5703,65;CEMENTOS ARGOS;EQTY
PFGRUPSURA;16500,0;-1,79;1101719780;66168;-300,0;16900,0;16940,0;16500,0;16650,34;GRUPO SURA;EQTY
PFAVAL;490,0;-1,01;996366419;2030640;-5,0;493,0;494,0;490,0;490,67;GRUPO AVAL ACCIONES Y VALORES;EQTY
CORFICOLCF;14160,0;-3,41;741899840;51636;-500,0;14720,0;14720,0;14160,0;14367,88;CORFICOLOMBIANA;EQTY
GRUPOARGOS;13260,0;2,31;674205060;51672;300,0;13000,0;13260,0;13000,0;13047,78;GRUPO ARGOS;EQTY
EXITO;2410,0;-2,63;643035915;265992;-65,0;2440,0;2440,0;2390,0;2417,5;EXITO;EQTY
PEI;63700,0;-3,75;556574020;8493;-2480,0;66500,0;66500,0;63700,0;65533,27;PEI;EQTY
HCOLSEL;13350,0;3,09;399715926;30089;400,0;13172,5;13350,0;13172,5;13284,45;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
BOGOTA;33000,0;-1,43;324971420;9978;-480,0;32020,0;33460,0;31900,0;32568,79;BANCO DE BOGOTA;EQTY
PFDAVVNDA;19400,0;-1,52;193162840;9835;-300,0;19680,0;19780,0;19400,0;19640,35;BANCO DAVIVIENDA;EQTY
PROMIGAS;5000,0;-1,96;137477780;27513;-100,0;5000,0;5000,0;4920,0;4996,83;PROMIGAS;EQTY
BHI;253,0;0,8;86857603;344270;2,0;252,0;253,0;252,0;252,3;BAC HOLDING INTERNATIONAL CORP;EQTY
CNEC;16420,0;0,12;85755220;5240;20,0;16340,0;16420,0;16320,0;16365,5;CANACOL ENERGY LTD;EQTY
PFGRUPOARG;-;-;63773000;6406;-;-;-;-;9955,2;GRUPO ARGOS;EQTY
ENKA;16,0;-;53689904;3355619;0,0;16,0;16,0;16,0;16,0;ENKA DE COLOMBIA;EQTY
GRUBOLIVAR;59500,0;-0,83;44961620;755;-500,0;59600,0;59600,0;59500,0;59551,81;GRUPO BOLIVAR;EQTY
PFCORFICOL;-;-;29733420;2358;-;-;-;-;12609,59;CORFICOLOMBIANA;EQTY
BBVACOL;235,0;-;13117700;55820;0,0;235,0;235,0;235,0;235,0;BBVA COLOMBIA;EQTY
TERPEL;-;-;12561000;1614;-;-;-;-;7782,53;ORGANIZACION TERPEL;EQTY
GRUPOAVAL;-;-;10456296;21453;-;-;-;-;487,4;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUPOSURA;-;-;9268420;293;-;-;-;-;31632,83;GRUPO SURA;EQTY
CONCONCRET;-;-;9045791;29846;-;-;-;-;303,08;CONCONCRETO S.A;EQTY
TITAN;20000,0;-;9000000;450;0,0;20000,0;20000,0;20000,0;20000,0;MANUF. DE CEMENTO;EQTY
VILLAS;-;-;5662440;2247;-;-;-;-;2520,0;BANCO AV VILLAS;EQTY
PAZRIO;-;-;2750000;500000;-;-;-;-;5,5;ACER. PAZ DEL RIO;EQTY
FABRICATO;-;-;943954,2;236580;-;-;-;-;3,99;FABRICATO;EQTY
ETB;-;-;636120;6840;-;-;-;-;93,0;ETB;EQTY
BVC;-;-;126540;13;-;-;-;-;9733,85;BOLSA DE VALORES DE COLOMBIA;EQTY
