Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
CEMARGOS;8350,0;-0,48;34605772770;4152599;-40,0;8310,0;8380,0;8310,0;8333,52;CEMENTOS ARGOS;EQTY
PFBCOLOM;33620,0;-0,83;14754289200;438278;-280,0;33900,0;33900,0;33580,0;33664,22;BANCO BANCOLOMBIA;EQTY
ICOLCAP;13795,5;-0,68;8706695510,5;630572;-94,5;13820,0;13820,0;13795,5;13807,62;FONDO BURSATIL ISHARES COLCAP;EQTY
ECOPETROL;2240,0;-0,88;4774395885;2124227;-20,0;2265,0;2265,0;2235,0;2247,59;ECOPETROL;EQTY
BCOLOMBIA;35240,0;-1,4;2736483220;77439;-500,0;35400,0;35700,0;35220,0;35337,27;BANCO BANCOLOMBIA;EQTY
ISA;18280,0;-0,65;2449333520;133964;-120,0;18340,0;18340,0;18200,0;18283,52;ISA INTERCONEXION ELECTRICA;EQTY
PFDAVVNDA;19700,0;-1,01;1159775660;58746;-200,0;19800,0;19900,0;19700,0;19742,21;BANCO DAVIVIENDA;EQTY
GRUPOARGOS;17200,0;0,0;1106339300;64430;0,0;17020,0;17200,0;17020,0;17171,18;GRUPO ARGOS;EQTY
GEB;2560,0;-0,19;1092862160;427181;-5,0;2575,0;2575,0;2555,0;2558,31;GRUPO ENERGIA BOGOTA;EQTY
PFGRUPSURA;24100,0;-0,99;1039226400;43001;-240,0;24780,0;24780,0;24100,0;24167,49;GRUPO SURA;EQTY
NUTRESA;52000,0;-1,81;834063500;16100;-960,0;50500,0;53000,0;49980,0;51805,19;GRUPO NUTRESA;EQTY
PFGRUPOARG;11900,0;-0,5;818414780;70013;-60,0;11740,0;11900,0;11600,0;11689,47;GRUPO ARGOS;EQTY
PEI;74980,0;-0,56;609541120;8136;-420,0;74900,0;75000,0;74900,0;74919,02;PEI;EQTY
CELSIA;4175,0;0,24;589561295;142411;10,0;4110,0;4175,0;4110,0;4139,86;CELSIA;EQTY
BOGOTA;25520,0;-1,77;388899000;15100;-460,0;26000,0;26000,0;25520,0;25754,9;BANCO DE BOGOTA;EQTY
PFAVAL;426,0;-0,93;341697385;798065;-4,0;440,0;440,0;425,0;428,16;GRUPO AVAL ACCIONES Y VALORES;EQTY
MINEROS;3395,0;0,15;301824010;89188;5,0;3390,0;3395,0;3350,0;3384,13;MINEROS;EQTY
CORFICOLCF;13900,0;-2,8;285139540;20260;-400,0;14280,0;14280,0;13900,0;14074,01;CORFICOLOMBIANA;EQTY
GRUBOLIVAR;60800,0;-0,33;187102760;3064;-200,0;61000,0;61400,0;60800,0;61064,87;GRUPO BOLIVAR;EQTY
HCOLSEL;14790,0;-0,28;147961291;10004;-42,0;14790,0;14790,0;14790,0;14790,21;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
BHI;302,0;0,67;142604319;473454;2,0;300,0;302,0;300,0;301,2;BAC HOLDING INTERNATIONAL CORP;EQTY
TERPEL;9100,0;-2,15;131820020;14512;-200,0;9180,0;9180,0;9020,0;9083,52;ORGANIZACION TERPEL;EQTY
CONCONCRET;283,0;-3,08;115452888;404116;-9,0;289,0;289,0;281,0;285,69;CONCONCRETO S.A;EQTY
ENKA;16,0;-;99697253,9;6232042;0,0;16,0;16,0;16,0;16,0;ENKA DE COLOMBIA;EQTY
CNEC;12980,0;0,46;91023060;6996;60,0;12940,0;12980,0;12940,0;13010,73;CANACOL ENERGY LTD;EQTY
GRUPOSURA;33000,0;-;87066360;2641;0,0;33000,0;33000,0;33000,0;32967,19;GRUPO SURA;EQTY
EXITO;2105,0;-0,47;79181465;37586;-10,0;2105,0;2105,0;2105,0;2106,67;EXITO;EQTY
PROMIGAS;7320,0;1,67;63536970;8733;120,0;7200,0;7320,0;7200,0;7275,5;PROMIGAS;EQTY
PFCORFICOL;13340,0;-2,06;43764960;3272;-280,0;13340,0;13340,0;13340,0;13375,6;CORFICOLOMBIANA;EQTY
PFCEMARGOS;-;-;16533170;2159;-;-;-;-;7657,79;CEMENTOS ARGOS;EQTY
GRUPOAVAL;-;-;7873892;18272;-;-;-;-;430,93;GRUPO AVAL ACCIONES Y VALORES;EQTY
GXTESCOL;-;-;1450000;29;-;-;-;-;50000,0;FONDO BURSATIL GLOBAL X TES COLOMBIA COP GBI-EM ID ETF;EQTY
FABRICATO;-;-;1296260,48;429197;-;-;-;-;3,02;FABRICATO;EQTY
ETB;-;-;705423;8247;-;-;-;-;85,54;ETB;EQTY
BVC;-;-;142800;14;-;-;-;-;10200,0;BOLSA DE VALORES DE COLOMBIA;EQTY
