Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2285,0;-1,51;12401531835;5450341;-35,0;2305,0;2305,0;2245,0;2275,37;ECOPETROL;EQTY
PFBCOLOM;34000,0;1,25;12025019660;353128;420,0;33800,0;34340,0;33800,0;34052,86;BANCO BANCOLOMBIA;EQTY
ICOLCAP;13995,0;0,37;8113754885;580103;51,0;13960,0;13995,0;13960,0;13986,75;FONDO BURSATIL ISHARES COLCAP;EQTY
CEMARGOS;8300,0;-0,6;5993399640;718351;-50,0;8420,0;8500,0;8250,0;8343,27;CEMENTOS ARGOS;EQTY
PFGRUPSURA;26600,0;4,31;5239468060;198705;1100,0;25500,0;27000,0;25500,0;26368,07;GRUPO SURA;EQTY
GRUPOARGOS;16400,0;0,61;5162536360;316668;100,0;16300,0;16640,0;16200,0;16302,68;GRUPO ARGOS;EQTY
ISA;18760,0;-0,21;4992888880;265723;-40,0;18900,0;18900,0;18740,0;18789,83;ISA INTERCONEXION ELECTRICA;EQTY
BCOLOMBIA;35500,0;2,31;4544883020;128571;800,0;35060,0;35500,0;35060,0;35349,21;BANCO BANCOLOMBIA;EQTY
CELSIA;4310,0;0,47;2022621500;469256;20,0;4300,0;4330,0;4300,0;4310,27;CELSIA;EQTY
CORFICOLCF;15260,0;1,73;1665777560;109928;260,0;15080,0;15260,0;15000,0;15153,35;CORFICOLOMBIANA;EQTY
PFDAVVNDA;21900,0;0,0;1269125100;58177;0,0;21800,0;21900,0;21700,0;21814,89;BANCO DAVIVIENDA;EQTY
PFGRUPOARG;11760,0;-0,68;1101001500;92074;-80,0;11840,0;12040,0;11760,0;11957,79;GRUPO ARGOS;EQTY
EXITO;2250,0;-0,88;971064530;429899;-20,0;2285,0;2285,0;2225,0;2258,82;EXITO;EQTY
PEI;66000,0;0,61;828703780;12588;400,0;65600,0;66000,0;65600,0;65832,84;PEI;EQTY
GEB;2520,0;-1,37;803830905;316703;-35,0;2580,0;2580,0;2520,0;2538,12;GRUPO ENERGIA BOGOTA;EQTY
BOGOTA;28280,0;-0,07;652330680;23053;-20,0;28300,0;28300,0;28260,0;28297,0;BANCO DE BOGOTA;EQTY
PORT;8200,0;2,5;541098990;67424;200,0;8000,0;8200,0;8000,0;8025,32;Sociedad Portafolio S.A.;EQTY
PFAVAL;466,0;-1,48;520509924;1109430;-7,0;475,0;475,0;465,0;469,17;GRUPO AVAL ACCIONES Y VALORES;EQTY
BHI;261,0;-3,33;486385734;1859548;-9,0;268,0;268,0;260,0;261,56;BAC HOLDING INTERNATIONAL CORP;EQTY
TERPEL;8750,0;2,94;477719640;53886;250,0;8450,0;9150,0;8450,0;8865,38;ORGANIZACION TERPEL;EQTY
PFCORFICOL;14940,0;-1,45;295080960;19650;-220,0;15160,0;15160,0;14940,0;15016,84;CORFICOLOMBIANA;EQTY
CNEC;14000,0;-0,71;252374000;18154;-100,0;13400,0;14000,0;13400,0;13901,84;CANACOL ENERGY LTD;EQTY
GRUPOSURA;41800,0;0,0;227149420;5414;0,0;41920,0;42000,0;41800,0;41955,93;GRUPO SURA;EQTY
MINEROS;3255,0;0,15;151835340;46660;5,0;3270,0;3270,0;3240,0;3254,08;MINEROS;EQTY
PROMIGAS;7100,0;-1,39;136932990;19236;-100,0;7190,0;7190,0;7100,0;7118,58;PROMIGAS;EQTY
GRUBOLIVAR;64600,0;-0,62;124127880;1922;-400,0;64320,0;64600,0;64320,0;64582,66;GRUPO BOLIVAR;EQTY
CONCONCRET;297,0;-1,0;122807433;410768;-3,0;300,0;301,0;297,0;298,97;CONCONCRETO S.A;EQTY
NUTRESA;33100,0;-6,02;81001380;2428;-2120,0;33000,0;33100,0;32720,0;33361,36;GRUPO NUTRESA;EQTY
GRUPOAVAL;-;-;62648817;134674;-;-;-;-;465,19;GRUPO AVAL ACCIONES Y VALORES;EQTY
ENKA;17,6;-2,22;22673408,8;1283410;-0,4;17,6;17,6;17,6;17,67;ENKA DE COLOMBIA;EQTY
OCCIDENTE;13100,0;-6,29;19807200;1512;-880,0;13100,0;13100,0;13100,0;13100,0;BANCO DE OCCIDENTE;EQTY
FABRICATO;3,06;0,33;17133750;5520000;0,01;3,06;3,06;3,06;3,1;FABRICATO;EQTY
ELCONDOR;-;-;8278625;16075;-;-;-;-;515,0;EL CONDOR;EQTY
PFCEMARGOS;-;-;5382500;753;-;-;-;-;7148,07;CEMENTOS ARGOS;EQTY
BVC;-;-;3935100;382;-;-;-;-;10301,31;BOLSA DE VALORES DE COLOMBIA;EQTY
HCOLSEL;-;-;1860375;124;-;-;-;-;15003,02;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
ETB;-;-;1300485;14370;-;-;-;-;90,5;ETB;EQTY
