Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2398,0;2,83;10357031391;4305164;66,0;2335,0;2435,0;2335,0;2405,72;ECOPETROL;EQTY
NUTRESA;39000,0;2,36;6401181410;165519;900,0;38490,0;39100,0;38340,0;38673,39;GRUPO NUTRESA;EQTY
PFBCOLOM;31450,0;-0,1;6077676810;193210;-30,0;31700,0;31800,0;31270,0;31456,33;BANCO BANCOLOMBIA;EQTY
BCOLOMBIA;33730,0;0,66;3761557910;110973;220,0;33800,0;34290,0;33630,0;33896,15;BANCO BANCOLOMBIA;EQTY
ISA;17590,0;4,08;2096336470;120408;690,0;16950,0;17590,0;16950,0;17410,28;ISA INTERCONEXION ELECTRICA;EQTY
PEI;44150,0;-7,5;1147359460;26032;-3580,0;43990,0;44150,0;43990,0;44074,96;PEI;EQTY
GRUPOSURA;37800,0;-3,08;736663400;19455;-1200,0;39000,0;39000,0;37780,0;37864,99;GRUPO SURA;EQTY
CNEC;7580,0;-0,66;579543040;76008;-50,0;7620,0;7680,0;7580,0;7624,76;CANACOL ENERGY LTD;EQTY
GRUPOARGOS;9800,0;1,03;477430095;48763;100,0;9750,0;9850,0;9750,0;9790,83;GRUPO ARGOS;EQTY
ELCONDOR;960,0;1,05;434201650;452367;10,0;960,0;960,0;960,0;959,84;EL CONDOR;EQTY
CEMARGOS;3800,0;0,03;373061072;98190;1,0;3800,0;3800,0;3780,0;3799,38;CEMENTOS ARGOS;EQTY
BHI;204,0;0,99;307090318,8;1500100;2,0;207,0;207,0;204,0;204,71;BAC HOLDING INTERNATIONAL CORP;EQTY
PFAVAL;650,0;1,88;286828162;449355;12,0;599,9;650,0;599,9;638,31;GRUPO AVAL ACCIONES Y VALORES;EQTY
GEB;1947,0;0,88;260627605;134977;17,0;1930,0;1947,0;1927,0;1930,9;GRUPO ENERGIA BOGOTA;EQTY
ICOLCAP;12378,5;1,34;251556860;20322;163,5;12378,5;12378,5;12378,5;12378,55;FONDO BURSATIL ISHARES COLCAP;EQTY
GRUBOLIVAR;50960,0;0,04;246613250;4870;20,0;50940,0;51500,0;50010,0;50639,27;GRUPO BOLIVAR;EQTY
PFGRUPOARG;6500,0;0,0;175925215;27151;0,0;6500,0;6500,0;6395,0;6479,51;GRUPO ARGOS;EQTY
SDGEB;1740,0;1,64;144900121;84433;28,0;1645,0;1740,0;1645,0;1716,16;GRUPO ENERGIA BOGOTA;EQTY
CELSIA;3260,0;2,29;141653808;43664;73,0;3187,0;3297,0;3187,0;3244,18;CELSIA;EQTY
PFGRUPSURA;14800,0;-3,01;138373180;9181;-460,0;15260,0;15260,0;14800,0;15071,69;GRUPO SURA;EQTY
BOGOTA;37000,0;1,09;89060880;2403;400,0;36640,0;37000,0;36640,0;37062,37;BANCO DE BOGOTA;EQTY
TERPEL;8295,0;0,61;80045685;10119;50,0;7815,0;8295,0;7710,0;7910,43;ORGANIZACION TERPEL;EQTY
BVC;7800,0;0,0;74688505;9763;0,0;7645,0;7800,0;7505,0;7650,16;BOLSA DE VALORES DE COLOMBIA;EQTY
HCOLSEL;11845,5;3,3;57415714,5;4847;378,0;11845,5;11845,5;11845,5;11845,62;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
PFDAVVNDA;30900,0;0,19;41962630;1354;60,0;30840,0;31300,0;30840,0;30991,6;BANCO DAVIVIENDA;EQTY
ENKA;20,97;4,48;33148475;1647908;0,9;19,01;20,97;19,01;20,12;ENKA DE COLOMBIA;EQTY
PFCEMARGOS;-;-;32418519;12735;-;-;-;-;2545,62;CEMENTOS ARGOS;EQTY
EXITO;11300,0;0,09;24042690;2136;10,0;11300,0;11300,0;11300,0;11255,94;EXITO;EQTY
CORFICOLCF;18970,0;2,49;21809990;1153;460,0;18970,0;18970,0;18970,0;18915,86;CORFICOLOMBIANA;EQTY
PROMIGAS;-;-;15687160;3217;-;-;-;-;4876,33;PROMIGAS;EQTY
GRUPOAVAL;-;-;12060623,1;19145;-;-;-;-;629,96;GRUPO AVAL ACCIONES Y VALORES;EQTY
CONCONCRET;-;-;11756178,8;45739;-;-;-;-;257,03;CONCONCRETO S.A;EQTY
ETB;-;-;10113169;70746;-;-;-;-;142,95;ETB;EQTY
PFCORFICOL;-;-;6556960;424;-;-;-;-;15464,53;CORFICOLOMBIANA;EQTY
MINEROS;-;-;2272456;1186;-;-;-;-;1916,07;MINEROS;EQTY
CLH;-;-;1787500;550;-;-;-;-;3250,0;CEMEX LATAM HOLDINGS;EQTY
