Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2599,0;8,25;34409380109;13999872;198,0;2415,0;2599,0;2352,0;2457,84;ECOPETROL;EQTY
PFBCOLOM;32080,0;0,56;15552016850;485370;180,0;32000,0;32500,0;31690,0;32041,57;BANCO BANCOLOMBIA;EQTY
ICOLCAP;12615,0;2,56;11780293827,5;940202;315,0;12316,0;12615,0;12316,0;12529,53;FONDO BURSATIL ISHARES COLCAP;EQTY
ISA;18590,0;-1,01;5593802210;303031;-190,0;17100,0;18650,0;17100,0;18459,5;ISA INTERCONEXION ELECTRICA;EQTY
CORFICOLCF;16500,0;1,85;2073929220;126439;300,0;16200,0;16690,0;16100,0;16402,61;CORFICOLOMBIANA;EQTY
GRUPOARGOS;10170,0;2,73;1788110460;177937;270,0;10050,0;10280,0;9900,0;10049,12;GRUPO ARGOS;EQTY
NUTRESA;51940,0;-0,1;1586437460;30510;-50,0;51970,0;52300,0;51700,0;51997,29;GRUPO NUTRESA;EQTY
BCOLOMBIA;39700,0;1,79;1559910650;40020;700,0;36500,0;39700,0;36500,0;38978,28;BANCO BANCOLOMBIA;EQTY
GEB;1745,0;3,25;1061483653;621202;55,0;1690,0;1745,0;1690,0;1708,76;GRUPO ENERGIA BOGOTA;EQTY
PFAVAL;560,0;7,28;970672694,5;1830203;38,0;530,0;560,0;522,5;530,36;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFDAVVNDA;27500,0;1,48;701142240;25505;400,0;27300,0;27750,0;27300,0;27490,38;BANCO DAVIVIENDA;EQTY
BOGOTA;29990,0;6,42;523703680;18329;1810,0;28490,0;29990,0;28400,0;28572,41;BANCO DE BOGOTA;EQTY
PFGRUPSURA;14000,0;0,72;443524410;31639;100,0;14000,0;14090,0;13950,0;14018,28;GRUPO SURA;EQTY
CEMARGOS;3350,0;4,72;344530194;104255;151,0;3199,0;3350,0;3199,0;3304,69;CEMENTOS ARGOS;EQTY
PFGRUPOARG;6055,0;-0,74;254324565;41663;-45,0;6190,0;6190,0;6050,0;6104,33;GRUPO ARGOS;EQTY
GRUBOLIVAR;60000,0;0,1;250968980;4203;60,0;58000,0;60000,0;58000,0;59711,87;GRUPO BOLIVAR;EQTY
PFCEMARGOS;2520,0;9,52;166371286;68542;219,0;2449,0;2520,0;2365,0;2427,29;CEMENTOS ARGOS;EQTY
CELSIA;2949,0;4,06;152267318;52208;115,0;2950,0;2995,0;2851,0;2916,55;CELSIA;EQTY
TERPEL;8185,0;2,31;150257150;18512;185,0;8050,0;8185,0;8050,0;8116,74;ORGANIZACION TERPEL;EQTY
MINEROS;1710,0;0,88;138726552;81482;15,0;1700,0;1715,0;1691,0;1702,54;MINEROS;EQTY
GRUPOSURA;41340,0;-0,82;128519370;3094;-340,0;42000,0;42000,0;41340,0;41538,26;GRUPO SURA;EQTY
CNEC;7990,0;-0,25;119543445;14984;-20,0;7960,0;8000,0;7960,0;7978,07;CANACOL ENERGY LTD;EQTY
ELCONDOR;1660,0;3,75;101975755;62787;60,0;1585,0;1660,0;1585,0;1624,15;EL CONDOR;EQTY
SDGEB;1550,0;0,0;74255062;49466;0,0;1520,0;1550,0;1444,0;1501,13;GRUPO ENERGIA BOGOTA;EQTY
PEI;-;-;70073500;1847;-;-;-;-;37939,09;PEI;EQTY
CLH;4390,0;-1,35;44034020;9975;-60,0;4435,0;4435,0;4390,0;4414,44;CEMEX LATAM HOLDINGS;EQTY
BVC;7715,0;-3,5;40970675;5283;-280,0;7715,0;7715,0;7715,0;7755,19;BOLSA DE VALORES DE COLOMBIA;EQTY
PROMIGAS;4150,0;-;35196055;8483;0,0;4150,0;4150,0;4150,0;4149,01;PROMIGAS;EQTY
ETB;108,9;6,76;31471527,8;296488;6,9;108,9;108,9;108,9;106,15;ETB;EQTY
ENKA;31,0;-3,12;17399272,4;563574;-1,0;31,0;31,0;31,0;30,87;ENKA DE COLOMBIA;EQTY
PFCORFICOL;-;-;15175200;1154;-;-;-;-;13150,09;CORFICOLOMBIANA;EQTY
GRUPOAVAL;-;-;11427074;22311;-;-;-;-;512,17;GRUPO AVAL ACCIONES Y VALORES;EQTY
CONCONCRET;-;-;10079364;43040;-;-;-;-;234,19;CONCONCRETO S.A;EQTY
HCOLSEL;-;-;3155530,5;264;-;-;-;-;11952,77;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
EXITO;-;-;2035250;191;-;-;-;-;10655,76;EXITO;EQTY
PAZRIO;-;-;390;130;-;-;-;-;3,0;ACER. PAZ DEL RIO;EQTY
