Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;31620,0;-3,57;22185051700;694978;-1170,0;32400,0;32580,0;31400,0;31921,95;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2280,0;0,31;18455939144;7960916;7,0;2300,0;2345,0;2280,0;2318,32;ECOPETROL;EQTY
BCOLOMBIA;35990,0;-5,29;5866843630;161309;-2010,0;37660,0;37660,0;35990,0;36370,22;BANCO BANCOLOMBIA;EQTY
ISA;20600,0;0,44;4404519260;214123;90,0;20510,0;20690,0;20210,0;20570,04;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOARGOS;12100,0;-2,89;1408217830;115346;-360,0;12390,0;12490,0;12050,0;12208,64;GRUPO ARGOS;EQTY
CORFICOLCF;19600,0;-1,66;1240576400;63070;-330,0;19950,0;20200,0;19400,0;19669,83;CORFICOLOMBIANA;EQTY
GEB;1901,0;-2,51;1092483295;568446;-49,0;1960,0;1960,0;1891,0;1921,88;GRUPO ENERGIA BOGOTA;EQTY
PFDAVVNDA;30620,0;0,39;996918400;32526;120,0;30990,0;30990,0;30490,0;30649,89;BANCO DAVIVIENDA;EQTY
CEMARGOS;3900,0;-2,01;954893043;241678;-80,0;4000,0;4000,0;3900,0;3951,1;CEMENTOS ARGOS;EQTY
CELSIA;3540,0;-1,64;883942256;248464;-59,0;3650,0;3650,0;3531,0;3557,63;CELSIA;EQTY
CNEC;8200,0;0,0;750742420;91512;0,0;8250,0;8250,0;8200,0;8203,76;CANACOL ENERGY LTD;EQTY
ICOLCAP;13000,0;-2,23;727700014,5;55909;-296,0;13203,0;13203,0;13000,0;13015,79;FONDO BURSATIL ISHARES COLCAP;EQTY
GRUPOSURA;40000,0;-1,72;639242180;15939;-700,0;40700,0;40700,0;40000,0;40105,54;GRUPO SURA;EQTY
ELCONDOR;1050,0;3,96;529325751;515615;40,0;1015,0;1050,0;1015,0;1026,59;EL CONDOR;EQTY
PFAVAL;740,0;-3,01;448141119,9;599406;-23,0;756,1;756,1;740,0;747,64;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFCEMARGOS;2900,0;1,68;380819805;131755;48,0;2901,0;2901,0;2880,0;2890,36;CEMENTOS ARGOS;EQTY
NUTRESA;39900,0;-0,25;379723200;9509;-100,0;40000,0;40000,0;39900,0;39933,03;GRUPO NUTRESA;EQTY
GRUBOLIVAR;61500,0;0,0;273581480;4416;0,0;62000,0;62000,0;61500,0;61952,33;GRUPO BOLIVAR;EQTY
PFGRUPSURA;15400,0;-0,96;230226220;14787;-150,0;15620,0;15840,0;15400,0;15569,5;GRUPO SURA;EQTY
BOGOTA;41500,0;-1,19;184078680;4418;-500,0;42000,0;42000,0;41490,0;41665,61;BANCO DE BOGOTA;EQTY
SDGEB;1715,0;1,18;150706448;88662;20,0;1698,0;1715,0;1698,0;1699,79;GRUPO ENERGIA BOGOTA;EQTY
MINEROS;2200,0;-1,35;113486995;51315;-30,0;2230,0;2230,0;2200,0;2211,58;MINEROS;EQTY
CONCONCRET;270,0;0,15;95675123;354668;0,4;269,0;270,0;269,0;269,76;CONCONCRETO S.A;EQTY
PFGRUPOARG;7700,0;-1,28;92046040;11853;-100,0;7795,0;7795,0;7700,0;7765,63;GRUPO ARGOS;EQTY
BVC;8610,0;0,12;86718710;10070;10,0;8630,0;8630,0;8600,0;8611,59;BOLSA DE VALORES DE COLOMBIA;EQTY
EXITO;10200,0;0,0;72863200;7109;0,0;10300,0;10300,0;10200,0;10249,43;EXITO;EQTY
PROMIGAS;5850,0;0,0;71399520;12231;0,0;5830,0;5850,0;5820,0;5837,59;PROMIGAS;EQTY
BHI;270,0;0,37;54496981;202663;1,0;268,0;270,0;268,0;268,9;BAC HOLDING INTERNATIONAL CORP;EQTY
TERPEL;7900,0;-1,19;28582320;3596;-95,0;7900,0;7900,0;7900,0;7948,36;ORGANIZACION TERPEL;EQTY
PFCORFICOL;16000,0;-;19440920;1215;0,0;16000,0;16000,0;16000,0;16000,76;CORFICOLOMBIANA;EQTY
TITAN;19000,0;-;17746000;934;0,0;19000,0;19000,0;19000,0;19000,0;MANUF. DE CEMENTO;EQTY
CLH;-;-;6954960;2589;-;-;-;-;2686,35;CEMEX LATAM HOLDINGS;EQTY
GRUPOAVAL;-;-;5278770,2;7026;-;-;-;-;751,32;GRUPO AVAL ACCIONES Y VALORES;EQTY
BBVACOL;-;-;3866625;12275;-;-;-;-;315,0;BBVA COLOMBIA;EQTY
ETB;-;-;2322278;15128;-;-;-;-;153,51;ETB;EQTY
HCOLSEL;-;-;1637499;127;-;-;-;-;12893,69;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
ENKA;-;-;1373442;65402;-;-;-;-;21,0;ENKA DE COLOMBIA;EQTY
