Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2460,0;2,07;15649558005;6358022;50,0;2430,0;2473,0;2397,0;2461,39;ECOPETROL;EQTY
PFBCOLOM;33100,0;1,19;6081255560;183536;390,0;33200,0;33270,0;32910,0;33133,86;BANCO BANCOLOMBIA;EQTY
PFDAVVNDA;31300,0;2,49;4245964140;136969;760,0;30940,0;31480,0;30520,0;30999,45;BANCO DAVIVIENDA;EQTY
BCOLOMBIA;36500,0;0,0;3202840830;87514;0,0;37390,0;37390,0;35560,0;36598,04;BANCO BANCOLOMBIA;EQTY
ISA;19700,0;-4,37;2694385860;135331;-900,0;20280,0;20290,0;19700,0;19909,6;ISA INTERCONEXION ELECTRICA;EQTY
PEI;59500,0;-2,78;2513547520;42245;-1700,0;59500,0;59500,0;59500,0;59499,29;PEI;EQTY
GRUPOARGOS;10300,0;1,98;2435641570;236246;200,0;10300,0;10500,0;10100,0;10309,77;GRUPO ARGOS;EQTY
ICOLCAP;12930,0;0,14;1296405239,5;100263;18,0;12930,0;12930,0;12930,0;12930,05;FONDO BURSATIL ISHARES COLCAP;EQTY
CEMARGOS;3525,0;-2,08;1191059334;329426;-75,0;3700,0;3750,0;3525,0;3615,56;CEMENTOS ARGOS;EQTY
GEB;1900,0;-0,52;697985530;364856;-10,0;1969,0;1970,0;1900,0;1913,04;GRUPO ENERGIA BOGOTA;EQTY
CLH;3300,0;-;555789300;168421;0,0;3300,0;3300,0;3300,0;3300,0;CEMEX LATAM HOLDINGS;EQTY
TERPEL;7850,0;2,61;467980615;61025;200,0;7650,0;7850,0;7650,0;7668,67;ORGANIZACION TERPEL;EQTY
GRUBOLIVAR;54500,0;0,91;361262890;6684;490,0;54500,0;54500,0;53050,0;54048,91;GRUPO BOLIVAR;EQTY
CNEC;8340,0;2,71;358284710;43654;220,0;8120,0;8340,0;8120,0;8207,37;CANACOL ENERGY LTD;EQTY
CELSIA;3340,0;-3,19;353108777;103969;-110,0;3450,0;3450,0;3340,0;3396,29;CELSIA;EQTY
CORFICOLCF;19400,0;-0,51;345315040;17799;-100,0;19490,0;19500,0;19040,0;19400,81;CORFICOLOMBIANA;EQTY
BHI;241,6;0,67;325179009,7;1342037;1,6;237,0;244,0;237,0;242,3;BAC HOLDING INTERNATIONAL CORP;EQTY
SDGEB;1730,0;-2,32;278343173;159073;-41,0;1766,0;1766,0;1730,0;1749,78;GRUPO ENERGIA BOGOTA;EQTY
NUTRESA;39480,0;2,6;274515980;7048;1000,0;37000,0;39480,0;37000,0;38949,49;GRUPO NUTRESA;EQTY
PFGRUPOARG;6525,0;-2,61;248687840;36869;-175,0;6800,0;6890,0;6525,0;6745,17;GRUPO ARGOS;EQTY
PFAVAL;695,0;-0,71;236363678,4;338128;-5,0;705,0;705,0;695,0;699,04;GRUPO AVAL ACCIONES Y VALORES;EQTY
BOGOTA;39400,0;-0,33;175379470;4389;-130,0;40000,0;40000,0;39400,0;39958,87;BANCO DE BOGOTA;EQTY
PFCEMARGOS;2510,0;-4,74;164895307;65160;-125,0;2477,0;2516,0;2477,0;2530,62;CEMENTOS ARGOS;EQTY
PFGRUPSURA;15980,0;-0,12;141071700;8865;-20,0;16000,0;16000,0;15800,0;15913,33;GRUPO SURA;EQTY
MINEROS;1885,0;0,27;111618984;59302;5,0;1880,0;1885,0;1880,0;1882,21;MINEROS;EQTY
PROMIGAS;5000,0;-2,91;86907850;17064;-150,0;5200,0;5200,0;5000,0;5093,05;PROMIGAS;EQTY
GRUPOSURA;39990,0;2,3;78952690;2004;900,0;39900,0;39990,0;39120,0;39397,55;GRUPO SURA;EQTY
BVC;8500,0;-1,11;59509945;7108;-95,0;8235,0;8500,0;8235,0;8372,25;BOLSA DE VALORES DE COLOMBIA;EQTY
GRUPOAVAL;719,4;2,77;48263696;70049;19,4;690,5;719,4;670,0;689,0;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFCORFICOL;15690,0;1,23;19648690;1267;190,0;15690,0;15690,0;15690,0;15508,04;CORFICOLOMBIANA;EQTY
CONCONCRET;-;-;9468251,4;36034;-;-;-;-;262,76;CONCONCRETO S.A;EQTY
BBVACOL;-;-;6598051,5;20913;-;-;-;-;315,5;BBVA COLOMBIA;EQTY
ETB;-;-;4459479,5;29133;-;-;-;-;153,07;ETB;EQTY
EXITO;-;-;2779060;246;-;-;-;-;11296,99;EXITO;EQTY
ENKA;-;-;249326,5;13129;-;-;-;-;18,99;ENKA DE COLOMBIA;EQTY
HCOLSEL;-;-;248040;20;-;-;-;-;12402,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
COLTEJER;-;-;59166,9;169;-;-;-;-;350,1;COLTEJER;EQTY
