Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;3355,0;1,24;40334150485;12121244;41,0;3293,0;3355,0;3280,0;3327,56;ECOPETROL;EQTY
PFBCOLOM;39600,0;-2,15;29720445900;742706;-870,0;40120,0;40200,0;39600,0;40016,43;BANCO BANCOLOMBIA;EQTY
ISA;23870,0;-2,53;16029075090;656563;-620,0;24150,0;24490,0;23870,0;24413,61;ISA INTERCONEXION ELECTRICA;EQTY
BCOLOMBIA;43300,0;0,7;15518257840;358639;300,0;44000,0;44500,0;43000,0;43269,86;BANCO BANCOLOMBIA;EQTY
GRUPOARGOS;14350,0;0,0;6138554880;429853;0,0;14300,0;14350,0;14170,0;14280,59;GRUPO ARGOS;EQTY
PFAVAL;825,0;0,61;5987305820,9;7295085;5,0;816,5;829,0;814,0;820,73;GRUPO AVAL ACCIONES Y VALORES;EQTY
CEMARGOS;6200,0;-0,48;5366601620;863538;-30,0;6180,0;6290,0;6180,0;6214,67;CEMENTOS ARGOS;EQTY
ICOLCAP;16628,0;0,3;5241508172;315533;49,0;16625,0;16628,0;16600,0;16611,6;FONDO BURSATIL ISHARES COLCAP;EQTY
GRUPOSURA;36810,0;0,03;5219850330;142667;10,0;36130,0;36810,0;36130,0;36587,65;GRUPO SURA;EQTY
CORFICOLCF;28800,0;1,95;4730595150;165895;550,0;28480,0;28800,0;28310,0;28515,6;CORFICOLOMBIANA;EQTY
GEB;2607,0;2,0;3413132787;1318750;51,0;2556,0;2607,0;2556,0;2588,16;GRUPO ENERGIA BOGOTA;EQTY
PFDAVVNDA;33300,0;0,6;3274487750;98713;200,0;33100,0;33550,0;33010,0;33171,8;BANCO DAVIVIENDA;EQTY
BHI;283,0;1,25;2783174456,7;9812831;3,5;283,0;285,0;282,5;283,63;BAC HOLDING INTERNATIONAL CORP;EQTY
PFGRUPOARG;9085,0;-0,87;2396891310;261543;-80,0;9160,0;9200,0;9085,0;9164,43;GRUPO ARGOS;EQTY
CNEC;9320,0;0,87;2389888985;258915;80,0;9230,0;9320,0;9170,0;9230,4;CANACOL ENERGY LTD;EQTY
NUTRESA;47340,0;0,94;2242667520;47688;440,0;46560,0;47340,0;46330,0;47027,92;GRUPO NUTRESA;EQTY
BOGOTA;51880,0;-0,42;1658064530;31941;-220,0;52000,0;52000,0;51420,0;51910,23;BANCO DE BOGOTA;EQTY
PFGRUPSURA;21800,0;-0,23;1435167590;65951;-50,0;21680,0;21910,0;21680,0;21761,12;GRUPO SURA;EQTY
PROMIGAS;6970,0;0,58;1124604800;161997;40,0;6940,0;6970,0;6935,0;6942,13;PROMIGAS;EQTY
GRUBOLIVAR;93000,0;-0,24;1107644360;11910;-220,0;93000,0;93010,0;93000,0;93001,21;GRUPO BOLIVAR;EQTY
PFCEMARGOS;4012,0;0,02;1027880470;256267;1,0;4012,0;4012,0;4012,0;4010,97;CEMENTOS ARGOS;EQTY
MINEROS;3364,0;0,72;961868648;288247;24,0;3350,0;3364,0;3300,0;3336,96;MINEROS;EQTY
PFCORFICOL;23490,0;0,0;836746270;35621;0,0;23490,0;23500,0;23490,0;23490,25;CORFICOLOMBIANA;EQTY
CELSIA;4270,0;0,21;808040676;189214;9,0;4310,0;4310,0;4262,0;4270,51;CELSIA;EQTY
BVC;9635,0;0,42;678753195;70579;40,0;9620,0;9635,0;9600,0;9616,93;BOLSA DE VALORES DE COLOMBIA;EQTY
TERPEL;9715,0;0,15;442074400;45529;15,0;9715,0;9715,0;9715,0;9709,73;ORGANIZACION TERPEL;EQTY
HCOLSEL;15644,5;-0,7;358513529;22917;-109,5;15640,0;15644,5;15640,0;15644,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
ENKA;23,0;-4,17;236095388,5;10200000;-1,0;24,0;24,0;23,0;23,15;ENKA DE COLOMBIA;EQTY
EXITO;16700,0;0,97;208073740;12545;160,0;16520,0;16700,0;16520,0;16586,19;EXITO;EQTY
ETB;180,0;-;45189252,6;251438;0,0;180,0;180,0;180,0;179,72;ETB;EQTY
FABRICATO;9,3;3,33;13950000;1500000;0,3;9,3;9,3;9,3;9,3;FABRICATO;EQTY
CONCONCRET;312,0;-;13872523;44432;0,0;312,0;312,0;312,0;312,22;CONCONCRETO S.A;EQTY
CLH;2803,0;0,11;10005105;3567;3,0;2803,0;2803,0;2803,0;2804,91;CEMEX LATAM HOLDINGS;EQTY
GRUPOAVAL;-;-;9839985,8;11959;-;-;-;-;822,81;GRUPO AVAL ACCIONES Y VALORES;EQTY
TITAN;18100,0;0,56;9665400;534;100,0;18100,0;18100,0;18100,0;18100,0;MANUF. DE CEMENTO;EQTY
BBVACOL;390,0;-;7800000;20000;0,0;390,0;390,0;390,0;390,0;BBVA COLOMBIA;EQTY
