Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;38000,0;-2,06;16287180120;425378;-800,0;38650,0;38740,0;38000,0;38288,72;BANCO BANCOLOMBIA;EQTY
ECOPETROL;3278,0;-1,12;13029669885;3961668;-37,0;3310,0;3332,0;3261,0;3288,94;ECOPETROL;EQTY
BCOLOMBIA;39800,0;-3,73;7646223030;187462;-1540,0;41340,0;41500,0;39800,0;40788,12;BANCO BANCOLOMBIA;EQTY
ISA;22100,0;-0,14;7625563640;345940;-30,0;22130,0;22230,0;21550,0;22043,02;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOSURA;43550,0;-5,57;5722023870;126314;-2570,0;47000,0;48000,0;43550,0;45300,0;GRUPO SURA;EQTY
BOGOTA;48720,0;0,0;3931691180;80249;0,0;49000,0;49440,0;48700,0;48993,65;BANCO DE BOGOTA;EQTY
GEB;2450,0;-1,29;2874987020;1161089;-32,0;2480,0;2490,0;2450,0;2476,11;GRUPO ENERGIA BOGOTA;EQTY
PFAVAL;820,0;0,35;2560191213,2;3120109;2,9;815,0;825,0;815,0;820,55;GRUPO AVAL ACCIONES Y VALORES;EQTY
ICOLCAP;16000,0;-0,76;1930112055;121052;-123,0;15945,0;16000,0;15910,0;15944,49;FONDO BURSATIL ISHARES COLCAP;EQTY
CEMARGOS;5645,0;-3,17;1889636480;326571;-185,0;5805,0;5865,0;5645,0;5786,3;CEMENTOS ARGOS;EQTY
GRUPOARGOS;13660,0;-1,01;1688304140;123515;-140,0;13600,0;13800,0;13590,0;13668,82;GRUPO ARGOS;EQTY
PFGRUPSURA;21700,0;-0,46;1651872980;75966;-100,0;21800,0;21880,0;21650,0;21744,9;GRUPO SURA;EQTY
PFDAVVNDA;31320,0;-2,25;1594015200;50071;-720,0;31900,0;32040,0;31320,0;31835,1;BANCO DAVIVIENDA;EQTY
EXITO;16890,0;-0,06;1242039590;73408;-10,0;16880,0;17000,0;16850,0;16919,68;EXITO;EQTY
NUTRESA;49070,0;-1,86;1167666410;23799;-930,0;48810,0;49070,0;48810,0;49063,68;GRUPO NUTRESA;EQTY
BHI;276,3;-2,75;960356189,2;3437713;-7,8;285,0;285,0;276,3;279,36;BAC HOLDING INTERNATIONAL CORP;EQTY
CNEC;8860,0;1,14;737328185;84022;100,0;8760,0;8910,0;8680,0;8775,42;CANACOL ENERGY LTD;EQTY
PFCORFICOL;23150,0;-1,49;516557620;22285;-350,0;23400,0;23400,0;23090,0;23179,61;CORFICOLOMBIANA;EQTY
MINEROS;3035,0;-1,3;505279880;165014;-40,0;3075,0;3075,0;3035,0;3062,04;MINEROS;EQTY
GRUPOAVAL;817,0;-1,09;445068147,2;542828;-9,0;812,0;826,0;812,0;819,91;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFGRUPOARG;8600,0;-0,58;392498625;45550;-50,0;8570,0;8645,0;8550,0;8616,87;GRUPO ARGOS;EQTY
CELSIA;4180,0;-0,24;380353131;90264;-10,0;4260,0;4260,0;4180,0;4213,79;CELSIA;EQTY
PROMIGAS;6850,0;-0,15;339275440;49209;-10,0;6880,0;6900,0;6850,0;6894,58;PROMIGAS;EQTY
BVC;9500,0;0,0;223908465;23588;0,0;9450,0;9500,0;9450,0;9492,47;BOLSA DE VALORES DE COLOMBIA;EQTY
CORFICOLCF;28060,0;0,21;96136250;3420;60,0;28010,0;28440,0;28010,0;28110,01;CORFICOLOMBIANA;EQTY
TERPEL;8850,0;-0,78;95411065;10691;-70,0;9095,0;9095,0;8850,0;8924,43;ORGANIZACION TERPEL;EQTY
PFCEMARGOS;3710,0;-2,7;93381412;24997;-103,0;3710,0;3710,0;3710,0;3735,7;CEMENTOS ARGOS;EQTY
CONCONCRET;301,2;-0,59;93005509,1;306558;-1,8;305,0;305,0;301,2;303,39;CONCONCRETO S.A;EQTY
GRUBOLIVAR;90000,0;-0,01;87782420;975;-10,0;90000,0;90010,0;90000,0;90033,25;GRUPO BOLIVAR;EQTY
CLH;2700,0;-;32177400;11935;0,0;2700,0;2700,0;2700,0;2696,05;CEMEX LATAM HOLDINGS;EQTY
FABRICATO;8,7;1,16;31583424,81;3629371;0,1;8,7;8,7;8,7;8,7;FABRICATO;EQTY
PAZRIO;9,9;-1,0;19832580,09;2000000;-0,1;9,9;9,9;9,9;9,92;ACER. PAZ DEL RIO;EQTY
ENKA;24,0;0,0;17079284;711956;0,0;23,98;24,0;23,98;23,99;ENKA DE COLOMBIA;EQTY
ETB;-;-;7792888,5;46274;-;-;-;-;168,41;ETB;EQTY
HCOLSEL;-;-;429385,5;28;-;-;-;-;15335,2;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
