Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2139,0;6,68;25009182077;11747960;134,0;2062,0;2160,0;2020,0;2128,81;ECOPETROL;EQTY
PFBCOLOM;34420,0;0,35;21422134900;616593;120,0;34000,0;35120,0;33700,0;34742,75;BANCO BANCOLOMBIA;EQTY
BCOLOMBIA;37000,0;0,0;13366311440;358513;0,0;37400,0;37690,0;37000,0;37282,64;BANCO BANCOLOMBIA;EQTY
ICOLCAP;13835,0;1,43;7848299027;566580;194,5;13950,0;13950,0;13835,0;13852,06;FONDO BURSATIL ISHARES COLCAP;EQTY
GRUPOARGOS;16030,0;-1,41;6178818300;381216;-230,0;16210,0;16350,0;16030,0;16208,18;GRUPO ARGOS;EQTY
CNEC;8140,0;0,0;3332703440;409178;0,0;8140,0;8220,0;8120,0;8144,87;CANACOL ENERGY LTD;EQTY
BHI;265,0;-5,36;3250460929,1;11905222;-15,0;283,9;286,0;265,0;273,03;BAC HOLDING INTERNATIONAL CORP;EQTY
ISA;20420,0;0,59;2873229250;140284;120,0;20550,0;21000,0;20400,0;20481,52;ISA INTERCONEXION ELECTRICA;EQTY
CLH;3165,0;2,1;2058137575;656697;65,0;3120,0;3165,0;3120,0;3134,07;CEMEX LATAM HOLDINGS;EQTY
GRUPOSURA;41780,0;9,98;1833919610;44774;3790,0;37470,0;41780,0;36100,0;40959,48;GRUPO SURA;EQTY
CEMARGOS;4749,0;3,24;1571700324;334009;149,0;4890,0;5000,0;4611,0;4705,56;CEMENTOS ARGOS;EQTY
PROMIGAS;6275,0;0,56;1406001945;226098;35,0;6300,0;6300,0;6210,0;6218,55;PROMIGAS;EQTY
PFAVAL;767,0;2,27;1340667832,3;1746340;17,0;762,0;775,0;760,4;767,7;GRUPO AVAL ACCIONES Y VALORES;EQTY
BVC;9000,0;0,0;1017588770;112389;0,0;9100,0;9490,0;8980,0;9054,17;BOLSA DE VALORES DE COLOMBIA;EQTY
PFDAVVNDA;34480,0;1,41;879659930;25772;480,0;33500,0;34480,0;33020,0;34132,39;BANCO DAVIVIENDA;EQTY
GEB;2000,0;4,99;865130947;434285;95,0;1975,0;2015,0;1950,0;1992,08;GRUPO ENERGIA BOGOTA;EQTY
TERPEL;7890,0;-1,37;796164710;99482;-110,0;8200,0;8200,0;7890,0;8003,1;ORGANIZACION TERPEL;EQTY
CORFICOLCF;22000,0;1,85;765775310;35090;400,0;21600,0;22250,0;21200,0;21823,18;CORFICOLOMBIANA;EQTY
BOGOTA;50000,0;0,0;625492520;12423;0,0;51500,0;52000,0;50000,0;50349,55;BANCO DE BOGOTA;EQTY
CELSIA;3761,0;1,1;537340085;140936;41,0;3850,0;3850,0;3761,0;3812,65;CELSIA;EQTY
PFGRUPSURA;18090,0;3,37;395605610;21991;590,0;17700,0;18210,0;17700,0;17989,43;GRUPO SURA;EQTY
PFGRUPOARG;7795,0;5,05;393162910;51959;375,0;7700,0;8000,0;7415,0;7566,79;GRUPO ARGOS;EQTY
HCOLSEL;13352,0;1,46;313411259;23376;191,5;13403,0;13430,0;13352,0;13407,39;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
PFCEMARGOS;3120,0;0,29;215318031;67060;9,0;3115,0;3300,0;3115,0;3210,83;CEMENTOS ARGOS;EQTY
MINEROS;2410,0;1,26;214977555;89305;30,0;2400,0;2415,0;2380,0;2407,23;MINEROS;EQTY
GRUBOLIVAR;73020,0;-2,64;189129780;2570;-1980,0;75000,0;75000,0;73010,0;73591,35;GRUPO BOLIVAR;EQTY
PFCORFICOL;17500,0;3,98;104505470;5959;670,0;17500,0;17760,0;17300,0;17537,42;CORFICOLOMBIANA;EQTY
CONCONCRET;262,0;-7,09;90977176;329201;-20,0;282,0;282,0;262,0;276,36;CONCONCRETO S.A;EQTY
EXITO;11290,0;4,54;88949040;8080;490,0;10800,0;11290,0;10800,0;11008,54;EXITO;EQTY
SDGEB;1848,0;2,67;87139553;47103;48,0;1848,0;1848,0;1848,0;1849,98;GRUPO ENERGIA BOGOTA;EQTY
NUTRESA;38910,0;-0,18;53022210;1363;-70,0;38910,0;38910,0;38910,0;38901,11;GRUPO NUTRESA;EQTY
ETB;157,9;-0,06;27948419,2;182891;-0,1;148,5;157,9;148,5;152,81;ETB;EQTY
ENKA;20,1;0,5;17107983;846820;0,1;20,1;20,1;20,1;20,2;ENKA DE COLOMBIA;EQTY
VILLAS;4300,0;-;15050000;3500;0,0;4300,0;4300,0;4300,0;4300,0;BANCO AV VILLAS;EQTY
FABRICATO;7,2;-10,0;10511500;1455000;-0,8;7,2;7,2;7,2;7,22;FABRICATO;EQTY
GRUPOAVAL;-;-;8201189,8;10559;-;-;-;-;776,7;GRUPO AVAL ACCIONES Y VALORES;EQTY
