Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;3346,0;-6,54;28939704823;8603801;-234,0;3520,0;3520,0;3330,0;3363,6;ECOPETROL;EQTY
BCOLOMBIA;43700,0;2,13;8977822720;207916;910,0;43590,0;43700,0;42820,0;43180,05;BANCO BANCOLOMBIA;EQTY
PFBCOLOM;40680,0;0,82;7775872480;191824;330,0;40350,0;40720,0;40050,0;40536,49;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;35830,0;-0,47;5131284280;143011;-170,0;36090,0;36180,0;35830,0;35880,35;GRUPO SURA;EQTY
ICOLCAP;16700,0;0,59;2069633228;123955;97,5;16600,0;16705,0;16600,0;16696,65;FONDO BURSATIL ISHARES COLCAP;EQTY
GRUBOLIVAR;93000,0;1,09;2011210210;21637;1000,0;92500,0;93000,0;92000,0;92952,36;GRUPO BOLIVAR;EQTY
ISA;24900,0;0,0;1807886040;72886;0,0;24370,0;24900,0;24370,0;24804,3;ISA INTERCONEXION ELECTRICA;EQTY
NUTRESA;46190,0;0,85;847752620;18375;390,0;45810,0;46200,0;45810,0;46136,2;GRUPO NUTRESA;EQTY
PROMIGAS;6990,0;0,36;717858875;103178;25,0;6960,0;6990,0;6950,0;6957,48;PROMIGAS;EQTY
PFAVAL;822,0;-0,6;684155148,8;827613;-5,0;829,0;830,0;820,0;826,66;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUPOARGOS;14500,0;1,83;400325330;27706;260,0;14440,0;14500,0;14360,0;14449,05;GRUPO ARGOS;EQTY
CONCONCRET;314,0;-1,29;345411329,2;1099525;-4,1;315,5;315,5;312,6;314,15;CONCONCRETO S.A;EQTY
CNEC;9300,0;-0,11;307694725;33162;-10,0;9310,0;9310,0;9245,0;9278,53;CANACOL ENERGY LTD;EQTY
CORFICOLCF;28140,0;0,21;291662190;10408;60,0;28190,0;28190,0;27880,0;28022,89;CORFICOLOMBIANA;EQTY
CEMARGOS;6450,0;-0,62;260294315;40704;-40,0;6400,0;6450,0;6360,0;6394,81;CEMENTOS ARGOS;EQTY
CELSIA;4365,0;-0,02;252621353;58134;-1,0;4365,0;4365,0;4285,0;4345,5;CELSIA;EQTY
GEB;2480,0;0,61;160577021;64625;15,0;2472,0;2492,0;2472,0;2484,75;GRUPO ENERGIA BOGOTA;EQTY
BOGOTA;52100,0;-4,93;136963600;2584;-2700,0;53010,0;53010,0;52100,0;53004,49;BANCO DE BOGOTA;EQTY
MINEROS;3340,0;-0,15;134253955;40142;-5,0;3348,0;3348,0;3340,0;3344,48;MINEROS;EQTY
PFGRUPSURA;21740,0;0,0;97698770;4544;0,0;21510,0;21740,0;21410,0;21500,61;GRUPO SURA;EQTY
TERPEL;9650,0;0,52;55440605;5598;50,0;10190,0;10190,0;9650,0;9903,65;ORGANIZACION TERPEL;EQTY
ENKA;24,9;-0,4;55118360;2262640;-0,1;24,0;24,9;24,0;24,36;ENKA DE COLOMBIA;EQTY
BVC;9350,0;0,92;42232245;4509;85,0;9350,0;9350,0;9350,0;9366,21;BOLSA DE VALORES DE COLOMBIA;EQTY
PFCEMARGOS;4048,0;-0,27;23126706;5718;-11,0;4048,0;4048,0;4048,0;4044,54;CEMENTOS ARGOS;EQTY
PFGRUPOARG;-;-;14710200;1596;-;-;-;-;9216,92;GRUPO ARGOS;EQTY
CLH;2800,0;0,04;9747400;3499;1,0;2800,0;2800,0;2800,0;2785,77;CEMEX LATAM HOLDINGS;EQTY
EXITO;-;-;5329820;323;-;-;-;-;16500,99;EXITO;EQTY
PFDAVVNDA;-;-;3786900;110;-;-;-;-;34426,36;BANCO DAVIVIENDA;EQTY
HCOLSEL;-;-;2847787;181;-;-;-;-;15733,63;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
ETB;-;-;2089881,8;11713;-;-;-;-;178,42;ETB;EQTY
GRUPOAVAL;-;-;832440;991;-;-;-;-;840,0;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFCORFICOL;-;-;501600;22;-;-;-;-;22800,0;CORFICOLOMBIANA;EQTY
