Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2221,0;-2,59;17606671697;7905464;-59,0;2248,0;2250,0;2218,0;2227,15;ECOPETROL;EQTY
PFBCOLOM;31010,0;0,36;11267421360;361615;110,0;30900,0;31380,0;30800,0;31158,61;BANCO BANCOLOMBIA;EQTY
PFAVAL;667,0;2,63;5241679996;8133090;17,1;626,1;667,0;626,1;644,49;GRUPO AVAL ACCIONES Y VALORES;EQTY
BCOLOMBIA;33100,0;-0,42;3771393840;111588;-140,0;34200,0;34200,0;33100,0;33797,49;BANCO BANCOLOMBIA;EQTY
ISA;17000,0;-4,17;3072636440;176422;-740,0;18200,0;18200,0;17000,0;17416,4;ISA INTERCONEXION ELECTRICA;EQTY
HCOLSEL;11636,0;0,14;3010110616;260013;16,0;11559,0;11636,0;11559,0;11576,77;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
PFDAVVNDA;29780,0;0,27;2936097680;99627;80,0;28980,0;29900,0;28900,0;29470,9;BANCO DAVIVIENDA;EQTY
ICOLCAP;12008,0;-0,35;2550628734;212425;-42,0;12000,0;12008,0;12000,0;12007,2;FONDO BURSATIL ISHARES COLCAP;EQTY
PFGRUPSURA;12900,0;0,16;2198468020;170468;20,0;12880,0;13300,0;12860,0;12896,66;GRUPO SURA;EQTY
GEB;1936,0;-0,72;2075354870;1069988;-14,0;1940,0;1941,0;1931,0;1939,61;GRUPO ENERGIA BOGOTA;EQTY
CORFICOLCF;17000,0;1,86;1943394770;114744;310,0;16700,0;17270,0;16410,0;16936,79;CORFICOLOMBIANA;EQTY
GRUPOSURA;37800,0;2,72;1531784380;41349;1000,0;36700,0;37800,0;35490,0;37045,26;GRUPO SURA;EQTY
CELSIA;2985,0;1,53;629787638;211462;45,0;2950,0;3000,0;2800,0;2978,25;CELSIA;EQTY
CEMARGOS;3800,0;-2,56;536705756;140947;-100,0;3900,0;3900,0;3800,0;3807,86;CEMENTOS ARGOS;EQTY
NUTRESA;36980,0;-0,05;450296250;12204;-20,0;34810,0;37490,0;34810,0;36897,43;GRUPO NUTRESA;EQTY
GRUPOARGOS;10220,0;-4,22;371754690;36248;-450,0;10500,0;10500,0;10170,0;10255,87;GRUPO ARGOS;EQTY
BOGOTA;33700,0;-0,06;357757250;10707;-20,0;30400,0;33900,0;30400,0;33413,4;BANCO DE BOGOTA;EQTY
CNEC;7530,0;0,0;264884665;35089;0,0;7590,0;7590,0;7470,0;7548,94;CANACOL ENERGY LTD;EQTY
PFCEMARGOS;2401,0;-6,03;180665658;74763;-154,0;2499,0;2500,0;2401,0;2416,51;CEMENTOS ARGOS;EQTY
GRUPOAVAL;640,0;-7,34;113016303;176719;-50,7;639,5;640,0;639,5;639,53;GRUPO AVAL ACCIONES Y VALORES;EQTY
ENKA;23,8;8,18;106356297,4;4571816;1,8;23,0;23,8;23,0;23,26;ENKA DE COLOMBIA;EQTY
PFGRUPOARG;6050,0;-1,79;85343975;13893;-110,0;6160,0;6160,0;6050,0;6142,95;GRUPO ARGOS;EQTY
SDGEB;1750,0;2,94;84814700;48666;50,0;1710,0;1750,0;1710,0;1742,79;GRUPO ENERGIA BOGOTA;EQTY
PEI;-;-;70312250;1715;-;-;-;-;40998,4;PEI;EQTY
PFCORFICOL;14000,0;-3,45;69228890;4912;-500,0;14500,0;14500,0;14000,0;14093,83;CORFICOLOMBIANA;EQTY
TERPEL;8000,0;1,91;67403070;8488;150,0;7900,0;8000,0;7900,0;7940,98;ORGANIZACION TERPEL;EQTY
EXITO;10500,0;-4,55;55767690;5373;-500,0;10250,0;10500,0;10250,0;10379,25;EXITO;EQTY
MINEROS;1850,0;-1,44;52561939;28248;-27,0;1877,0;1877,0;1850,0;1860,73;MINEROS;EQTY
GRUBOLIVAR;48000,0;0,23;33886920;700;110,0;48000,0;48000,0;48000,0;48409,89;GRUPO BOLIVAR;EQTY
FABRICATO;6,0;-14,29;16921992;2827511;-1,0;5,97;6,0;5,97;5,98;FABRICATO;EQTY
BHI;196,0;-;15154079;77311;0,0;196,0;196,0;196,0;196,01;BAC HOLDING INTERNATIONAL CORP;EQTY
PROMIGAS;-;-;11465785;2433;-;-;-;-;4712,61;PROMIGAS;EQTY
PAZRIO;-;-;10575000;1410000;-;-;-;-;7,5;ACER. PAZ DEL RIO;EQTY
ETB;-;-;5129833,8;39130;-;-;-;-;131,1;ETB;EQTY
CONCONCRET;-;-;3000000;12500;-;-;-;-;240,0;CONCONCRETO S.A;EQTY
BVC;-;-;1664050;215;-;-;-;-;7739,77;BOLSA DE VALORES DE COLOMBIA;EQTY
