Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2946,0;-0,87;33948184095;11582281;-26,00;2953,0;2970,0;2911,0;2931,04;ECOPETROL;EQTY
ISA;22100,0;-2,64;11415264210;511606;-600,00;22560,0;22560,0;22000,0;22312,61;ISA INTERCONEXION ELECTRICA;EQTY
PFAVAL;1060,0;-1,67;10708893606;10057016;-18,00;1075,0;1075,0;1060,0;1064,82;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUPOSURA;35900,0;-1,97;10302653590;285402;-720,00;36220,0;36400,0;35900,0;36098,74;GRUPO SURA;EQTY
BCOLOMBIA;37500,0;2,18;10262832110;273689;800,00;36010,0;37690,0;36010,0;37498,15;BANCO BANCOLOMBIA;EQTY
PFBCOLOM;33330,0;0,39;8980569610;269161;130,00;33050,0;33590,0;33020,0;33365,05;BANCO BANCOLOMBIA;EQTY
ICOLCAP;14967,0;0,66;8668365282;578874;98,00;14957,0;14987,0;14948,0;14974,53;FONDO BURSATIL ISHARES COLCAP;EQTY
NUTRESA;40700,0;0,05;4982103660;122476;20,00;40650,0;40700,0;40520,0;40678,2;GRUPO NUTRESA;EQTY
GRUPOARGOS;13350,0;-2,48;3322878800;244754;-340,00;13760,0;13760,0;13350,0;13576,4;GRUPO ARGOS;EQTY
PFDAVVNDA;31760,0;0,09;2831733780;89817;30,00;31730,0;31780,0;31460,0;31527,82;BANCO DAVIVIENDA;EQTY
GEB;2490,0;-1,43;2790329857;1105965;-36,00;2545,0;2560,0;2490,0;2522,98;GRUPO ENERGIA BOGOTA;EQTY
PFGRUPSURA;22800,0;-3,06;2186034050;94722;-720,00;23510,0;23550,0;22800,0;23078,42;GRUPO SURA;EQTY
HCOLSEL;14232,5;-0,16;2011110209,5;141198;-23,50;14245,0;14245,0;14232,5;14243,19;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
MINEROS;3500,0;-1,96;1654688726;465945;-70,00;3600,0;3600,0;3480,0;3551,25;MINEROS;EQTY
CEMARGOS;6155,0;-0,73;1628126665;264144;-45,00;6170,0;6200,0;6130,0;6163,78;CEMENTOS ARGOS;EQTY
CNEC;9895,0;-1,64;1173066950;117704;-165,00;10020,0;10040,0;9890,0;9966,25;CANACOL ENERGY LTD;EQTY
CELSIA;4220,0;-1,22;487232376;115150;-52,00;4230,0;4273,0;4220,0;4231,28;CELSIA;EQTY
PFGRUPOARG;9800,0;-2,00;463745505;47001;-200,00;10000,0;10000,0;9650,0;9866,72;GRUPO ARGOS;EQTY
BOGOTA;75030,0;-1,28;266136790;3532;-970,00;75060,0;75110,0;75030,0;75350,17;BANCO DE BOGOTA;EQTY
PFCEMARGOS;4200,0;-0,12;213549839;50832;-5,00;4207,0;4207,0;4200,0;4201,09;CEMENTOS ARGOS;EQTY
CLH;3080,0;-0,96;189640910;61258;-30,00;3100,0;3100,0;3080,0;3095,77;CEMEX LATAM HOLDINGS;EQTY
CORFICOLCF;28730,0;-0,93;169136670;5865;-270,00;29000,0;29000,0;28730,0;28838,31;CORFICOLOMBIANA;EQTY
CONCONCRET;313,0;0,97;72503233;231515;3,00;312,0;315,8;312,0;313,17;CONCONCRETO S.A;EQTY
PFCORFICOL;22800,0;-0,22;49864620;2187;-50,00;22820,0;22820,0;22800,0;22800,47;CORFICOLOMBIANA;EQTY
TERPEL;10860,0;0,28;41371040;3786;30,00;10850,0;11080,0;10850,0;10927,37;ORGANIZACION TERPEL;EQTY
ETB;188,0;0,32;39495985,8;213236;0,60;188,0;188,0;188,0;185,22;ETB;EQTY
GRUBOLIVAR;82130,0;-2,92;33939280;407;-2470,00;82130,0;82130,0;82130,0;83388,89;GRUPO BOLIVAR;EQTY
BVC;10050,0;-1,47;30683990;3049;-150,00;10050,0;10050,0;10050,0;10063,62;BOLSA DE VALORES DE COLOMBIA;EQTY
ENKA;27,13;0,48;28199403,62;1040000;0,13;27,1;27,13;27,1;27,11;ENKA DE COLOMBIA;EQTY
VILLAS;4990,0;6,17;19970000;4000;290,00;4990,0;4990,0;4990,0;4992,5;BANCO AV VILLAS;EQTY
EXITO;11570,0;-1,03;18569230;1631;-120,00;11250,0;11570,0;11250,0;11385,18;EXITO;EQTY
PROMIGAS;0,0;0,00;15068010;2123;0,00;0,0;0,0;0,0;7097,51;PROMIGAS;EQTY
GRUPOAVAL;0,0;0,00;9234983;8543;0,00;0,0;0,0;0,0;1081,0;GRUPO AVAL ACCIONES Y VALORES;EQTY
FABRICATO;0,0;0,00;6837029,7;707231;0,00;0,0;0,0;0,0;9,67;FABRICATO;EQTY
POPULAR;0,0;0,00;4960000;20000;0,00;0,0;0,0;0,0;248,0;BANCO POPULAR;EQTY
