Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;30810,0;-0,64;26985497030;853273;-200,0;31600,0;34000,0;30810,0;31625,87;BANCO BANCOLOMBIA;EQTY
BCOLOMBIA;34200,0;3,32;16094983100;468033;1100,0;36000,0;36000,0;33900,0;34388,56;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2180,0;-1,85;15356840703;7001838;-41,0;2232,0;2250,0;2177,0;2193,26;ECOPETROL;EQTY
ISA;16480,0;-3,06;3187586640;192576;-520,0;17000,0;17000,0;16300,0;16552,36;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOARGOS;10670,0;4,4;2626698830;238025;450,0;10800,0;11500,0;10660,0;11035,39;GRUPO ARGOS;EQTY
GRUPOSURA;40800,0;7,94;2218064480;54468;3000,0;38000,0;43000,0;38000,0;40722,34;GRUPO SURA;EQTY
PFCORFICOL;14500,0;3,57;1889517000;134889;500,0;14200,0;14500,0;14000,0;14007,94;CORFICOLOMBIANA;EQTY
PFDAVVNDA;29660,0;-0,4;1411871100;47425;-120,0;30300,0;30390,0;29430,0;29770,61;BANCO DAVIVIENDA;EQTY
GEB;1921,0;-0,77;1148725029;593348;-15,0;1950,0;1950,0;1915,0;1936,01;GRUPO ENERGIA BOGOTA;EQTY
PFGRUPSURA;13300,0;3,1;1110905170;84759;400,0;13500,0;13700,0;12950,0;13106,63;GRUPO SURA;EQTY
ICOLCAP;12007,0;-0,01;974378188,5;80524;-1,0;12230,0;12230,0;12007,0;12100,47;FONDO BURSATIL ISHARES COLCAP;EQTY
CELSIA;2973,0;-0,4;805627292;269573;-12,0;3000,0;3000,0;2970,0;2988,53;CELSIA;EQTY
CEMARGOS;3710,0;-2,37;740041223;195006;-90,0;3840,0;3965,0;3606,0;3794,97;CEMENTOS ARGOS;EQTY
PROMIGAS;4530,0;-;661086717;145933;0,0;4530,0;4530,0;4530,0;4530,07;PROMIGAS;EQTY
HCOLSEL;11608,0;-0,24;505586206;43555;-28,0;11608,0;11608,0;11608,0;11607,99;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
ELCONDOR;1100,0;14,58;433158160;403879;140,0;1000,0;1100,0;1000,0;1072,49;EL CONDOR;EQTY
CNEC;7450,0;-1,06;378826900;50700;-80,0;7550,0;7550,0;7440,0;7471,93;CANACOL ENERGY LTD;EQTY
CORFICOLCF;17510,0;3,0;342511830;19650;510,0;17300,0;17510,0;17210,0;17430,63;CORFICOLOMBIANA;EQTY
PFAVAL;650,0;-2,55;324797751,7;492994;-17,0;650,0;660,0;650,0;658,83;GRUPO AVAL ACCIONES Y VALORES;EQTY
BHI;200,0;2,04;268967621,5;1356583;4,0;196,0;200,0;195,0;198,27;BAC HOLDING INTERNATIONAL CORP;EQTY
SDGEB;1720,0;-1,71;256350919;148240;-30,0;1672,0;1750,0;1672,0;1729,3;GRUPO ENERGIA BOGOTA;EQTY
BOGOTA;32530,0;-3,47;221461000;6879;-1170,0;33870,0;33870,0;32000,0;32193,78;BANCO DE BOGOTA;EQTY
ENKA;25,35;6,51;171506035,2;6829649;1,55;25,0;25,5;24,1;25,11;ENKA DE COLOMBIA;EQTY
PFGRUPOARG;6495,0;7,36;87638365;13673;445,0;6200,0;6495,0;6200,0;6409,59;GRUPO ARGOS;EQTY
PFCEMARGOS;2499,0;4,08;64560446;26628;98,0;2499,0;2499,0;2499,0;2424,53;CEMENTOS ARGOS;EQTY
TERPEL;7900,0;-1,25;63355980;7945;-100,0;8000,0;8000,0;7900,0;7974,32;ORGANIZACION TERPEL;EQTY
GRUPOAVAL;659,0;2,97;62772163;98340;19,0;635,0;659,0;635,0;638,32;GRUPO AVAL ACCIONES Y VALORES;EQTY
MINEROS;1878,0;1,51;48355828;25785;28,0;1878,0;1878,0;1878,0;1875,35;MINEROS;EQTY
BVC;7700,0;-0,9;48269510;6262;-70,0;7750,0;7750,0;7700,0;7708,32;BOLSA DE VALORES DE COLOMBIA;EQTY
BBVACOL;348,0;-0,29;28921584;83108;-1,0;348,0;348,0;348,0;348,0;BBVA COLOMBIA;EQTY
GRUBOLIVAR;48000,0;-;27382560;569;0,0;48000,0;48000,0;48000,0;48124,01;GRUPO BOLIVAR;EQTY
EXITO;10880,0;3,62;21687750;2051;380,0;10350,0;10880,0;10350,0;10574,23;EXITO;EQTY
PEI;-;-;15911800;380;-;-;-;-;41873,16;PEI;EQTY
CONCONCRET;-;-;10613577;42107;-;-;-;-;252,06;CONCONCRETO S.A;EQTY
CLH;-;-;6820005;2205;-;-;-;-;3092,97;CEMEX LATAM HOLDINGS;EQTY
ETB;-;-;42968;330;-;-;-;-;130,21;ETB;EQTY
PAZRIO;-;-;37500;5000;-;-;-;-;7,5;ACER. PAZ DEL RIO;EQTY
