Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2325,0;1,22;23224435529;10043541;28,0;2300,0;2335,0;2240,0;2312,38;ECOPETROL;EQTY
PFBCOLOM;30740,0;1,05;9979586140;329826;320,0;30000,0;30740,0;29600,0;30257,12;BANCO BANCOLOMBIA;EQTY
ICOLCAP;12074,0;0,24;5599843699,5;462846;29,0;11917,0;12116,0;11917,0;12098,72;FONDO BURSATIL ISHARES COLCAP;EQTY
PFDAVVNDA;31990,0;3,19;3502087210;110895;990,0;30020,0;32000,0;30020,0;31580,21;BANCO DAVIVIENDA;EQTY
ISA;17700,0;5,73;1911331180;110724;960,0;16650,0;17700,0;16230,0;17262,12;ISA INTERCONEXION ELECTRICA;EQTY
CNEC;7170,0;6,38;1642084085;231625;430,0;6905,0;7190,0;6905,0;7089,41;CANACOL ENERGY LTD;EQTY
BCOLOMBIA;34560,0;0,2;1476711600;42914;70,0;33200,0;34560,0;33200,0;34410,95;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;37000,0;-0,88;1379332280;37288;-330,0;37330,0;37580,0;36650,0;36991,32;GRUPO SURA;EQTY
GRUPOARGOS;10700,0;1,71;1333784670;126203;180,0;10260,0;10700,0;10260,0;10568,57;GRUPO ARGOS;EQTY
CEMARGOS;3600,0;2,86;899565064;256037;100,0;3510,0;3600,0;3430,0;3513,42;CEMENTOS ARGOS;EQTY
PFGRUPSURA;13100,0;-0,98;878763010;67070;-130,0;13030,0;13220,0;12900,0;13102,18;GRUPO SURA;EQTY
CORFICOLCF;18270,0;1,78;528083580;29441;320,0;17500,0;18270,0;17060,0;17937,01;CORFICOLOMBIANA;EQTY
GEB;1945,0;0,26;380186370;195879;5,0;1940,0;1945,0;1940,0;1940,92;GRUPO ENERGIA BOGOTA;EQTY
PFAVAL;620,0;0,81;249720540,6;406051;5,0;610,0;620,0;610,0;615,0;GRUPO AVAL ACCIONES Y VALORES;EQTY
HCOLSEL;11608,0;1,11;232301991;20053;128,0;11560,0;11608,0;11560,0;11584,4;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
CELSIA;2945,0;1,66;229721503;79180;48,0;2900,0;2945,0;2895,0;2901,26;CELSIA;EQTY
CONCONCRET;264,0;1,54;223660458,7;854076;4,0;271,0;275,5;236,0;261,87;CONCONCRETO S.A;EQTY
ENKA;34,0;6,25;154613817,14;4681535;2,0;32,35;34,6;32,35;33,03;ENKA DE COLOMBIA;EQTY
CLH;4489,0;-0,24;154001046;35497;-11,0;4489,0;4490,0;4202,0;4338,42;CEMEX LATAM HOLDINGS;EQTY
GRUBOLIVAR;52870,0;2,68;128077780;2492;1380,0;51990,0;52870,0;51000,0;51395,58;GRUPO BOLIVAR;EQTY
TERPEL;8200,0;0,24;123667865;15144;20,0;8100,0;8200,0;8100,0;8166,13;ORGANIZACION TERPEL;EQTY
ELCONDOR;1200,0;-;122759880;102307;0,0;1200,0;1200,0;1200,0;1199,92;EL CONDOR;EQTY
PFCEMARGOS;2400,0;-;83897463;34526;0,0;2400,0;2400,0;2400,0;2429,98;CEMENTOS ARGOS;EQTY
PROMIGAS;4597,0;9,98;82425574;18137;417,0;4500,0;4597,0;4480,0;4544,61;PROMIGAS;EQTY
PFGRUPOARG;6250,0;0,56;74531960;11986;35,0;6205,0;6250,0;6205,0;6218,25;GRUPO ARGOS;EQTY
BOGOTA;30700,0;0,62;64890220;2090;190,0;30520,0;30700,0;30520,0;31047,95;BANCO DE BOGOTA;EQTY
BVC;7900,0;-1,13;61769310;7813;-90,0;7900,0;7900,0;7900,0;7905,97;BOLSA DE VALORES DE COLOMBIA;EQTY
PFCORFICOL;14600,0;0,0;58951430;4035;0,0;14500,0;14650,0;14500,0;14610,02;CORFICOLOMBIANA;EQTY
MINEROS;1820,0;-0,27;57564243;31688;-5,0;1805,0;1820,0;1805,0;1816,59;MINEROS;EQTY
EXITO;10890,0;2,25;44156800;4158;240,0;10660,0;10890,0;10200,0;10619,72;EXITO;EQTY
SDGEB;1720,0;-1,71;32534850;18962;-30,0;1710,0;1720,0;1710,0;1715,79;GRUPO ENERGIA BOGOTA;EQTY
BHI;-;-;24589680,9;129303;-;-;-;-;190,17;BAC HOLDING INTERNATIONAL CORP;EQTY
PEI;-;-;22952080;562;-;-;-;-;40840,0;PEI;EQTY
GRUPOAVAL;-;-;10877824,6;17962;-;-;-;-;605,6;GRUPO AVAL ACCIONES Y VALORES;EQTY
ETB;-;-;6108838;44171;-;-;-;-;138,3;ETB;EQTY
FABRICATO;-;-;1500000;250000;-;-;-;-;6,0;FABRICATO;EQTY
