Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2399,0;0,42;17910688007;7384883;10,0;2390,0;2450,0;2390,0;2425,32;ECOPETROL;EQTY
PFBCOLOM;31060,0;0,19;10436725740;334278;60,0;30980,0;31600,0;30980,0;31221,69;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;35900,0;0,0;8151199320;227921;0,0;35510,0;35900,0;32500,0;35763,27;GRUPO SURA;EQTY
BCOLOMBIA;33210,0;-2,29;4112542170;121517;-780,0;35000,0;35000,0;33210,0;33843,35;BANCO BANCOLOMBIA;EQTY
ISA;17980,0;0,62;3985677150;221713;110,0;17870,0;18200,0;17260,0;17976,74;ISA INTERCONEXION ELECTRICA;EQTY
PFAVAL;622,0;-1,27;3655034076,4;5876366;-8,0;620,0;630,0;606,0;621,99;GRUPO AVAL ACCIONES Y VALORES;EQTY
CEMARGOS;3790,0;-0,79;1303578910;343388;-30,0;3701,0;3805,0;3701,0;3796,23;CEMENTOS ARGOS;EQTY
NUTRESA;36990,0;-2,91;941073650;25625;-1110,0;37800,0;37800,0;34500,0;36724,83;GRUPO NUTRESA;EQTY
CNEC;7730,0;1,31;677806980;87818;100,0;7695,0;7775,0;7660,0;7718,31;CANACOL ENERGY LTD;EQTY
GRUPOARGOS;9710,0;-2,9;668778490;67990;-290,0;9750,0;10000,0;9710,0;9836,42;GRUPO ARGOS;EQTY
BVC;7595,0;1,95;553540365;73915;145,0;7320,0;7685,0;7190,0;7488,88;BOLSA DE VALORES DE COLOMBIA;EQTY
GEB;1929,0;-1,08;502047287;264627;-21,0;1890,0;1929,0;1880,0;1897,19;GRUPO ENERGIA BOGOTA;EQTY
CELSIA;3185,0;-2,9;415255345;129306;-95,0;3270,0;3270,0;3185,0;3211,42;CELSIA;EQTY
HCOLSEL;11628,0;-1,84;350342823,5;30024;-217,5;11750,0;11750,0;11628,0;11668,76;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
PFGRUPSURA;14900,0;0,0;335665090;22816;0,0;15000,0;15000,0;14300,0;14711,83;GRUPO SURA;EQTY
PFDAVVNDA;28860,0;-4,69;322098800;10854;-1420,0;30000,0;30500,0;28860,0;29675,59;BANCO DAVIVIENDA;EQTY
GRUBOLIVAR;49860,0;-0,28;253375780;5146;-140,0;49160,0;50650,0;48000,0;49237,42;GRUPO BOLIVAR;EQTY
PFGRUPOARG;6600,0;1,15;231391270;35544;75,0;6000,0;6600,0;6000,0;6510,0;GRUPO ARGOS;EQTY
CORFICOLCF;18010,0;-2,7;189810030;10370;-500,0;18800,0;18800,0;18010,0;18303,76;CORFICOLOMBIANA;EQTY
TERPEL;7990,0;-2,14;172906455;21878;-175,0;8000,0;8000,0;7800,0;7903,21;ORGANIZACION TERPEL;EQTY
ENKA;21,0;0,14;150040287,89;7185313;0,03;20,6;21,0;20,6;20,88;ENKA DE COLOMBIA;EQTY
ICOLCAP;12209,5;-1,15;143393575;11735;-142,5;12215,0;12215,0;12209,5;12219,31;FONDO BURSATIL ISHARES COLCAP;EQTY
SDGEB;1665,0;-3,76;118102839;70716;-65,0;1710,0;1710,0;1661,0;1670,1;GRUPO ENERGIA BOGOTA;EQTY
BHI;199,0;-;93781686;467240;0,0;199,0;199,0;199,0;200,71;BAC HOLDING INTERNATIONAL CORP;EQTY
EXITO;11000,0;-2,65;69713110;6346;-300,0;10990,0;11000,0;10990,0;10985,36;EXITO;EQTY
PFCORFICOL;15000,0;-0,79;58639100;3905;-120,0;15000,0;15000,0;15000,0;15016,41;CORFICOLOMBIANA;EQTY
PFCEMARGOS;2623,0;0,88;56563794;22165;23,0;2623,0;2623,0;2623,0;2551,94;CEMENTOS ARGOS;EQTY
PEI;-;-;54545520;1304;-;-;-;-;41829,39;PEI;EQTY
CLH;3300,0;-;43266300;13111;0,0;3300,0;3300,0;3300,0;3300,0;CEMEX LATAM HOLDINGS;EQTY
PROMIGAS;-;-;31705156;6746;-;-;-;-;4699,85;PROMIGAS;EQTY
MINEROS;1910,0;-0,52;29749338;15570;-10,0;1910,0;1910,0;1910,0;1910,68;MINEROS;EQTY
CONCONCRET;240,0;-0,04;27362020;113518;-0,1;240,0;240,0;240,0;241,04;CONCONCRETO S.A;EQTY
ELCONDOR;970,0;1,04;22926000;23700;10,0;970,0;970,0;970,0;967,34;EL CONDOR;EQTY
BOGOTA;-;-;21955570;622;-;-;-;-;35298,34;BANCO DE BOGOTA;EQTY
GRUPOAVAL;-;-;3391954,9;5441;-;-;-;-;623,41;GRUPO AVAL ACCIONES Y VALORES;EQTY
ETB;-;-;2808852;20658;-;-;-;-;135,97;ETB;EQTY
