Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2340,0;-1,35;15889133598;6702153;-32,0;2355,0;2402,0;2329,0;2370,75;ECOPETROL;EQTY
PFBCOLOM;29820,0;-2,55;8483408110;283676;-780,0;30230,0;30230,0;29630,0;29905,27;BANCO BANCOLOMBIA;EQTY
BCOLOMBIA;35500,0;1,75;2318673600;66670;610,0;34690,0;35500,0;34000,0;34778,37;BANCO BANCOLOMBIA;EQTY
ISA;17660,0;0,97;2170252560;124015;170,0;17490,0;17660,0;17100,0;17499,92;ISA INTERCONEXION ELECTRICA;EQTY
PFAVAL;595,0;-3,09;621349696,8;1050135;-19,0;595,0;597,9;565,0;591,69;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFDAVVNDA;31740,0;-0,81;603398800;19350;-260,0;30520,0;31740,0;30520,0;31183,4;BANCO DAVIVIENDA;EQTY
SDGEB;1711,0;0,0;320026015;192432;0,0;1711,0;1711,0;1590,0;1663,06;GRUPO ENERGIA BOGOTA;EQTY
CORFICOLCF;17990,0;0,5;307862330;17360;90,0;17600,0;17990,0;17600,0;17734,01;CORFICOLOMBIANA;EQTY
CEMARGOS;3427,0;-1,24;307479023;89994;-43,0;3500,0;3500,0;3400,0;3416,66;CEMENTOS ARGOS;EQTY
ELCONDOR;1200,0;0,0;298121800;249424;0,0;1190,0;1200,0;1180,0;1195,24;EL CONDOR;EQTY
PFCORFICOL;14400,0;-1,37;212755700;14716;-200,0;14600,0;14600,0;14400,0;14457,44;CORFICOLOMBIANA;EQTY
GEB;1910,0;-1,8;201975702;105281;-35,0;1930,0;1930,0;1910,0;1918,44;GRUPO ENERGIA BOGOTA;EQTY
TERPEL;8100,0;-1,1;172868030;21176;-90,0;7820,0;8200,0;7820,0;8163,39;ORGANIZACION TERPEL;EQTY
GRUPOARGOS;10820,0;-0,73;146092340;13486;-80,0;10800,0;10850,0;10800,0;10832,89;GRUPO ARGOS;EQTY
CNEC;7060,0;-1,33;138587865;19520;-95,0;7120,0;7120,0;7060,0;7099,79;CANACOL ENERGY LTD;EQTY
CELSIA;2965,0;0,34;122686188;41383;10,0;2962,0;2965,0;2962,0;2964,65;CELSIA;EQTY
PEI;-;-;116088650;2896;-;-;-;-;40085,86;PEI;EQTY
PFGRUPSURA;13180,0;-0,45;108046300;8196;-60,0;13230,0;13230,0;13180,0;13182,81;GRUPO SURA;EQTY
ENKA;32,4;-7,43;81737495,03;2480048;-2,6;35,0;35,0;32,4;32,96;ENKA DE COLOMBIA;EQTY
MINEROS;1800,0;-1,04;79454215;44109;-19,0;1801,0;1805,0;1800,0;1801,32;MINEROS;EQTY
CONCONCRET;261,9;-1,17;66137380;252800;-3,1;261,9;261,9;261,9;261,62;CONCONCRETO S.A;EQTY
GRUPOSURA;36700,0;-0,35;65795370;1791;-130,0;36830,0;37000,0;36700,0;36736,67;GRUPO SURA;EQTY
PFGRUPOARG;6450,0;-0,92;45434810;7136;-60,0;6450,0;6450,0;6450,0;6366,99;GRUPO ARGOS;EQTY
ICOLCAP;12218,0;-0,46;38291591;3131;-57,0;12218,0;12218,0;12218,0;12229,83;FONDO BURSATIL ISHARES COLCAP;EQTY
CLH;4495,0;0,11;33201581;7447;5,0;4495,0;4495,0;4495,0;4458,38;CEMEX LATAM HOLDINGS;EQTY
GRUBOLIVAR;-;-;22298830;429;-;-;-;-;51978,62;GRUPO BOLIVAR;EQTY
EXITO;-;-;22196900;2004;-;-;-;-;11076,3;EXITO;EQTY
BOGOTA;30600,0;-0,33;17870430;584;-100,0;30600,0;30600,0;30600,0;30600,05;BANCO DE BOGOTA;EQTY
FABRICATO;-;-;15664480;2409920;-;-;-;-;6,5;FABRICATO;EQTY
BVC;-;-;13182285;1633;-;-;-;-;8072,43;BOLSA DE VALORES DE COLOMBIA;EQTY
VILLAS;3400,0;-12,82;12410000;3650;-500,0;3400,0;3400,0;3400,0;3400,0;BANCO AV VILLAS;EQTY
PFCEMARGOS;-;-;11906556;4746;-;-;-;-;2508,76;CEMENTOS ARGOS;EQTY
GRUPOAVAL;-;-;7769914,2;12588;-;-;-;-;617,25;GRUPO AVAL ACCIONES Y VALORES;EQTY
PROMIGAS;-;-;6516530;1388;-;-;-;-;4694,91;PROMIGAS;EQTY
BHI;-;-;3797711;19233;-;-;-;-;197,46;BAC HOLDING INTERNATIONAL CORP;EQTY
HCOLSEL;-;-;2367500;199;-;-;-;-;11896,98;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
OCCIDENTE;-;-;1247730;57;-;-;-;-;21890,0;BANCO DE OCCIDENTE;EQTY
ETB;-;-;352851,7;2476;-;-;-;-;142,51;ETB;EQTY
