Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2475,0;3,08;54870274636;22192792;74,0;2449,0;2489,0;2449,0;2472,44;ECOPETROL;EQTY
PFBCOLOM;30990,0;1,54;10315645700;333334;470,0;30850,0;31060,0;30800,0;30946,88;BANCO BANCOLOMBIA;EQTY
BCOLOMBIA;40700,0;-0,44;8139878720;199420;-180,0;40880,0;41400,0;40510,0;40817,77;BANCO BANCOLOMBIA;EQTY
ISA;19080,0;3,14;6054940700;318059;580,0;18550,0;19190,0;18550,0;19037,16;ISA INTERCONEXION ELECTRICA;EQTY
GEB;1818,0;-1,2;5593964090;3036385;-22,0;1840,0;1860,0;1818,0;1842,31;GRUPO ENERGIA BOGOTA;EQTY
ICOLCAP;12520,0;1,43;2605994277;208173;177,0;12500,0;12520,0;12490,0;12518,41;FONDO BURSATIL ISHARES COLCAP;EQTY
CEMARGOS;3797,0;-0,08;2200372806;579141;-3,0;3790,0;3810,0;3790,0;3799,37;CEMENTOS ARGOS;EQTY
GRUPOARGOS;10000,0;-0,1;1763706765;175945;-10,0;10010,0;10180,0;9750,0;10024,19;GRUPO ARGOS;EQTY
PFAVAL;559,8;1,41;1310131353,2;2363206;7,8;546,0;560,0;545,8;554,39;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFGRUPSURA;12830,0;-2,8;974391930;73956;-370,0;13450,0;13450,0;12830,0;13175,29;GRUPO SURA;EQTY
CORFICOLCF;16380,0;-0,18;778870680;47631;-30,0;16380,0;16400,0;16200,0;16352,18;CORFICOLOMBIANA;EQTY
BHI;275,8;-0,9;561282861,6;2034195;-2,5;278,0;278,0;275,1;275,92;BAC HOLDING INTERNATIONAL CORP;EQTY
NUTRESA;41000,0;-1,11;471077660;11360;-460,0;41460,0;41990,0;41000,0;41468,1;GRUPO NUTRESA;EQTY
PEI;35190,0;-0,45;462808090;13155;-160,0;35190,0;35190,0;35190,0;35181,15;PEI;EQTY
MINEROS;1900,0;5,56;378746117;208397;100,0;1801,0;1900,0;1760,0;1817,43;MINEROS;EQTY
PFCORFICOL;13900,0;-0,64;319398920;23782;-90,0;13400,0;13900,0;13000,0;13430,28;CORFICOLOMBIANA;EQTY
PFDAVVNDA;26330,0;-0,64;298865510;11328;-170,0;26400,0;26500,0;26330,0;26382,9;BANCO DAVIVIENDA;EQTY
CELSIA;2905,0;-3,2;255889971;86422;-96,0;2921,0;3097,0;2905,0;2960,94;CELSIA;EQTY
CNEC;7175,0;1,34;255058365;35862;95,0;7060,0;7175,0;7060,0;7112,22;CANACOL ENERGY LTD;EQTY
CLH;4990,0;0,85;228659173;46172;42,0;4900,0;4990,0;4802,0;4952,33;CEMEX LATAM HOLDINGS;EQTY
GRUPOSURA;37530,0;-4,46;129703610;3456;-1750,0;37530,0;37530,0;37530,0;37529,98;GRUPO SURA;EQTY
PROMIGAS;4380,0;1,39;115681515;26289;60,0;4399,0;4500,0;4380,0;4400,38;PROMIGAS;EQTY
PFCEMARGOS;2550,0;0,0;98448015;38753;0,0;2501,0;2550,0;2501,0;2540,4;CEMENTOS ARGOS;EQTY
PFGRUPOARG;6120,0;0,33;89601235;14750;20,0;6000,0;6120,0;6000,0;6074,66;GRUPO ARGOS;EQTY
BOGOTA;33000,0;-2,51;85808600;2605;-850,0;32960,0;33000,0;32720,0;32939,96;BANCO DE BOGOTA;EQTY
GRUPOAVAL;580,0;5,45;75803196,6;134287;30,0;557,6;580,0;557,6;564,49;GRUPO AVAL ACCIONES Y VALORES;EQTY
TERPEL;7960,0;0,63;60610230;7620;50,0;7910,0;7960,0;7910,0;7954,1;ORGANIZACION TERPEL;EQTY
GRUBOLIVAR;60980,0;-0,03;44264200;734;-20,0;60110,0;60980,0;60110,0;60305,45;GRUPO BOLIVAR;EQTY
SDGEB;1650,0;-;34584762;21136;0,0;1650,0;1650,0;1650,0;1636,3;GRUPO ENERGIA BOGOTA;EQTY
CONCONCRET;235,0;-0,84;31902093,7;134250;-2,0;239,0;239,0;235,0;237,63;CONCONCRETO S.A;EQTY
EXITO;3600,0;-1,23;31762202;8993;-45,0;3501,0;3600,0;3501,0;3531,88;EXITO;EQTY
BVC;-;-;13219780;1755;-;-;-;-;7532,64;BOLSA DE VALORES DE COLOMBIA;EQTY
ENKA;-;-;3770777,49;133926;-;-;-;-;28,16;ENKA DE COLOMBIA;EQTY
ETB;-;-;1690954;15174;-;-;-;-;111,44;ETB;EQTY
HCOLSEL;-;-;11832;1;-;-;-;-;11832,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
