Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ISA;16400,0;3,86;12065896250;746930;610,0;15790,0;16400,0;15770,0;16153,99;ISA INTERCONEXION ELECTRICA;EQTY
PFBCOLOM;28290,0;0,11;6397985350;228282;30,0;27710,0;28450,0;27380,0;28026,67;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2080,0;0,92;5661094712;2743619;19,0;2035,0;2083,0;1995,0;2063,37;ECOPETROL;EQTY
BCOLOMBIA;31880,0;0,35;2311659930;72723;110,0;30770,0;32240,0;29000,0;31787,19;BANCO BANCOLOMBIA;EQTY
CELSIA;2818,0;-0,25;960210472;343223;-7,0;2750,0;2820,0;2750,0;2797,63;CELSIA;EQTY
CEMARGOS;3286,0;0,8;489320241;150417;26,0;3260,0;3286,0;3183,0;3253,09;CEMENTOS ARGOS;EQTY
GRUPOSURA;39510,0;-3,33;414925200;10459;-1360,0;39990,0;40100,0;39510,0;39671,59;GRUPO SURA;EQTY
MINEROS;1795,0;-2,71;356686040;197910;-50,0;1825,0;1825,0;1785,0;1802,26;MINEROS;EQTY
ICOLCAP;11400,0;0,0;342267139,5;30133;0,0;11337,5;11400,0;11337,5;11358,55;FONDO BURSATIL ISHARES COLCAP;EQTY
CNEC;6475,0;-0,69;301546020;46855;-45,0;6455,0;6475,0;6375,0;6435,73;CANACOL ENERGY LTD;EQTY
PFAVAL;583,1;-5,65;257539825,2;434770;-34,9;592,0;598,0;583,1;592,36;GRUPO AVAL ACCIONES Y VALORES;EQTY
ELCONDOR;1200,0;9,09;238885290;208851;100,0;1150,0;1200,0;1100,0;1143,81;EL CONDOR;EQTY
PFDAVVNDA;29860,0;3,61;229003630;7811;1040,0;29000,0;29860,0;29000,0;29318,09;BANCO DAVIVIENDA;EQTY
BHI;192,8;-0,1;188521433;986307;-0,2;191,0;192,8;189,0;191,14;BAC HOLDING INTERNATIONAL CORP;EQTY
GRUPOARGOS;9650,0;-1,93;187186995;19156;-190,0;9840,0;9900,0;9650,0;9771,72;GRUPO ARGOS;EQTY
PFGRUPSURA;12640,0;0,16;183603490;14568;20,0;12630,0;12640,0;12600,0;12603,2;GRUPO SURA;EQTY
GRUBOLIVAR;48260,0;-0,43;112475430;2347;-210,0;48000,0;48260,0;48000,0;47923,06;GRUPO BOLIVAR;EQTY
CORFICOLCF;17400,0;3,57;89576200;5193;600,0;17000,0;17400,0;17000,0;17249,41;CORFICOLOMBIANA;EQTY
PFGRUPOARG;6000,0;0,08;70813580;12114;5,0;5700,0;6000,0;5700,0;5845,6;GRUPO ARGOS;EQTY
PEI;-;-;59422200;1455;-;-;-;-;40840,0;PEI;EQTY
BVC;7710,0;0,06;52458700;6803;5,0;7710,0;7710,0;7710,0;7711,11;BOLSA DE VALORES DE COLOMBIA;EQTY
GEB;1870,0;2,13;46334019;24891;39,0;1870,0;1870,0;1870,0;1861,48;GRUPO ENERGIA BOGOTA;EQTY
PROMIGAS;4255,0;0,0;40067043;9400;0,0;4250,0;4255,0;4250,0;4262,45;PROMIGAS;EQTY
EXITO;-;-;37599990;3582;-;-;-;-;10496,93;EXITO;EQTY
TERPEL;7990,0;3,1;34593930;4370;240,0;7990,0;7990,0;7990,0;7916,23;ORGANIZACION TERPEL;EQTY
BOGOTA;28250,0;-1,91;32638200;1157;-550,0;28100,0;28250,0;28100,0;28209,33;BANCO DE BOGOTA;EQTY
ENKA;25,0;-3,33;28047650;1117914;-0,86;25,0;25,0;25,0;25,09;ENKA DE COLOMBIA;EQTY
PFCEMARGOS;2280,0;-3,39;25943898;11393;-80,0;2280,0;2280,0;2280,0;2277,18;CEMENTOS ARGOS;EQTY
PFCORFICOL;-;-;17295390;1236;-;-;-;-;13993,03;CORFICOLOMBIANA;EQTY
CONCONCRET;-;-;16173345,9;70038;-;-;-;-;230,92;CONCONCRETO S.A;EQTY
ETB;135,0;-;15717913;117262;0,0;135,0;135,0;135,0;134,04;ETB;EQTY
CLH;-;-;3034480;1046;-;-;-;-;2901,03;CEMEX LATAM HOLDINGS;EQTY
SDGEB;-;-;905580;559;-;-;-;-;1620,0;GRUPO ENERGIA BOGOTA;EQTY
GRUPOAVAL;-;-;517857;811;-;-;-;-;638,54;GRUPO AVAL ACCIONES Y VALORES;EQTY
HCOLSEL;-;-;341280;31;-;-;-;-;11009,03;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
