Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;35000,0;5,42;72918179440;2084479;1800,00;33800,0;35250,0;33800,0;34981,49;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2910,0;3,89;48119948732;16611409;109,00;2820,0;2910,0;2811,0;2896,8;ECOPETROL;EQTY
PFGRUPSURA;26430,0;16,43;39961350570;1500584;3730,00;23700,0;28000,0;23700,0;26630,53;GRUPO SURA;EQTY
BCOLOMBIA;38310,0;5,02;35711061560;930247;1830,00;37000,0;38810,0;37000,0;38388,8;BANCO BANCOLOMBIA;EQTY
GRUPOARGOS;15600,0;9,70;26924031050;1750669;1380,00;14860,0;15700,0;14800,0;15379,28;GRUPO ARGOS;EQTY
PFDAVVNDA;33300,0;4,39;19459781690;587263;1400,00;32330,0;33300,0;31990,0;33136,4;BANCO DAVIVIENDA;EQTY
ISA;23950,0;4,77;16994823870;713104;1090,00;23460,0;24140,0;23410,0;23832,18;ISA INTERCONEXION ELECTRICA;EQTY
CORFICOLCF;29500,0;3,04;16004303560;542753;870,00;28850,0;29570,0;28850,0;29487,27;CORFICOLOMBIANA;EQTY
ICOLCAP;15348,0;3,91;15856233575;1040660;578,00;15000,0;15348,0;15000,0;15236,71;FONDO BURSATIL ISHARES COLCAP;EQTY
NUTRESA;33600,0;24,44;12460894080;380392;6600,00;29500,0;33600,0;29500,0;32758,03;GRUPO NUTRESA;EQTY
CEMARGOS;6450,0;4,54;12371130170;1920232;280,00;6300,0;6500,0;6300,0;6442,52;CEMENTOS ARGOS;EQTY
PFAVAL;1115,0;5,69;12034515819;10961757;60,00;1079,0;1122,0;1065,0;1097,86;GRUPO AVAL ACCIONES Y VALORES;EQTY
GEB;2608,0;5,37;10668291607;4119202;133,00;2500,0;2608,0;2480,0;2589,89;GRUPO ENERGIA BOGOTA;EQTY
PFGRUPOARG;12080,0;9,82;5589368240;463475;1080,00;11480,0;12420,0;11480,0;12059,7;GRUPO ARGOS;EQTY
PROMIGAS;7650,0;4,51;3230324540;428730;330,00;7490,0;7650,0;7490,0;7534,64;PROMIGAS;EQTY
CELSIA;4430,0;6,67;3055735253;699879;277,00;4314,0;4494,0;4255,0;4366,09;CELSIA;EQTY
TERPEL;10290,0;1,88;2246553730;220122;190,00;10100,0;10300,0;10100,0;10205,95;ORGANIZACION TERPEL;EQTY
BOGOTA;71610,0;1,17;1613975450;22529;830,00;71700,0;72860,0;71450,0;71639,91;BANCO DE BOGOTA;EQTY
CNEC;10180,0;1,09;1458937420;142704;110,00;10200,0;10310,0;10180,0;10223,52;CANACOL ENERGY LTD;EQTY
PFCORFICOL;24390,0;6,04;1351133200;57900;1390,00;23400,0;24400,0;22870,0;23335,63;CORFICOLOMBIANA;EQTY
BVC;10370,0;3,70;1194585150;116545;370,00;10100,0;10650,0;10100,0;10249,99;BOLSA DE VALORES DE COLOMBIA;EQTY
EXITO;11600,0;2,65;1169236260;101434;300,00;11450,0;11600,0;11450,0;11527,06;EXITO;EQTY
PFCEMARGOS;4790,0;5,27;1058791436;224099;240,00;4580,0;4800,0;4580,0;4724,66;CEMENTOS ARGOS;EQTY
MINEROS;3700,0;2,64;751400731;204850;95,00;3585,0;3700,0;3585,0;3668,05;MINEROS;EQTY
GRUBOLIVAR;80000,0;2,56;517987470;6477;2000,00;79850,0;80000,0;79850,0;79973,36;GRUPO BOLIVAR;EQTY
HCOLSEL;14298,0;3,32;289910165;20308;459,00;14203,0;14298,0;14203,0;14275,66;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
CONCONCRET;299,9;2,01;257364766,5;862093;5,90;300,0;300,0;296,0;298,53;CONCONCRETO S.A;EQTY
CLH;3119,0;3,38;172905273;55889;102,00;3014,0;3119,0;3014,0;3093,73;CEMEX LATAM HOLDINGS;EQTY
GRUPOAVAL;1110,0;4,91;169833952;155392;52,00;1075,0;1110,0;1075,0;1092,94;GRUPO AVAL ACCIONES Y VALORES;EQTY
VILLAS;4600,0;2,22;163020000;35890;100,00;4500,0;4600,0;4500,0;4542,21;BANCO AV VILLAS;EQTY
FABRICATO;8,6;3,61;141342902,49;16400000;0,30;8,49;9,0;8,49;8,62;FABRICATO;EQTY
ETB;186,0;-1,06;136741741,8;726672;-2,00;188,3;190,0;186,0;188,18;ETB;EQTY
ELCONDOR;889,0;9,08;58165989,4;68831;74,00;833,0;889,0;833,0;845,06;EL CONDOR;EQTY
BBVACOL;320,0;0,00;34667520;108336;0,00;320,0;320,0;320,0;320,0;BBVA COLOMBIA;EQTY
PFVILLAS;4000,0;9,44;10000000;2500;345,00;4000,0;4000,0;4000,0;4000,0;BANCO AV VILLAS;EQTY
OCCIDENTE;0,0;0,00;9918000;348;0,00;0,0;0,0;0,0;28500,0;BANCO DE OCCIDENTE;EQTY
ENKA;0,0;0,00;6300000;280000;0,00;0,0;0,0;0,0;22,5;ENKA DE COLOMBIA;EQTY
