Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2197,0;-1,92;25574496637;11606278;-43,0;2240,0;2244,0;2190,0;2203,51;ECOPETROL;EQTY
PFBCOLOM;31580,0;-0,41;16969510420;545141;-130,0;31700,0;31700,0;30760,0;31128,66;BANCO BANCOLOMBIA;EQTY
ISA;19590,0;9,32;5404774250;289377;1670,0;17920,0;19590,0;17850,0;18677,28;ISA INTERCONEXION ELECTRICA;EQTY
BCOLOMBIA;40400,0;0,0;3555896940;88613;0,0;39870,0;40490,0;39650,0;40128,39;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;39480,0;-3,24;2014441830;49732;-1320,0;40700,0;40700,0;39480,0;40505,95;GRUPO SURA;EQTY
PFAVAL;548,0;0,0;1719507853,2;3154397;0,0;548,0;548,0;504,0;545,11;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFGRUPSURA;12400,0;-2,9;1086177240;87523;-370,0;12750,0;12750,0;12400,0;12410,19;GRUPO SURA;EQTY
BOGOTA;31910,0;-5,59;837656700;27034;-1890,0;33200,0;33200,0;30430,0;30985,3;BANCO DE BOGOTA;EQTY
PFDAVVNDA;26500,0;-1,12;778061660;29371;-300,0;26240,0;26500,0;25910,0;26490,81;BANCO DAVIVIENDA;EQTY
GRUPOARGOS;9520,0;-3,74;525240325;53847;-370,0;9890,0;9900,0;9520,0;9754,31;GRUPO ARGOS;EQTY
CEMARGOS;3585,0;-2,4;482990698;133450;-88,0;3673,0;3673,0;3500,0;3619,26;CEMENTOS ARGOS;EQTY
CELSIA;2740,0;-2,42;305026788;109251;-68,0;2800,0;2856,0;2740,0;2791,98;CELSIA;EQTY
NUTRESA;44100,0;-3,08;263461100;5973;-1400,0;44100,0;44100,0;44100,0;44108,67;GRUPO NUTRESA;EQTY
GEB;1850,0;1,09;245598202;132190;20,0;1870,0;1870,0;1850,0;1857,92;GRUPO ENERGIA BOGOTA;EQTY
ICOLCAP;12210,0;-0,84;233602054,5;19133;-103,0;12205,5;12210,0;12205,5;12209,38;FONDO BURSATIL ISHARES COLCAP;EQTY
CORFICOLCF;15650,0;-0,95;119543160;7666;-150,0;15460,0;15680,0;15460,0;15593,94;CORFICOLOMBIANA;EQTY
MINEROS;1800,0;-2,7;75374727;41834;-50,0;1801,0;1801,0;1800,0;1801,76;MINEROS;EQTY
CNEC;7000,0;0,79;67807950;9812;55,0;6905,0;7000,0;6880,0;6910,72;CANACOL ENERGY LTD;EQTY
EXITO;3484,0;3,69;51872128;15019;124,0;3484,0;3484,0;3484,0;3453,77;EXITO;EQTY
SDGEB;1736,0;0,93;49087043;28295;16,0;1735,0;1736,0;1735,0;1734,83;GRUPO ENERGIA BOGOTA;EQTY
TERPEL;7905,0;4,01;39489310;5003;305,0;7900,0;7905,0;7900,0;7893,13;ORGANIZACION TERPEL;EQTY
PFGRUPOARG;5800,0;2,29;38960420;6605;130,0;6000,0;6000,0;5800,0;5898,63;GRUPO ARGOS;EQTY
BVC;7260,0;-0,55;36097220;4962;-40,0;7200,0;7260,0;7200,0;7274,73;BOLSA DE VALORES DE COLOMBIA;EQTY
PROMIGAS;4600,0;-1,92;28881313;6261;-90,0;4600,0;4600,0;4600,0;4612,89;PROMIGAS;EQTY
GRUPOAVAL;520,0;-;15525602;29848;0,0;520,0;520,0;520,0;520,16;GRUPO AVAL ACCIONES Y VALORES;EQTY
PEI;-;-;13321380;370;-;-;-;-;36003,73;PEI;EQTY
ENKA;-;-;10493999;412647;-;-;-;-;25,43;ENKA DE COLOMBIA;EQTY
CLH;-;-;8837505;1527;-;-;-;-;5787,5;CEMEX LATAM HOLDINGS;EQTY
GRUBOLIVAR;-;-;6031630;99;-;-;-;-;60925,56;GRUPO BOLIVAR;EQTY
CONCONCRET;-;-;5079313,5;19659;-;-;-;-;258,37;CONCONCRETO S.A;EQTY
BHI;-;-;4113453;16140;-;-;-;-;254,86;BAC HOLDING INTERNATIONAL CORP;EQTY
PFCORFICOL;-;-;3599900;277;-;-;-;-;12996,03;CORFICOLOMBIANA;EQTY
ETB;-;-;2135990;18100;-;-;-;-;118,01;ETB;EQTY
PFCEMARGOS;-;-;513134;209;-;-;-;-;2455,19;CEMENTOS ARGOS;EQTY
HCOLSEL;-;-;222160,5;19;-;-;-;-;11692,66;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
