Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2160,0;-2,26;10350644244;4774223;-50,0;2198,0;2204,0;2160,0;2168,03;ECOPETROL;EQTY
PFBCOLOM;29200,0;-0,03;9051090530;307438;-10,0;29500,0;29760,0;29200,0;29440,38;BANCO BANCOLOMBIA;EQTY
ICOLCAP;11850,0;-1,29;7059123570;596304;-154,5;11888,0;11888,0;11814,0;11838,13;FONDO BURSATIL ISHARES COLCAP;EQTY
BCOLOMBIA;34000,0;0,83;3439227210;100408;280,0;34470,0;34560,0;34000,0;34252,52;BANCO BANCOLOMBIA;EQTY
ISA;18590,0;0,49;3184494290;171864;90,0;18600,0;18750,0;18310,0;18529,15;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOSURA;37580,0;1,57;2487476810;67088;580,0;36900,0;37580,0;34000,0;37077,82;GRUPO SURA;EQTY
SDGEB;1670,0;-2,85;1885840327;1132395;-49,0;1630,0;1670,0;1629,0;1665,36;GRUPO ENERGIA BOGOTA;EQTY
GEB;1814,0;-0,38;1600008699;874268;-7,0;1825,0;1860,0;1810,0;1830,11;GRUPO ENERGIA BOGOTA;EQTY
PFAVAL;536,0;-3,42;1563617156,7;2842458;-19,0;541,0;567,0;536,0;550,09;GRUPO AVAL ACCIONES Y VALORES;EQTY
CEMARGOS;3250,0;2,17;803885350;256683;69,0;3145,0;3250,0;3110,0;3131,82;CEMENTOS ARGOS;EQTY
PFGRUPSURA;12460,0;-4,15;560346850;43633;-540,0;13000,0;13000,0;12450,0;12842,27;GRUPO SURA;EQTY
CNEC;6940,0;-1,42;544344835;77860;-100,0;7015,0;7015,0;6940,0;6991,33;CANACOL ENERGY LTD;EQTY
CLH;4261,0;-1,93;463400266;107020;-84,0;4340,0;4350,0;4261,0;4330,03;CEMEX LATAM HOLDINGS;EQTY
PFDAVVNDA;31000,0;-1,59;427382350;13813;-500,0;30010,0;31250,0;30010,0;30940,59;BANCO DAVIVIENDA;EQTY
CORFICOLCF;16000,0;-3,03;406235420;25230;-500,0;16030,0;16210,0;15850,0;16101,28;CORFICOLOMBIANA;EQTY
GRUPOARGOS;10010,0;-3,84;288206500;28692;-400,0;10000,0;10080,0;10000,0;10044,84;GRUPO ARGOS;EQTY
PFGRUPOARG;5770,0;-5,41;183818720;30689;-330,0;6100,0;6100,0;5770,0;5989,73;GRUPO ARGOS;EQTY
CELSIA;2902,0;-0,51;179954042;61774;-15,0;2920,0;2930,0;2901,0;2913,1;CELSIA;EQTY
ELCONDOR;1350,0;3,85;166880350;123641;50,0;1349,0;1350,0;1349,0;1349,72;EL CONDOR;EQTY
GRUBOLIVAR;50010,0;-6,16;163766620;3230;-3280,0;51000,0;51000,0;50010,0;50701,74;GRUPO BOLIVAR;EQTY
MINEROS;1775,0;-1,93;113693250;63876;-35,0;1790,0;1790,0;1775,0;1779,91;MINEROS;EQTY
TERPEL;7780,0;-4,95;111523900;14028;-405,0;8000,0;8000,0;7780,0;7950,09;ORGANIZACION TERPEL;EQTY
PEI;-;-;73798010;1873;-;-;-;-;39400,97;PEI;EQTY
PFCEMARGOS;2220,0;-2,2;62919572;28354;-50,0;2223,0;2223,0;2200,0;2219,07;CEMENTOS ARGOS;EQTY
PROMIGAS;4790,0;0,84;47047020;10022;40,0;4790,0;4790,0;4790,0;4694,37;PROMIGAS;EQTY
PFCORFICOL;14000,0;-;42701000;3144;0,0;14000,0;14000,0;14000,0;13581,74;CORFICOLOMBIANA;EQTY
BOGOTA;30000,0;2,56;27455900;916;750,0;29980,0;30000,0;29980,0;29973,69;BANCO DE BOGOTA;EQTY
BVC;-;-;25857095;3373;-;-;-;-;7665,9;BOLSA DE VALORES DE COLOMBIA;EQTY
CONCONCRET;-;-;20970175;81550;-;-;-;-;257,15;CONCONCRETO S.A;EQTY
GRUPOAVAL;-;-;17453280;31264;-;-;-;-;558,25;GRUPO AVAL ACCIONES Y VALORES;EQTY
BHI;195,0;-;15865046,8;81222;0,0;195,0;195,0;195,0;195,33;BAC HOLDING INTERNATIONAL CORP;EQTY
POPULAR;220,0;-15,71;10998900;49995;-41,0;220,0;220,0;220,0;220,0;BANCO POPULAR;EQTY
EXITO;-;-;5091950;474;-;-;-;-;10742,51;EXITO;EQTY
VILLAS;-;-;4890000;1500;-;-;-;-;3260,0;BANCO AV VILLAS;EQTY
ENKA;-;-;2094268;69986;-;-;-;-;29,92;ENKA DE COLOMBIA;EQTY
ETB;-;-;431860;3322;-;-;-;-;130,0;ETB;EQTY
HCOLSEL;-;-;160720;14;-;-;-;-;11480,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
