Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2401,0;-5,84;22085100512;8928254;-149,0;2560,0;2599,0;2400,0;2473,62;ECOPETROL;EQTY
PFBCOLOM;31900,0;0,5;18646834700;587797;160,0;31300,0;31900,0;31300,0;31723,26;BANCO BANCOLOMBIA;EQTY
BCOLOMBIA;39000,0;4,0;6339803510;164049;1500,0;37000,0;39000,0;36950,0;38645,79;BANCO BANCOLOMBIA;EQTY
ISA;18780,0;6,1;6014615560;325139;1080,0;17700,0;18780,0;17700,0;18498,6;ISA INTERCONEXION ELECTRICA;EQTY
PFDAVVNDA;27100,0;0,37;2490412350;92038;100,0;27180,0;27180,0;27000,0;27058,52;BANCO DAVIVIENDA;EQTY
CEMARGOS;3199,0;-1,23;825987402;257429;-40,0;3248,0;3248,0;3199,0;3208,6;CEMENTOS ARGOS;EQTY
ICOLCAP;12300,0;-0,79;701950088;56712;-98,0;12450,0;12450,0;12300,0;12377,45;FONDO BURSATIL ISHARES COLCAP;EQTY
CORFICOLCF;16200,0;1,31;674004710;41928;210,0;15800,0;16200,0;15800,0;16075,29;CORFICOLOMBIANA;EQTY
GRUPOARGOS;9900,0;-1,39;658632150;66824;-140,0;9910,0;9910,0;9750,0;9856,22;GRUPO ARGOS;EQTY
PFGRUPSURA;13900,0;-1,21;634278070;44964;-170,0;14030,0;14660,0;13900,0;14106,35;GRUPO SURA;EQTY
GRUBOLIVAR;59940,0;-0,1;615044380;10600;-60,0;56010,0;59970,0;56010,0;58023,05;GRUPO BOLIVAR;EQTY
PFAVAL;522,0;0,97;506887300,7;969553;5,0;520,0;530,0;520,0;522,81;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUPOSURA;41680,0;-0,05;486459310;11797;-20,0;40500,0;41700,0;40500,0;41235,85;GRUPO SURA;EQTY
NUTRESA;51990,0;-3,08;416150110;8003;-1650,0;53340,0;53340,0;49000,0;51999,26;GRUPO NUTRESA;EQTY
CELSIA;2834,0;-0,56;413134170;145186;-16,0;2860,0;2860,0;2834,0;2845,55;CELSIA;EQTY
EXITO;10900,0;2,83;272623080;25905;300,0;10700,0;10900,0;10500,0;10523,96;EXITO;EQTY
BOGOTA;28180,0;-0,77;193530210;6884;-220,0;28480,0;28480,0;28000,0;28113,05;BANCO DE BOGOTA;EQTY
TERPEL;8000,0;-1,9;187503965;23211;-155,0;8100,0;8160,0;8000,0;8078,24;ORGANIZACION TERPEL;EQTY
CLH;4450,0;1,37;151116857;34104;60,0;4450,0;4450,0;4390,0;4431,06;CEMEX LATAM HOLDINGS;EQTY
PFGRUPOARG;6100,0;-0,33;141210260;23067;-20,0;6195,0;6200,0;6050,0;6121,74;GRUPO ARGOS;EQTY
HCOLSEL;11850,0;-0,63;134758039;11369;-75,0;11850,0;11850,0;11850,0;11853,11;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
PFCEMARGOS;2301,0;-0,39;119567225;51330;-9,0;2340,0;2350,0;2301,0;2329,38;CEMENTOS ARGOS;EQTY
GEB;1690,0;-3,32;118105943;69248;-58,0;1720,0;1720,0;1690,0;1705,55;GRUPO ENERGIA BOGOTA;EQTY
CNEC;8010,0;-2,32;90040280;11175;-190,0;8100,0;8100,0;7980,0;8057,3;CANACOL ENERGY LTD;EQTY
PFCORFICOL;12780,0;-0,16;52571670;4109;-20,0;12790,0;12790,0;12780,0;12794,27;CORFICOLOMBIANA;EQTY
PEI;-;-;50480330;1314;-;-;-;-;38417,3;PEI;EQTY
ETB;102,0;0,49;36346751,6;357224;0,5;102,0;102,0;101,0;101,75;ETB;EQTY
GRUPOAVAL;-;-;26478068;49149;-;-;-;-;538,73;GRUPO AVAL ACCIONES Y VALORES;EQTY
BVC;7995,0;-0,06;23435365;2935;-5,0;7995,0;7995,0;7995,0;7984,79;BOLSA DE VALORES DE COLOMBIA;EQTY
PROMIGAS;-;-;14459862;3492;-;-;-;-;4140,85;PROMIGAS;EQTY
MINEROS;-;-;7465062;4393;-;-;-;-;1699,31;MINEROS;EQTY
ENKA;-;-;6923858;224480;-;-;-;-;30,84;ENKA DE COLOMBIA;EQTY
ELCONDOR;-;-;6197895;3987;-;-;-;-;1554,53;EL CONDOR;EQTY
CONCONCRET;-;-;4373158,2;18308;-;-;-;-;238,87;CONCONCRETO S.A;EQTY
SDGEB;-;-;4062350;2669;-;-;-;-;1522,05;GRUPO ENERGIA BOGOTA;EQTY
VILLAS;-;-;105600;33;-;-;-;-;3200,0;BANCO AV VILLAS;EQTY
