Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;26910,0;0,19;18199845470;666084;50,0;27500,0;27610,0;26910,0;27323,65;BANCO BANCOLOMBIA;EQTY
BCOLOMBIA;31530,0;0,0;12188670350;381718;0,0;32000,0;32460,0;31530,0;31931,09;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2121,0;-0,66;4389194484;2039006;-14,0;2140,0;2168,0;2113,0;2152,61;ECOPETROL;EQTY
ISA;16140,0;-1,94;3714278650;227737;-320,0;16610,0;16610,0;16140,0;16309,51;ISA INTERCONEXION ELECTRICA;EQTY
ICOLCAP;11550,0;-0,47;3104463870;268862;-54,0;11557,0;11557,0;11513,0;11546,68;FONDO BURSATIL ISHARES COLCAP;EQTY
CORFICOLCF;13400,0;3,08;662594630;49630;400,0;13200,0;13500,0;13200,0;13350,69;CORFICOLOMBIANA;EQTY
NUTRESA;59980,0;1,04;623473930;10412;620,0;60000,0;60000,0;58000,0;59880,32;GRUPO NUTRESA;EQTY
PFAVAL;506,0;-0,78;470920920,8;931288;-4,0;506,0;506,7;499,0;505,67;GRUPO AVAL ACCIONES Y VALORES;EQTY
PEI;32700,0;0,62;461153560;14229;200,0;33040,0;33090,0;31800,0;32409,41;PEI;EQTY
GRUPOARGOS;9470,0;1,83;400281295;42799;170,0;9300,0;9470,0;9230,0;9352,59;GRUPO ARGOS;EQTY
PFDAVVNDA;18900,0;-0,53;286086850;15121;-100,0;18910,0;18910,0;18900,0;18919,84;BANCO DAVIVIENDA;EQTY
CEMARGOS;3020,0;-0,89;259743797;86540;-27,0;3005,0;3020,0;2985,0;3001,43;CEMENTOS ARGOS;EQTY
PFGRUPOARG;5290,0;-2,04;177193660;33350;-110,0;5520,0;5520,0;5290,0;5313,15;GRUPO ARGOS;EQTY
PFGRUPSURA;11460,0;0,09;127255240;11115;10,0;11450,0;11500,0;11450,0;11448,96;GRUPO SURA;EQTY
GEB;1750,0;1,74;96824312;55149;30,0;1750,0;1750,0;1750,0;1755,69;GRUPO ENERGIA BOGOTA;EQTY
CNEC;37000,0;-1,62;78411040;2093;-610,0;37700,0;37700,0;37000,0;37463,47;CANACOL ENERGY LTD;EQTY
GRUBOLIVAR;65500,0;-;62659500;957;0,0;65500,0;65500,0;65500,0;65474,92;GRUPO BOLIVAR;EQTY
BOGOTA;35960,0;-0,08;43292610;1205;-30,0;35950,0;35960,0;35950,0;35927,48;BANCO DE BOGOTA;EQTY
CELSIA;2728,0;1,04;39545974;14736;28,0;2728,0;2728,0;2728,0;2683,63;CELSIA;EQTY
BHI;219,5;-2,01;39212708;178100;-4,5;221,5;221,5;219,5;220,17;BAC HOLDING INTERNATIONAL CORP;EQTY
PFCEMARGOS;2200,0;-;38984336;17850;0,0;2200,0;2200,0;2200,0;2184,0;CEMENTOS ARGOS;EQTY
GRUPOAVAL;500,0;-2,21;37126718,6;74451;-11,3;500,0;500,0;500,0;498,67;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUPOSURA;40200,0;-3,11;32260740;800;-1290,0;40200,0;40200,0;40200,0;40325,93;GRUPO SURA;EQTY
PROMIGAS;4200,0;-;22120974;5267;0,0;4200,0;4200,0;4200,0;4199,92;PROMIGAS;EQTY
PFCORFICOL;11800,0;1,29;17185750;1455;150,0;11800,0;11800,0;11800,0;11811,51;CORFICOLOMBIANA;EQTY
TITAN;18200,0;1,11;12740000;700;200,0;18200,0;18200,0;18200,0;18200,0;MANUF. DE CEMENTO;EQTY
MINEROS;-;-;12062474;5935;-;-;-;-;2032,43;MINEROS;EQTY
TERPEL;-;-;10236090;1432;-;-;-;-;7148,11;ORGANIZACION TERPEL;EQTY
ETB;-;-;9109288,5;95547;-;-;-;-;95,34;ETB;EQTY
CONCONCRET;-;-;8835060;36118;-;-;-;-;244,62;CONCONCRETO S.A;EQTY
BVC;-;-;7006490;719;-;-;-;-;9744,77;BOLSA DE VALORES DE COLOMBIA;EQTY
OCCIDENTE;-;-;2002000;143;-;-;-;-;14000,0;BANCO DE OCCIDENTE;EQTY
EXITO;-;-;1747024;436;-;-;-;-;4006,94;EXITO;EQTY
HCOLSEL;-;-;474655;43;-;-;-;-;11038,49;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
ENKA;-;-;157957,37;7449;-;-;-;-;21,21;ENKA DE COLOMBIA;EQTY
COLTEJER;-;-;4865;139;-;-;-;-;35,0;COLTEJER;EQTY
