Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;28200,0;1,59;14593176500;520704;440,0;27800,0;28200,0;27800,0;28025,86;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2460,0;-1,99;8997418805;3633423;-50,0;2500,0;2510,0;2460,0;2476,29;ECOPETROL;EQTY
GRUPOARGOS;11380,0;6,16;4711567120;419964;660,0;10720,0;11460,0;10720,0;11218,98;GRUPO ARGOS;EQTY
ICOLCAP;11477,0;0,32;3986003050,5;347230;37,0;11460,0;11484,0;11460,0;11479,43;FONDO BURSATIL ISHARES COLCAP;EQTY
EXITO;3540,0;0,28;3978965570;1125393;10,0;3525,0;3545,0;3520,0;3535,62;EXITO;EQTY
CEMARGOS;6000,0;3,63;3478606350;582216;210,0;5830,0;6050,0;5830,0;5974,77;CEMENTOS ARGOS;EQTY
ISA;15500,0;0,0;2357123560;152471;0,0;15500,0;15520,0;15320,0;15459,49;ISA INTERCONEXION ELECTRICA;EQTY
PFGRUPSURA;12300,0;0,49;1408179760;114160;60,0;12380,0;12500,0;12300,0;12335,14;GRUPO SURA;EQTY
CELSIA;2510,0;1,62;879985225;349674;40,0;2515,0;2535,0;2470,0;2516,59;CELSIA;EQTY
PFGRUPOARG;7900,0;5,05;805092610;102891;380,0;7520,0;7930,0;7520,0;7824,71;GRUPO ARGOS;EQTY
BCOLOMBIA;31240,0;1,1;798388740;25724;340,0;31140,0;31240,0;30860,0;31036,73;BANCO BANCOLOMBIA;EQTY
GEB;1775,0;-0,28;735328520;418158;-5,0;1765,0;1775,0;1745,0;1758,49;GRUPO ENERGIA BOGOTA;EQTY
PFCEMARGOS;4090,0;0,86;616287085;148718;35,0;4100,0;4215,0;4080,0;4144,0;CEMENTOS ARGOS;EQTY
CORFICOLCF;11320,0;-1,57;384341800;33726;-180,0;11500,0;11500,0;11320,0;11396,01;CORFICOLOMBIANA;EQTY
MINEROS;1685,0;-0,88;353183210;207848;-15,0;1720,0;1725,0;1670,0;1699,24;MINEROS;EQTY
PFDAVVNDA;15880,0;2,19;346669320;22035;340,0;15860,0;15880,0;15600,0;15732,67;BANCO DAVIVIENDA;EQTY
GRUPOSURA;30400,0;-0,33;321519000;10626;-100,0;29600,0;30500,0;29600,0;30257,76;GRUPO SURA;EQTY
PFAVAL;436,0;0,69;269547623;624431;3,0;428,0;436,0;428,0;431,67;GRUPO AVAL ACCIONES Y VALORES;EQTY
PEI;61000,0;1,67;208158900;3446;1000,0;60000,0;61000,0;60000,0;60405,95;PEI;EQTY
PFCORFICOL;10200,0;-2,86;187795720;18321;-300,0;10500,0;10500,0;10140,0;10250,3;CORFICOLOMBIANA;EQTY
BVC;11580,0;1,58;174064380;15258;180,0;11380,0;11580,0;11380,0;11408,07;BOLSA DE VALORES DE COLOMBIA;EQTY
GRUBOLIVAR;52700,0;2,97;131423160;2515;1520,0;51200,0;52700,0;51200,0;52255,73;GRUPO BOLIVAR;EQTY
BOGOTA;24500,0;2,08;125471320;5153;500,0;24000,0;24500,0;24000,0;24349,18;BANCO DE BOGOTA;EQTY
BHI;208,0;-;94895978;456093;0,0;208,0;208,0;208,0;208,06;BAC HOLDING INTERNATIONAL CORP;EQTY
CNEC;19300,0;-3,11;94601220;4854;-620,0;19540,0;19540,0;19300,0;19489,33;CANACOL ENERGY LTD;EQTY
GRUPOAVAL;452,0;-9,6;48417415;106399;-48,0;458,0;458,0;452,0;455,06;GRUPO AVAL ACCIONES Y VALORES;EQTY
ETB;-;-;25017288;334329;-;-;-;-;74,83;ETB;EQTY
PROMIGAS;4145,0;0,12;21775350;5238;5,0;4145,0;4145,0;4145,0;4157,19;PROMIGAS;EQTY
TERPEL;-;-;20252260;2845;-;-;-;-;7118,54;ORGANIZACION TERPEL;EQTY
ENKA;18,0;-1,64;14921892;828994;-0,3;18,0;18,0;18,0;18,0;ENKA DE COLOMBIA;EQTY
CONCONCRET;-;-;6942737;30665;-;-;-;-;226,41;CONCONCRETO S.A;EQTY
PAZRIO;-;-;2450000;500000;-;-;-;-;4,9;ACER. PAZ DEL RIO;EQTY
