Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2395,0;-3,04;6808875599;2829265;-75,0;2450,0;2462,0;2378,0;2406,59;ECOPETROL;EQTY
PFBCOLOM;26330,0;0,11;6695096860;252147;30,0;26720,0;27200,0;26330,0;26552,36;BANCO BANCOLOMBIA;EQTY
ISA;14410,0;0,07;1663966970;114894;10,0;14890,0;14990,0;14400,0;14482,63;ISA INTERCONEXION ELECTRICA;EQTY
ICOLCAP;11070,0;0,18;1335645566;120351;20,0;11120,0;11120,0;11070,0;11097,92;FONDO BURSATIL ISHARES COLCAP;EQTY
PFDAVVNDA;16000,0;-1,84;1097605000;67413;-300,0;16300,0;16590,0;16000,0;16281,8;BANCO DAVIVIENDA;EQTY
BCOLOMBIA;29350,0;0,41;837744120;28540;120,0;29650,0;29650,0;29240,0;29353,33;BANCO BANCOLOMBIA;EQTY
NUTRESA;49790,0;1,41;670661290;13805;690,0;47410,0;49790,0;47410,0;48581,04;GRUPO NUTRESA;EQTY
PFGRUPSURA;12150,0;0,41;542403000;43589;50,0;12570,0;12600,0;12150,0;12443,58;GRUPO SURA;EQTY
CORFICOLCF;12980,0;-0,15;527383690;40334;-20,0;13100,0;13100,0;12980,0;13075,41;CORFICOLOMBIANA;EQTY
GRUPOSURA;32900,0;-0,3;500264350;15302;-100,0;33000,0;33000,0;32590,0;32692,74;GRUPO SURA;EQTY
GRUPOARGOS;8950,0;-1,59;440613450;48415;-145,0;9250,0;9250,0;8950,0;9100,76;GRUPO ARGOS;EQTY
GEB;1700,0;1,07;412870526;242559;18,0;1700,0;1710,0;1690,0;1702,14;GRUPO ENERGIA BOGOTA;EQTY
CNEC;20610,0;-2,32;324569750;15428;-490,0;21150,0;21150,0;20610,0;21037,71;CANACOL ENERGY LTD;EQTY
CEMARGOS;4735,0;-1,31;314802928;65909;-63,0;4802,0;4802,0;4735,0;4776,33;CEMENTOS ARGOS;EQTY
CELSIA;2396,0;-0,33;272568493;112962;-8,0;2435,0;2435,0;2396,0;2412,92;CELSIA;EQTY
BVC;9000,0;12,5;243252960;27167;1000,0;9000,0;9000,0;9000,0;8953,99;BOLSA DE VALORES DE COLOMBIA;EQTY
PFCEMARGOS;3400,0;1,31;211149232;62229;44,0;3390,0;3400,0;3390,0;3393,1;CEMENTOS ARGOS;EQTY
BOGOTA;25000,0;0,0;183001040;7298;0,0;25100,0;25100,0;25000,0;25075,51;BANCO DE BOGOTA;EQTY
BHI;210,0;0,0;165637448;787568;0,0;210,1;211,0;210,0;210,32;BAC HOLDING INTERNATIONAL CORP;EQTY
MINEROS;1779,0;-0,17;160731347;90607;-3,0;1782,0;1783,0;1735,0;1773,94;MINEROS;EQTY
PFGRUPOARG;6455,0;-2,2;158361250;24262;-145,0;6610,0;6610,0;6455,0;6527,13;GRUPO ARGOS;EQTY
PFAVAL;471,1;0,23;158264499,7;332711;1,1;480,0;480,0;471,1;475,68;GRUPO AVAL ACCIONES Y VALORES;EQTY
PEI;53000,0;4,99;134750550;2682;2520,0;50480,0;53000,0;49560,0;50242,56;PEI;EQTY
HCOLSEL;11000,0;-;110812370;10075;0,0;11000,0;11000,0;11000,0;10998,75;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
CONCONCRET;251,0;0,44;71504971,8;282181;1,1;251,0;251,0;251,0;253,4;CONCONCRETO S.A;EQTY
PFCORFICOL;11600,0;-0,43;45126540;3911;-50,0;11600,0;11600,0;11600,0;11538,36;CORFICOLOMBIANA;EQTY
EXITO;3569,0;0,39;26697921;7505;14,0;3569,0;3569,0;3569,0;3557,35;EXITO;EQTY
TERPEL;-;-;17899175;2683;-;-;-;-;6671,33;ORGANIZACION TERPEL;EQTY
BBVACOL;238,0;-8,46;13804000;58000;-22,0;238,0;238,0;238,0;238,0;BBVA COLOMBIA;EQTY
ETB;-;-;13471300,6;184526;-;-;-;-;73,0;ETB;EQTY
GRUBOLIVAR;-;-;11758390;230;-;-;-;-;51123,43;GRUPO BOLIVAR;EQTY
PROMIGAS;-;-;11531443;2744;-;-;-;-;4202,42;PROMIGAS;EQTY
GRUPOAVAL;-;-;5662289,9;12248;-;-;-;-;462,3;GRUPO AVAL ACCIONES Y VALORES;EQTY
FABRICATO;-;-;3800000;950000;-;-;-;-;4,0;FABRICATO;EQTY
ENKA;-;-;479001,71;28939;-;-;-;-;16,55;ENKA DE COLOMBIA;EQTY
