Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;27900,0;0,36;12257071560;439782;100,0;28000,0;28000,0;27800,0;27870,79;BANCO BANCOLOMBIA;EQTY
ISA;15160,0;-0,26;8585656980;568118;-40,0;15220,0;15260,0;15040,0;15112,45;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOARGOS;10280,0;9,25;6992659110;720024;870,0;9480,0;10680,0;9480,0;9711,7;GRUPO ARGOS;EQTY
ECOPETROL;2535,0;-0,2;6486911540;2550560;-5,0;2555,0;2555,0;2535,0;2543,33;ECOPETROL;EQTY
ICOLCAP;11326,0;-0,22;4782859783,5;423209;-25,0;11300,0;11326,0;11288,0;11301,41;FONDO BURSATIL ISHARES COLCAP;EQTY
BCOLOMBIA;30220,0;0,07;3901675400;129001;20,0;30000,0;30340,0;30000,0;30245,31;BANCO BANCOLOMBIA;EQTY
CEMARGOS;5590,0;1,27;3805416110;684921;70,0;5540,0;5600,0;5530,0;5555,99;CEMENTOS ARGOS;EQTY
HCOLSEL;11280,0;0,45;2119047475;188542;50,0;11240,0;11280,0;11234,0;11239,13;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
PFGRUPSURA;12300,0;1,32;1700934540;139051;160,0;12200,0;12400,0;12180,0;12232,45;GRUPO SURA;EQTY
PFDAVVNDA;16000,0;4,3;1607659620;102653;660,0;15600,0;16000,0;15600,0;15661,11;BANCO DAVIVIENDA;EQTY
GRUPOSURA;30000,0;0,0;995595720;33574;0,0;28700,0;31000,0;27560,0;29653,77;GRUPO SURA;EQTY
GEB;1865,0;3,32;604843755;328147;60,0;1825,0;1865,0;1820,0;1843,21;GRUPO ENERGIA BOGOTA;EQTY
PFAVAL;440,0;1,15;424962531;975983;5,0;435,0;440,0;430,0;435,42;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFCEMARGOS;3945,0;0,13;383321845;97549;5,0;3920,0;3945,0;3905,0;3929,53;CEMENTOS ARGOS;EQTY
CORFICOLCF;11800,0;-1,01;329421800;27935;-120,0;11620,0;12000,0;11620,0;11792,44;CORFICOLOMBIANA;EQTY
PEI;57060,0;-1,62;273888520;4779;-940,0;57740,0;57740,0;57060,0;57310,84;PEI;EQTY
NUTRESA;49000,0;0,0;243977220;5031;0,0;47960,0;49000,0;47960,0;48494,78;GRUPO NUTRESA;EQTY
PFGRUPOARG;7200,0;4,96;213019730;29846;340,0;7090,0;7200,0;6930,0;7137,3;GRUPO ARGOS;EQTY
CELSIA;2460,0;0,61;174244170;71059;15,0;2435,0;2460,0;2430,0;2452,11;CELSIA;EQTY
BOGOTA;24500,0;2,08;173177060;7069;500,0;24500,0;24500,0;24500,0;24498,1;BANCO DE BOGOTA;EQTY
BHI;203,0;-;130335155;642144;0,0;203,0;203,0;203,0;202,97;BAC HOLDING INTERNATIONAL CORP;EQTY
MINEROS;1675,0;-0,3;117866005;70925;-5,0;1640,0;1675,0;1640,0;1661,84;MINEROS;EQTY
PROMIGAS;4120,0;0,37;93833430;22765;15,0;4120,0;4120,0;4120,0;4121,83;PROMIGAS;EQTY
PFCORFICOL;10420,0;-4,93;67042480;6365;-540,0;10440,0;10440,0;10420,0;10532,99;CORFICOLOMBIANA;EQTY
CNEC;20140,0;1,21;56850200;2813;240,0;20140,0;20140,0;20140,0;20209,81;CANACOL ENERGY LTD;EQTY
TERPEL;-;-;19912780;2828;-;-;-;-;7041,29;ORGANIZACION TERPEL;EQTY
CONCONCRET;230,0;-1,29;17441188;75953;-3,0;230,0;230,0;230,0;229,63;CONCONCRETO S.A;EQTY
GRUBOLIVAR;48800,0;1,24;17201920;353;600,0;48800,0;48800,0;48800,0;48730,65;GRUPO BOLIVAR;EQTY
BVC;10740,0;-;14331900;1335;0,0;10740,0;10740,0;10740,0;10735,51;BOLSA DE VALORES DE COLOMBIA;EQTY
VILLAS;-;-;5880000;2800;-;-;-;-;2100,0;BANCO AV VILLAS;EQTY
GRUPOAVAL;-;-;3539706;8399;-;-;-;-;421,44;GRUPO AVAL ACCIONES Y VALORES;EQTY
ETB;-;-;552753;8837;-;-;-;-;62,55;ETB;EQTY
