Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ICOLCAP;11900,0;-0,05;12035462121,5;1008725;-5,5;11915,0;11935,0;11900,0;11931,36;FONDO BURSATIL ISHARES COLCAP;EQTY
PFBCOLOM;29350,0;-1,44;9461015900;320913;-430,0;29550,0;29930,0;29260,0;29481,56;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2192,0;0,5;4541130134;2083141;11,0;2200,0;2209,0;2170,0;2179,94;ECOPETROL;EQTY
BCOLOMBIA;33600,0;0,0;3571115150;106515;0,0;33600,0;33600,0;33370,0;33526,88;BANCO BANCOLOMBIA;EQTY
ISA;17310,0;0,06;3324029320;192379;10,0;17240,0;17510,0;17200,0;17278,55;ISA INTERCONEXION ELECTRICA;EQTY
HCOLSEL;11598,0;-0,34;2564739672,5;221136;-40,0;11598,0;11598,0;11598,0;11598,02;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
CORFICOLCF;15790,0;0,64;1352691450;86839;100,0;15690,0;15790,0;15500,0;15577,0;CORFICOLOMBIANA;EQTY
GRUPOARGOS;9765,0;0,72;955890340;98397;70,0;9700,0;9765,0;9670,0;9714,63;GRUPO ARGOS;EQTY
CEMARGOS;3580,0;-0,56;738884217;206186;-20,0;3600,0;3600,0;3560,0;3583,58;CEMENTOS ARGOS;EQTY
GEB;1829,0;0,38;652436244;357963;7,0;1823,0;1829,0;1818,0;1822,64;GRUPO ENERGIA BOGOTA;EQTY
GRUPOSURA;39000,0;0,52;597796900;15369;200,0;39000,0;39000,0;38700,0;38896,28;GRUPO SURA;EQTY
NUTRESA;52000,0;0,97;492976070;9506;500,0;51890,0;52000,0;51610,0;51859,46;GRUPO NUTRESA;EQTY
PFAVAL;512,0;-0,37;376315738,4;736658;-1,9;510,0;512,0;510,0;510,84;GRUPO AVAL ACCIONES Y VALORES;EQTY
CONCONCRET;268,9;6,28;346055810,4;1331969;15,9;264,0;268,9;256,0;259,81;CONCONCRETO S.A;EQTY
CELSIA;2700,0;0,75;280811324;104471;20,0;2716,0;2716,0;2680,0;2687,94;CELSIA;EQTY
PFDAVVNDA;20400,0;0,99;267425090;13230;200,0;20230,0;20400,0;20200,0;20213,54;BANCO DAVIVIENDA;EQTY
GRUBOLIVAR;67000,0;-4,14;267165370;3949;-2890,0;69000,0;69000,0;67000,0;67653,93;GRUPO BOLIVAR;EQTY
PEI;39420,0;-0,2;258083070;6533;-80,0;39550,0;39550,0;39420,0;39504,53;PEI;EQTY
PFGRUPOARG;6070,0;0,33;211497920;34898;20,0;6055,0;6070,0;6050,0;6060,46;GRUPO ARGOS;EQTY
PFGRUPSURA;13790,0;1,32;203433560;14820;180,0;13880,0;13880,0;13610,0;13726,96;GRUPO SURA;EQTY
BOGOTA;30800,0;-0,96;162095220;5292;-300,0;30400,0;30900,0;30350,0;30630,24;BANCO DE BOGOTA;EQTY
CNEC;33930,0;-1,91;142717670;4202;-660,0;34100,0;34100,0;33930,0;33964,22;CANACOL ENERGY LTD;EQTY
PFCEMARGOS;2319,0;0,83;115084449;49812;19,0;2280,0;2319,0;2280,0;2310,38;CEMENTOS ARGOS;EQTY
EXITO;4190,0;0,48;64966682;15490;20,0;4180,0;4200,0;4180,0;4194,1;EXITO;EQTY
TERPEL;7300,0;-0,88;46835250;6416;-65,0;7200,0;7300,0;7200,0;7299,76;ORGANIZACION TERPEL;EQTY
PROMIGAS;-;-;42794947;9196;-;-;-;-;4653,65;PROMIGAS;EQTY
PFCORFICOL;12710,0;0,87;38995750;3064;110,0;12710,0;12710,0;12710,0;12727,07;CORFICOLOMBIANA;EQTY
BHI;221,0;-;34483936,1;156338;0,0;221,0;221,0;221,0;220,57;BAC HOLDING INTERNATIONAL CORP;EQTY
GRUPOAVAL;-;-;22789983,8;45905;-;-;-;-;496,46;GRUPO AVAL ACCIONES Y VALORES;EQTY
MINEROS;-;-;9863287;5235;-;-;-;-;1884,1;MINEROS;EQTY
ENKA;-;-;3784035,75;194048;-;-;-;-;19,5;ENKA DE COLOMBIA;EQTY
ETB;-;-;1818425;21605;-;-;-;-;84,17;ETB;EQTY
BVC;-;-;747350;75;-;-;-;-;9964,67;BOLSA DE VALORES DE COLOMBIA;EQTY
