Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2540,0;1,32;22050087797;8764499;33,0;2516,0;2540,0;2492,0;2515,84;ECOPETROL;EQTY
PFBCOLOM;27000,0;-0,92;11805975010;438295;-250,0;26900,0;27040,0;26800,0;26936,14;BANCO BANCOLOMBIA;EQTY
ICOLCAP;11200,0;0,11;5075727710;452939;12,0;11200,0;11215,0;11195,0;11206,21;FONDO BURSATIL ISHARES COLCAP;EQTY
CEMARGOS;4639,0;-0,58;3867654840;828533;-27,0;4665,0;4705,0;4639,0;4668,08;CEMENTOS ARGOS;EQTY
BCOLOMBIA;30200,0;0,0;1681994720;55765;0,0;30050,0;30390,0;29930,0;30162,19;BANCO BANCOLOMBIA;EQTY
ISA;14020,0;-2,57;1597458500;113166;-370,0;14290,0;14290,0;14020,0;14116,06;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOARGOS;9100,0;1,34;1593430315;178584;120,0;8715,0;9100,0;8715,0;8922,58;GRUPO ARGOS;EQTY
CELSIA;2340,0;-2,5;622210384;263919;-60,0;2301,0;2415,0;2301,0;2357,58;CELSIA;EQTY
PEI;57150,0;1,08;614234250;10779;610,0;56560,0;57150,0;56560,0;56984,34;PEI;EQTY
GEB;1641,0;0,18;580598780;353675;3,0;1639,0;1664,0;1637,0;1641,62;GRUPO ENERGIA BOGOTA;EQTY
CORFICOLCF;13750,0;2,61;453029390;33300;350,0;13550,0;13750,0;13500,0;13604,49;CORFICOLOMBIANA;EQTY
PFCEMARGOS;3380,0;-0,59;321032164;93323;-20,0;3584,0;3584,0;3380,0;3440,01;CEMENTOS ARGOS;EQTY
EXITO;2730,0;1,19;267851640;99192;32,0;2697,0;2730,0;2663,0;2700,34;EXITO;EQTY
PFGRUPOARG;6635,0;-2,21;254227165;38493;-150,0;6600,0;6735,0;6255,0;6604,5;GRUPO ARGOS;EQTY
MINEROS;1780,0;0,56;194554295;110141;10,0;1780,0;1780,0;1750,0;1766,41;MINEROS;EQTY
PFDAVVNDA;16440,0;1,48;122289000;7456;240,0;16440,0;16440,0;16420,0;16401,42;BANCO DAVIVIENDA;EQTY
HCOLSEL;11157,5;3,36;113898272;10232;362,5;11049,0;11157,5;11049,0;11131,57;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
GRUPOSURA;31990,0;2,11;103484600;3234;660,0;31990,0;31990,0;31990,0;31998,95;GRUPO SURA;EQTY
PFGRUPSURA;12100,0;0,83;83221830;6900;100,0;11810,0;12190,0;11810,0;12061,13;GRUPO SURA;EQTY
CNEC;31790,0;0,13;68432480;2158;40,0;31450,0;31790,0;31450,0;31711,07;CANACOL ENERGY LTD;EQTY
BHI;205,1;-2,33;68314601,5;330906;-4,9;207,0;207,0;205,1;206,45;BAC HOLDING INTERNATIONAL CORP;EQTY
PFAVAL;509,9;-0,02;65127855,5;128622;-0,1;509,9;509,9;509,9;506,35;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFCORFICOL;11460,0;-;34355010;2999;0,0;11460,0;11460,0;11460,0;11455,49;CORFICOLOMBIANA;EQTY
BOGOTA;25490,0;1,51;33671870;1323;380,0;25490,0;25490,0;25490,0;25451,15;BANCO DE BOGOTA;EQTY
NUTRESA;49980,0;-2,0;32739190;662;-1020,0;48010,0;49980,0;48010,0;49454,97;GRUPO NUTRESA;EQTY
CONCONCRET;230,9;2,17;26655205,1;116411;4,9;226,0;230,9;226,0;228,97;CONCONCRETO S.A;EQTY
PROMIGAS;4300,0;-0,21;23206878;5397;-9,0;4300,0;4300,0;4300,0;4299,96;PROMIGAS;EQTY
BMC;1660,0;-0,3;18525600;11160;-5,0;1660,0;1660,0;1660,0;1660,0;BMC BOLSA MERCANTIL DE COL;EQTY
GRUBOLIVAR;-;-;9422870;182;-;-;-;-;51774,01;GRUPO BOLIVAR;EQTY
OCCIDENTE;-;-;5610000;500;-;-;-;-;11220,0;BANCO DE OCCIDENTE;EQTY
TERPEL;-;-;5001065;739;-;-;-;-;6767,34;ORGANIZACION TERPEL;EQTY
GRUPOAVAL;-;-;2437308,9;5075;-;-;-;-;480,26;GRUPO AVAL ACCIONES Y VALORES;EQTY
ETB;-;-;1231379,7;15407;-;-;-;-;79,92;ETB;EQTY
BVC;-;-;544075;64;-;-;-;-;8501,17;BOLSA DE VALORES DE COLOMBIA;EQTY
