Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFDAVVNDA;15400,0;-1,91;28310489890;1803690;-300,0;15600,0;15700,0;15400,0;15695,87;BANCO DAVIVIENDA;EQTY
ECOPETROL;2340,0;-4,88;16636587244;7028953;-120,0;2400,0;2540,0;2340,0;2366,87;ECOPETROL;EQTY
BCOLOMBIA;30850,0;2,83;9495979650;315806;850,0;29800,0;30850,0;29780,0;30069,03;BANCO BANCOLOMBIA;EQTY
PFBCOLOM;26900,0;-0,26;4345185690;161748;-70,0;27000,0;27000,0;26670,0;26863,92;BANCO BANCOLOMBIA;EQTY
CEMARGOS;4604,0;-0,93;2872705180;624381;-43,0;4602,0;4604,0;4580,0;4600,89;CEMENTOS ARGOS;EQTY
ISA;15000,0;2,39;2799692500;187673;350,0;14650,0;15000,0;14650,0;14917,93;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOARGOS;9100,0;3,41;2694440735;303495;300,0;8525,0;9100,0;8510,0;8878,04;GRUPO ARGOS;EQTY
PFGRUPOARG;6500,0;1,09;561907620;86470;70,0;6500,0;6500,0;6495,0;6498,3;GRUPO ARGOS;EQTY
PFAVAL;445,0;-3,26;443867911,6;974898;-15,0;461,2;461,2;445,0;455,3;GRUPO AVAL ACCIONES Y VALORES;EQTY
BHI;204,0;-1,5;323333787,6;1575478;-3,1;207,0;207,0;204,0;205,23;BAC HOLDING INTERNATIONAL CORP;EQTY
GEB;1728,0;-1,09;321640072;185949;-19,0;1730,0;1730,0;1728,0;1729,72;GRUPO ENERGIA BOGOTA;EQTY
CNEC;20400,0;2,46;260323140;13158;490,0;19800,0;20400,0;19250,0;19784,4;CANACOL ENERGY LTD;EQTY
BVC;9500,0;5,56;239454515;25856;500,0;8990,0;9500,0;8950,0;9261,08;BOLSA DE VALORES DE COLOMBIA;EQTY
NUTRESA;48680,0;0,64;235410970;4901;310,0;48000,0;48680,0;47750,0;48033,25;GRUPO NUTRESA;EQTY
PEI;52390,0;2,93;170649920;3289;1490,0;51500,0;52390,0;51100,0;51885,05;PEI;EQTY
CELSIA;2387,0;1,36;132540087;56228;32,0;2350,0;2387,0;2350,0;2357,19;CELSIA;EQTY
GRUPOSURA;32900,0;0,64;118274690;3613;210,0;32690,0;32980,0;32690,0;32735,87;GRUPO SURA;EQTY
PFCORFICOL;11120,0;1,09;86470600;7716;120,0;11460,0;11460,0;11120,0;11206,66;CORFICOLOMBIANA;EQTY
PFCEMARGOS;3300,0;-1,49;83566350;25244;-50,0;3350,0;3350,0;3300,0;3310,35;CEMENTOS ARGOS;EQTY
PFGRUPSURA;11900,0;-0,83;79667170;6689;-100,0;11900,0;11900,0;11900,0;11910,18;GRUPO SURA;EQTY
BOGOTA;24580,0;-0,73;73915100;3001;-180,0;24700,0;24700,0;24580,0;24630,16;BANCO DE BOGOTA;EQTY
MINEROS;1773,0;-0,39;42874657;24319;-7,0;1770,0;1773,0;1770,0;1763,01;MINEROS;EQTY
CORFICOLCF;12610,0;-3,0;33803640;2671;-390,0;12600,0;12610,0;12600,0;12655,8;CORFICOLOMBIANA;EQTY
TERPEL;6600,0;-0,3;27983360;4234;-20,0;6625,0;6625,0;6600,0;6609,2;ORGANIZACION TERPEL;EQTY
ICOLCAP;-;-;18234882,5;1671;-;-;-;-;10912,56;FONDO BURSATIL ISHARES COLCAP;EQTY
GRUBOLIVAR;-;-;11861970;235;-;-;-;-;50476,47;GRUPO BOLIVAR;EQTY
PROMIGAS;-;-;11098367;2682;-;-;-;-;4138,09;PROMIGAS;EQTY
CONCONCRET;-;-;4538289,5;18679;-;-;-;-;242,96;CONCONCRETO S.A;EQTY
GRUPOAVAL;-;-;2976043,8;6569;-;-;-;-;453,04;GRUPO AVAL ACCIONES Y VALORES;EQTY
HCOLSEL;-;-;2172380;200;-;-;-;-;10861,9;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
OCCIDENTE;-;-;1794000;138;-;-;-;-;13000,0;BANCO DE OCCIDENTE;EQTY
ETB;-;-;90335,3;1325;-;-;-;-;68,18;ETB;EQTY
ENKA;-;-;84229,6;4628;-;-;-;-;18,2;ENKA DE COLOMBIA;EQTY
