Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;26980,0;1,7;9486240650;352772;450,0;26500,0;27000,0;26490,0;26890,57;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2645,0;1,5;8442723684;3205582;39,0;2615,0;2645,0;2614,0;2633,76;ECOPETROL;EQTY
CEMARGOS;4900,0;1,34;7696850153;1598866;65,0;4800,0;4900,0;4800,0;4813,94;CEMENTOS ARGOS;EQTY
ICOLCAP;11420,0;0,76;6216475604;545772;86,0;11340,5;11420,0;11332,0;11390,24;FONDO BURSATIL ISHARES COLCAP;EQTY
ISA;14600,0;0,69;2958008440;200362;100,0;14500,0;14800,0;14500,0;14763,32;ISA INTERCONEXION ELECTRICA;EQTY
EXITO;3614,0;0,58;2480362466;691343;21,0;3564,0;3614,0;3551,0;3587,75;EXITO;EQTY
BCOLOMBIA;31790,0;4,88;1891945400;60474;1480,0;30350,0;31790,0;30110,0;31285,27;BANCO BANCOLOMBIA;EQTY
MINEROS;1888,0;5,77;1578703348;852954;103,0;1785,0;1900,0;1785,0;1850,87;MINEROS;EQTY
GRUPOARGOS;9270,0;0,76;1188840495;129188;70,0;9200,0;9270,0;9105,0;9202,41;GRUPO ARGOS;EQTY
NUTRESA;49890,0;-0,2;711891390;14351;-100,0;49990,0;50000,0;48700,0;49605,7;GRUPO NUTRESA;EQTY
PFGRUPSURA;12120,0;-2,57;689020300;56492;-320,0;12400,0;12410,0;12000,0;12196,78;GRUPO SURA;EQTY
PEI;59390,0;-0,18;677215500;11457;-110,0;59030,0;59400,0;58450,0;59109,32;PEI;EQTY
CELSIA;2500,0;2,88;504417244;203125;70,0;2440,0;2500,0;2440,0;2483,28;CELSIA;EQTY
PFCEMARGOS;3456,0;1,65;346975312;99507;56,0;3450,0;3508,0;3450,0;3486,94;CEMENTOS ARGOS;EQTY
GEB;1650,0;1,04;339201751;205616;17,0;1651,0;1651,0;1640,0;1649,69;GRUPO ENERGIA BOGOTA;EQTY
PFDAVVNDA;16460,0;-0,24;324388630;19651;-40,0;16500,0;16500,0;16460,0;16507,49;BANCO DAVIVIENDA;EQTY
GRUPOSURA;33000,0;0,0;283777750;8652;0,0;32000,0;33000,0;32000,0;32799,09;GRUPO SURA;EQTY
BHI;208,0;0,0;201217763;970737;0,0;208,0;208,0;207,0;207,28;BAC HOLDING INTERNATIONAL CORP;EQTY
PFGRUPOARG;6505,0;-1,14;175215910;26480;-75,0;6730,0;6730,0;6505,0;6616,92;GRUPO ARGOS;EQTY
PFAVAL;499,0;0,6;169672917,9;340586;3,0;495,0;499,0;495,0;498,18;GRUPO AVAL ACCIONES Y VALORES;EQTY
CORFICOLCF;13010,0;0,08;76128860;5838;10,0;13010,0;13010,0;13010,0;13040,23;CORFICOLOMBIANA;EQTY
GRUBOLIVAR;51110,0;0,57;55116250;1068;290,0;52870,0;52870,0;51110,0;51606,98;GRUPO BOLIVAR;EQTY
BOGOTA;25900,0;1,53;52171320;2033;390,0;25900,0;25900,0;25900,0;25662,23;BANCO DE BOGOTA;EQTY
CNEC;31600,0;0,0;52029750;1646;0,0;31590,0;31600,0;31590,0;31609,81;CANACOL ENERGY LTD;EQTY
ELCONDOR;590,0;-1,67;31786845;53906;-10,0;590,0;590,0;590,0;589,67;EL CONDOR;EQTY
GRUPOAVAL;498,8;-0,02;30584782,8;61915;-0,1;490,0;498,8;490,0;493,98;GRUPO AVAL ACCIONES Y VALORES;EQTY
PROMIGAS;4240,0;0,02;23199054;5463;1,0;4240,0;4240,0;4240,0;4246,58;PROMIGAS;EQTY
TERPEL;6900,0;-0,72;19843970;2888;-50,0;6900,0;6900,0;6900,0;6871,18;ORGANIZACION TERPEL;EQTY
CONCONCRET;-;-;18973134,4;82615;-;-;-;-;229,66;CONCONCRETO S.A;EQTY
PFCORFICOL;-;-;15547890;1341;-;-;-;-;11594,25;CORFICOLOMBIANA;EQTY
ETB;-;-;8151753,8;106737;-;-;-;-;76,37;ETB;EQTY
OCCIDENTE;-;-;2995740;267;-;-;-;-;11220,0;BANCO DE OCCIDENTE;EQTY
ENKA;-;-;668085,6;36708;-;-;-;-;18,2;ENKA DE COLOMBIA;EQTY
BVC;-;-;501500;59;-;-;-;-;8500,0;BOLSA DE VALORES DE COLOMBIA;EQTY
HCOLSEL;-;-;337323;30;-;-;-;-;11244,1;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
