Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2475,0;-2,64;9201520646;3692565;-67,0;2520,0;2520,0;2475,0;2491,9;ECOPETROL;EQTY
ICOLCAP;11050,0;-1,25;6796327380;611098;-140,0;11143,0;11143,0;11050,0;11121,5;FONDO BURSATIL ISHARES COLCAP;EQTY
CEMARGOS;4800,0;0,0;6344188671;1317792;0,0;4680,0;4900,0;4680,0;4814,26;CEMENTOS ARGOS;EQTY
CNEC;21300,0;0,0;4309343160;202064;0,0;21300,0;21500,0;21270,0;21326,63;CANACOL ENERGY LTD;EQTY
ISA;13820,0;-6,5;3975460400;280505;-960,0;14800,0;14800,0;13820,0;14172,51;ISA INTERCONEXION ELECTRICA;EQTY
PFBCOLOM;26180,0;-0,34;3121722560;118849;-90,0;26400,0;26490,0;26180,0;26266,29;BANCO BANCOLOMBIA;EQTY
BCOLOMBIA;28510,0;-3,75;2925369540;101641;-1110,0;29690,0;29780,0;28510,0;28781,39;BANCO BANCOLOMBIA;EQTY
NUTRESA;48200,0;-2,13;1690406570;35077;-1050,0;47340,0;48200,0;47340,0;48191,31;GRUPO NUTRESA;EQTY
GEB;1687,0;1,57;509827768;301394;26,0;1670,0;1700,0;1670,0;1691,57;GRUPO ENERGIA BOGOTA;EQTY
EXITO;3560,0;-1,17;476110667;133736;-42,0;3560,0;3560,0;3560,0;3560,08;EXITO;EQTY
PEI;52440,0;-6,19;379656530;7284;-3460,0;53990,0;53990,0;50300,0;52121,98;PEI;EQTY
GRUPOARGOS;9110,0;0,72;317614220;34994;65,0;9045,0;9190,0;9045,0;9076,25;GRUPO ARGOS;EQTY
PFGRUPSURA;12130,0;0,25;298647690;24447;30,0;12590,0;12590,0;12120,0;12216,13;GRUPO SURA;EQTY
MINEROS;1748,0;-3,27;226034309;128807;-59,0;1754,0;1762,0;1748,0;1754,83;MINEROS;EQTY
CELSIA;2400,0;-3,23;224822722;92407;-80,0;2480,0;2480,0;2400,0;2432,96;CELSIA;EQTY
CORFICOLCF;12620,0;-2,92;187768270;14553;-380,0;12750,0;13000,0;12620,0;12902,38;CORFICOLOMBIANA;EQTY
GRUPOSURA;32310,0;-2,09;156392650;4821;-690,0;32970,0;32970,0;32310,0;32439,88;GRUPO SURA;EQTY
PFAVAL;474,0;0,38;139408510,3;292365;1,8;475,0;486,8;474,0;476,83;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUBOLIVAR;50800,0;-0,59;135140660;2652;-300,0;51100,0;51200,0;50800,0;50958,02;GRUPO BOLIVAR;EQTY
PFDAVVNDA;16150,0;-1,34;112966590;6944;-220,0;16370,0;16370,0;16150,0;16268,23;BANCO DAVIVIENDA;EQTY
PFGRUPOARG;6545,0;-0,83;82813240;12712;-55,0;6500,0;6550,0;6500,0;6514,57;GRUPO ARGOS;EQTY
BHI;212,0;1,29;60649071,6;286812;2,7;211,0;212,0;211,0;211,46;BAC HOLDING INTERNATIONAL CORP;EQTY
PFCEMARGOS;3369,0;-0,33;58254535;17376;-11,0;3369,0;3369,0;3369,0;3352,59;CEMENTOS ARGOS;EQTY
BOGOTA;-;-;41416750;1662;-;-;-;-;24919,83;BANCO DE BOGOTA;EQTY
BVC;8230,0;-;28617100;3509;0,0;8230,0;8230,0;8230,0;8155,34;BOLSA DE VALORES DE COLOMBIA;EQTY
GRUPOAVAL;498,7;-0,02;21559113;44518;-0,1;498,7;498,7;498,7;484,28;GRUPO AVAL ACCIONES Y VALORES;EQTY
CONCONCRET;243,0;0,41;18209295;74941;1,0;243,0;243,0;243,0;242,98;CONCONCRETO S.A;EQTY
PFCORFICOL;-;-;16377590;1429;-;-;-;-;11460,87;CORFICOLOMBIANA;EQTY
TERPEL;6610,0;0,15;14429685;2179;10,0;6610,0;6610,0;6610,0;6622,16;ORGANIZACION TERPEL;EQTY
PROMIGAS;-;-;13724161;3287;-;-;-;-;4175,28;PROMIGAS;EQTY
ETB;-;-;10034681,4;138717;-;-;-;-;72,34;ETB;EQTY
OCCIDENTE;-;-;1762800;113;-;-;-;-;15600,0;BANCO DE OCCIDENTE;EQTY
HCOLSEL;-;-;817668;74;-;-;-;-;11049,57;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
ENKA;-;-;452597,6;24868;-;-;-;-;18,2;ENKA DE COLOMBIA;EQTY
