Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2360,0;0,43;6758200610;2872866;10,0;2360,0;2370,0;2335,0;2352,42;ECOPETROL;EQTY
PFBCOLOM;29460,0;0,89;4285840760;146469;260,0;29000,0;29460,0;28940,0;29261,08;BANCO BANCOLOMBIA;EQTY
CEMARGOS;6110,0;-0,65;2146792060;352007;-40,0;6120,0;6140,0;6030,0;6098,72;CEMENTOS ARGOS;EQTY
BCOLOMBIA;32300,0;0,31;2019568020;62788;100,0;31900,0;32300,0;31860,0;32164,87;BANCO BANCOLOMBIA;EQTY
GRUPOARGOS;12300,0;0,99;1456390900;118411;120,0;12300,0;12500,0;12100,0;12299,46;GRUPO ARGOS;EQTY
PFDAVVNDA;18480,0;4,29;1155146400;63759;760,0;17960,0;18480,0;17500,0;18117,39;BANCO DAVIVIENDA;EQTY
GEB;1940,0;4,86;954575105;499245;90,0;1850,0;1940,0;1850,0;1912,04;GRUPO ENERGIA BOGOTA;EQTY
ISA;15240,0;1,33;695598400;45431;200,0;15200,0;15460,0;15200,0;15311,1;ISA INTERCONEXION ELECTRICA;EQTY
CELSIA;2960,0;1,02;605651680;204720;30,0;2945,0;2970,0;2945,0;2958,44;CELSIA;EQTY
ICOLCAP;12340,0;2,53;593475913,5;48507;304,5;12180,0;12340,0;12180,0;12234,85;FONDO BURSATIL ISHARES COLCAP;EQTY
PEI;64000,0;-0,25;266188620;4127;-160,0;65100,0;65100,0;64000,0;64499,3;PEI;EQTY
PFCEMARGOS;4500,0;0,11;217956725;48377;5,0;4500,0;4500,0;4500,0;4505,38;CEMENTOS ARGOS;EQTY
PFAVAL;471,0;2,17;202908604;433251;10,0;470,0;473,0;470,0;468,34;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFGRUPSURA;13360,0;0,15;199043340;14986;20,0;13300,0;13360,0;13100,0;13281,95;GRUPO SURA;EQTY
TERPEL;7750,0;3,33;169216090;21888;250,0;7770,0;7770,0;7750,0;7731,0;ORGANIZACION TERPEL;EQTY
PFGRUPOARG;8300,0;4,27;159800010;19516;340,0;8200,0;8300,0;8200,0;8188,15;GRUPO ARGOS;EQTY
HCOLSEL;12200,0;0,41;155904900;12771;50,0;12210,0;12210,0;12200,0;12207,73;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
MINEROS;1740,0;1,75;148982470;85732;30,0;1740,0;1740,0;1730,0;1737,77;MINEROS;EQTY
CORFICOLCF;12480,0;1,46;132097000;10469;180,0;12760,0;12760,0;12480,0;12617,92;CORFICOLOMBIANA;EQTY
BOGOTA;27500,0;3,77;101574960;3759;1000,0;26500,0;27500,0;26500,0;27021,8;BANCO DE BOGOTA;EQTY
CONCONCRET;260,0;-0,38;89271606;347130;-1,0;257,0;260,0;255,0;257,17;CONCONCRETO S.A;EQTY
GRUPOSURA;29700,0;-0,27;87608160;2947;-80,0;29780,0;29780,0;29700,0;29727,91;GRUPO SURA;EQTY
CNEC;21260,0;1,92;64981060;3066;400,0;21260,0;21260,0;21260,0;21194,08;CANACOL ENERGY LTD;EQTY
BHI;208,0;0,48;52498425;252766;1,0;208,0;208,0;208,0;207,7;BAC HOLDING INTERNATIONAL CORP;EQTY
PFCORFICOL;10920,0;0,74;49866500;4573;80,0;10900,0;10920,0;10900,0;10904,55;CORFICOLOMBIANA;EQTY
BVC;11500,0;-0,69;30571000;2661;-80,0;11500,0;11500,0;11500,0;11488,54;BOLSA DE VALORES DE COLOMBIA;EQTY
NUTRESA;-;-;15090120;333;-;-;-;-;45315,68;GRUPO NUTRESA;EQTY
ETB;-;-;13308288;166276;-;-;-;-;80,04;ETB;EQTY
PROMIGAS;-;-;11109375;2549;-;-;-;-;4358,33;PROMIGAS;EQTY
EXITO;-;-;9787310;2826;-;-;-;-;3463,31;EXITO;EQTY
GRUPOAVAL;-;-;6866604;14493;-;-;-;-;473,79;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUBOLIVAR;-;-;6199000;105;-;-;-;-;59038,1;GRUPO BOLIVAR;EQTY
ENKA;-;-;1661616;92312;-;-;-;-;18,0;ENKA DE COLOMBIA;EQTY
VILLAS;-;-;250000;100;-;-;-;-;2500,0;BANCO AV VILLAS;EQTY
