Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2395,0;0,0;16942866145;7083452;0,0;2400,0;2405,0;2360,0;2391,89;ECOPETROL;EQTY
PFBCOLOM;27740,0;0,07;13384824080;482654;20,0;27800,0;27880,0;27560,0;27731,72;BANCO BANCOLOMBIA;EQTY
CEMARGOS;4970,0;1,02;8160648470;1642178;50,0;4960,0;4970,0;4950,0;4969,41;CEMENTOS ARGOS;EQTY
ISA;15160,0;0,4;4693267600;309314;60,0;15200,0;15260,0;15100,0;15173,15;ISA INTERCONEXION ELECTRICA;EQTY
BCOLOMBIA;30180,0;-1,69;3990017440;131991;-520,0;30240,0;30300,0;30180,0;30229,47;BANCO BANCOLOMBIA;EQTY
PEI;54640,0;-6,6;2537477080;43770;-3860,0;58600,0;59000,0;52680,0;57972,97;PEI;EQTY
ICOLCAP;11052,0;-0,43;2217872467,5;200675;-48,0;11052,0;11052,0;11052,0;11052,06;FONDO BURSATIL ISHARES COLCAP;EQTY
GRUPOARGOS;9340,0;0,97;1820241490;195993;90,0;9250,0;9350,0;9250,0;9287,28;GRUPO ARGOS;EQTY
PFDAVVNDA;15540,0;0,0;857196380;54974;0,0;15520,0;15600,0;15520,0;15592,76;BANCO DAVIVIENDA;EQTY
PFAVAL;445,0;-3,26;498029031;1119457;-15,0;450,0;450,0;440,0;444,88;GRUPO AVAL ACCIONES Y VALORES;EQTY
BHI;204,0;0,0;327340087;1598673;0,0;203,0;206,0;203,0;204,76;BAC HOLDING INTERNATIONAL CORP;EQTY
GRUPOSURA;32100,0;-1,53;269038560;8407;-500,0;32000,0;32100,0;31760,0;32001,73;GRUPO SURA;EQTY
CORFICOLCF;12560,0;0,16;242335680;19423;20,0;12460,0;12560,0;12360,0;12476,74;CORFICOLOMBIANA;EQTY
BVC;9700,0;3,52;202004460;21018;330,0;9500,0;9700,0;9370,0;9611,02;BOLSA DE VALORES DE COLOMBIA;EQTY
PFGRUPSURA;12280,0;1,49;200721760;16520;180,0;12000,0;12280,0;12000,0;12150,23;GRUPO SURA;EQTY
PFGRUPOARG;6820,0;-0,73;199998800;29201;-50,0;6870,0;6870,0;6670,0;6849,04;GRUPO ARGOS;EQTY
PFCEMARGOS;3680,0;1,1;197315850;54181;40,0;3600,0;3680,0;3600,0;3641,79;CEMENTOS ARGOS;EQTY
GRUBOLIVAR;49200,0;-1,6;183885880;3710;-800,0;50000,0;50000,0;49200,0;49564,93;GRUPO BOLIVAR;EQTY
TERPEL;6950,0;1,76;176938750;25637;120,0;6890,0;6950,0;6890,0;6901,69;ORGANIZACION TERPEL;EQTY
CELSIA;2445,0;2,73;142640130;59807;65,0;2400,0;2445,0;2355,0;2385,01;CELSIA;EQTY
GEB;1705,0;-1,45;128960060;75221;-25,0;1730,0;1730,0;1705,0;1714,42;GRUPO ENERGIA BOGOTA;EQTY
NUTRESA;48680,0;1,42;112253500;2333;680,0;48000,0;48680,0;48000,0;48115,52;GRUPO NUTRESA;EQTY
MINEROS;1725,0;0,0;93996285;55168;0,0;1705,0;1725,0;1700,0;1703,82;MINEROS;EQTY
BOGOTA;24300,0;-0,41;46470740;1908;-100,0;24300,0;24300,0;24300,0;24355,73;BANCO DE BOGOTA;EQTY
CNEC;20600,0;-;30362980;1473;0,0;20600,0;20600,0;20600,0;20613,02;CANACOL ENERGY LTD;EQTY
CONCONCRET;233,0;-1,69;18286175;78337;-4,0;233,0;233,0;233,0;233,43;CONCONCRETO S.A;EQTY
PFCORFICOL;-;-;9341200;850;-;-;-;-;10989,65;CORFICOLOMBIANA;EQTY
GRUPOAVAL;-;-;2227792;4903;-;-;-;-;454,37;GRUPO AVAL ACCIONES Y VALORES;EQTY
ETB;-;-;1300000;20000;-;-;-;-;65,0;ETB;EQTY
PROMIGAS;-;-;547205;134;-;-;-;-;4083,62;PROMIGAS;EQTY
ENKA;-;-;157741,5;8715;-;-;-;-;18,1;ENKA DE COLOMBIA;EQTY
HCOLSEL;-;-;87731;8;-;-;-;-;10966,38;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
