Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ISA;14400,0;4,2;4689130340;325817;580,0;14690,0;14790,0;14200,0;14391,91;ISA INTERCONEXION ELECTRICA;EQTY
PFBCOLOM;26300,0;0,46;3775668790;143291;120,0;26550,0;26600,0;26180,0;26349,66;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2470,0;-0,2;2953531964;1191949;-5,0;2474,0;2498,0;2452,0;2477,9;ECOPETROL;EQTY
GRUPOARGOS;9095,0;-0,16;2139124140;237333;-15,0;9170,0;9170,0;9000,0;9013,18;GRUPO ARGOS;EQTY
BCOLOMBIA;29230,0;2,53;866636970;29731;720,0;28670,0;29340,0;28670,0;29149,27;BANCO BANCOLOMBIA;EQTY
NUTRESA;49100,0;1,87;509556080;10556;900,0;48050,0;49100,0;48000,0;48271,7;GRUPO NUTRESA;EQTY
CORFICOLCF;13000,0;3,01;315609290;24376;380,0;12850,0;13000,0;12620,0;12947,54;CORFICOLOMBIANA;EQTY
GEB;1682,0;-0,3;306369963;181358;-5,0;1690,0;1697,0;1682,0;1689,31;GRUPO ENERGIA BOGOTA;EQTY
CEMARGOS;4798,0;-0,04;265379805;55274;-2,0;4801,0;4845,0;4750,0;4801,17;CEMENTOS ARGOS;EQTY
BHI;210,0;-0,94;237093876,4;1128971;-2,0;210,0;210,0;210,0;210,01;BAC HOLDING INTERNATIONAL CORP;EQTY
CNEC;21100,0;-0,94;229386490;10858;-200,0;21210,0;21210,0;21100,0;21126,04;CANACOL ENERGY LTD;EQTY
CELSIA;2404,0;0,17;212974351;88136;4,0;2406,0;2430,0;2404,0;2416,43;CELSIA;EQTY
MINEROS;1782,0;1,95;188989744;109098;34,0;1760,0;1784,0;1705,0;1732,29;MINEROS;EQTY
GRUPOSURA;33000,0;2,14;187899970;5707;690,0;32260,0;33000,0;32260,0;32924,47;GRUPO SURA;EQTY
PEI;50480,0;-3,74;169503140;3473;-1960,0;47310,0;52000,0;47210,0;48805,97;PEI;EQTY
PFAVAL;470,0;-0,84;165939611,6;351982;-4,0;479,8;479,8;470,0;471,44;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFCEMARGOS;3356,0;-0,39;151545766;45064;-13,0;3400,0;3400,0;3323,0;3362,9;CEMENTOS ARGOS;EQTY
PFDAVVNDA;16300,0;0,93;130414880;8020;150,0;16150,0;16300,0;16150,0;16261,21;BANCO DAVIVIENDA;EQTY
CONCONCRET;249,9;2,84;95520319,7;382362;6,9;250,0;250,0;247,0;249,82;CONCONCRETO S.A;EQTY
EXITO;3555,0;-0,14;86888633;24489;-5,0;3530,0;3555,0;3530,0;3548,07;EXITO;EQTY
TERPEL;6600,0;-0,15;63605940;9600;-10,0;6610,0;6645,0;6600,0;6625,62;ORGANIZACION TERPEL;EQTY
PFGRUPSURA;12100,0;-0,25;60614720;4985;-30,0;12100,0;12100,0;12100,0;12159,42;GRUPO SURA;EQTY
PFGRUPOARG;6600,0;0,84;59548500;9052;55,0;6605,0;6605,0;6600,0;6578,49;GRUPO ARGOS;EQTY
PROMIGAS;4237,0;-0,31;44475013;10499;-13,0;4237,0;4237,0;4237,0;4236,12;PROMIGAS;EQTY
BOGOTA;25000,0;0,2;28092150;1123;50,0;25000,0;25000,0;25000,0;25015,27;BANCO DE BOGOTA;EQTY
ETB;78,7;2,21;13946884,8;182254;1,7;78,7;78,7;78,7;76,52;ETB;EQTY
ICOLCAP;-;-;10768083;972;-;-;-;-;11078,27;FONDO BURSATIL ISHARES COLCAP;EQTY
BVC;8000,0;-2,79;10288000;1286;-230,0;8000,0;8000,0;8000,0;8000,0;BOLSA DE VALORES DE COLOMBIA;EQTY
GRUPOAVAL;-;-;5924121,9;12834;-;-;-;-;461,6;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUBOLIVAR;-;-;152110;3;-;-;-;-;50703,33;GRUPO BOLIVAR;EQTY
HCOLSEL;-;-;98196;9;-;-;-;-;10910,67;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
