Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;28490,0;-5,94;19504394240;669886;-1800,0;29920,0;29920,0;28490,0;29115,99;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2462,0;-3,45;12169830156;4864747;-88,0;2540,0;2559,0;2460,0;2501,64;ECOPETROL;EQTY
BCOLOMBIA;34110,0;-6,55;4216310570;120575;-2390,0;35060,0;35700,0;34110,0;34968,36;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;34000,0;1,49;4099893910;121123;500,0;33490,0;34000,0;31850,0;33849,01;GRUPO SURA;EQTY
ISA;17500,0;0,0;3887723400;221711;0,0;17150,0;17880,0;17150,0;17535,09;ISA INTERCONEXION ELECTRICA;EQTY
NUTRESA;56790,0;-0,37;2184611050;38816;-210,0;54120,0;56790,0;54120,0;56281,2;GRUPO NUTRESA;EQTY
PFDAVVNDA;21900,0;-4,37;1778855920;80249;-1000,0;22960,0;22960,0;21900,0;22166,71;BANCO DAVIVIENDA;EQTY
ICOLCAP;11700,0;-4,1;1629948569,5;139352;-500,0;11681,0;11726,5;11625,0;11696,63;FONDO BURSATIL ISHARES COLCAP;EQTY
HCOLSEL;11090,0;-0,28;1609291937;145455;-31,5;11056,5;11130,0;11000,0;11063,85;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
GRUBOLIVAR;57200,0;0,35;1237690100;21644;200,0;57300,0;57300,0;57000,0;57183,98;GRUPO BOLIVAR;EQTY
BOGOTA;26960,0;-0,52;1217316270;45259;-140,0;26800,0;27100,0;26800,0;26896,67;BANCO DE BOGOTA;EQTY
GEB;1380,0;-1,43;1196738477;860832;-20,0;1400,0;1410,0;1370,0;1390,21;GRUPO ENERGIA BOGOTA;EQTY
GRUPOARGOS;9515,0;-0,37;1181403175;125553;-35,0;9545,0;9545,0;9255,0;9409,6;GRUPO ARGOS;EQTY
PFGRUPSURA;11020,0;-1,96;1110338870;100410;-220,0;11300,0;11300,0;11000,0;11058,05;GRUPO SURA;EQTY
PFAVAL;579,0;3,6;934765642,6;1655481;20,1;545,0;579,0;545,0;564,65;GRUPO AVAL ACCIONES Y VALORES;EQTY
CEMARGOS;3000,0;1,52;589204125;199345;45,0;2915,0;3000,0;2903,0;2955,7;CEMENTOS ARGOS;EQTY
CORFICOLCF;11130,0;-1,94;308862660;27684;-220,0;11200,0;11260,0;11120,0;11156,72;CORFICOLOMBIANA;EQTY
CELSIA;2420,0;-1,22;268940966;111130;-30,0;2410,0;2490,0;2400,0;2420,06;CELSIA;EQTY
PFCEMARGOS;2130,0;-3,18;264644714;122736;-70,0;2151,0;2161,0;2130,0;2156,21;CEMENTOS ARGOS;EQTY
BHI;219,5;-2,44;231525711,7;1054694;-5,5;225,0;225,0;214,0;219,52;BAC HOLDING INTERNATIONAL CORP;EQTY
MINEROS;2290,0;-0,43;152016116;66952;-10,0;2250,0;2290,0;2250,0;2270,52;MINEROS;EQTY
PFGRUPOARG;5500,0;-1,79;146331430;26540;-100,0;5550,0;5550,0;5500,0;5513,62;GRUPO ARGOS;EQTY
PEI;24020,0;-2,4;133330600;5530;-590,0;24100,0;24100,0;24010,0;24110,42;PEI;EQTY
GRUPOAVAL;539,0;1,49;73426628,1;139136;7,9;490,1;539,0;490,1;527,73;GRUPO AVAL ACCIONES Y VALORES;EQTY
CNEC;38100,0;0,18;46352140;1228;70,0;37100,0;38100,0;37100,0;37746,04;CANACOL ENERGY LTD;EQTY
CONCONCRET;200,0;-2,49;27710915,3;136340;-5,1;200,0;200,0;200,0;203,25;CONCONCRETO S.A;EQTY
PFCORFICOL;-;-;17091800;1612;-;-;-;-;10602,85;CORFICOLOMBIANA;EQTY
EXITO;-;-;14947861;3799;-;-;-;-;3934,68;EXITO;EQTY
TERPEL;-;-;13710175;1649;-;-;-;-;8314,24;ORGANIZACION TERPEL;EQTY
PROMIGAS;-;-;10762588;2525;-;-;-;-;4262,41;PROMIGAS;EQTY
BVC;-;-;9871780;1323;-;-;-;-;7461,66;BOLSA DE VALORES DE COLOMBIA;EQTY
CLH;-;-;7740012;2276;-;-;-;-;3400,71;CEMEX LATAM HOLDINGS;EQTY
BBVACOL;-;-;1683174;5293;-;-;-;-;318,0;BBVA COLOMBIA;EQTY
FABRICATO;-;-;1522892,25;274395;-;-;-;-;5,55;FABRICATO;EQTY
ETB;-;-;313015;2715;-;-;-;-;115,29;ETB;EQTY
ENKA;-;-;108541,6;5000;-;-;-;-;21,71;ENKA DE COLOMBIA;EQTY
