Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;30820,0;-0,64;63580960020;2046700;-200,0;31200,0;31700,0;30820,0;31065,11;BANCO BANCOLOMBIA;EQTY
BCOLOMBIA;35900,0;-4,22;41416997620;1150921;-1580,0;37400,0;37920,0;35900,0;35985,96;BANCO BANCOLOMBIA;EQTY
CORFICOLCF;10500,0;-7,89;32853502540;3120498;-900,0;11900,0;11900,0;10200,0;10528,29;CORFICOLOMBIANA;EQTY
ECOPETROL;2698,0;0,48;29277338732;10760292;13,0;2700,0;2753,0;2690,0;2720,87;ECOPETROL;EQTY
CEMARGOS;3012,0;-0,59;17123152576;5625277;-18,0;3079,0;3177,0;3012,0;3043,97;CEMENTOS ARGOS;EQTY
ISA;17210,0;-5,28;14514133540;834359;-960,0;17900,0;17950,0;17210,0;17395,55;ISA INTERCONEXION ELECTRICA;EQTY
ICOLCAP;11980,0;-0,56;7586734870;626597;-68,0;12114,0;12118,0;11980,0;12107,84;FONDO BURSATIL ISHARES COLCAP;EQTY
GEB;1400,0;0,43;2989370622;2135424;6,0;1389,0;1435,0;1380,0;1399,9;GRUPO ENERGIA BOGOTA;EQTY
GRUPOARGOS;9700,0;0,52;2332719890;240897;50,0;9870,0;9870,0;9510,0;9683,47;GRUPO ARGOS;EQTY
PFDAVVNDA;25000,0;0,0;1119767900;44961;0,0;24000,0;25000,0;24000,0;24905,32;BANCO DAVIVIENDA;EQTY
GRUPOSURA;36600,0;-1,05;1116331190;30521;-390,0;36010,0;36600,0;36010,0;36575,84;GRUPO SURA;EQTY
PFAVAL;540,0;-2,7;884167494,1;1624401;-15,0;555,0;555,0;535,7;544,3;GRUPO AVAL ACCIONES Y VALORES;EQTY
BOGOTA;25080,0;-9,98;607811160;23462;-2780,0;27860,0;27860,0;25080,0;25906,2;BANCO DE BOGOTA;EQTY
CELSIA;2422,0;0,29;601681420;244584;7,0;2243,0;2500,0;2243,0;2460,02;CELSIA;EQTY
PFGRUPSURA;9600,0;-3,03;524495910;52736;-300,0;10010,0;10080,0;9600,0;9945,69;GRUPO SURA;EQTY
CNEC;37000,0;-1,25;459612940;12381;-470,0;37340,0;37340,0;37000,0;37122,44;CANACOL ENERGY LTD;EQTY
PFCEMARGOS;2140,0;5,94;344534534;161076;120,0;2069,0;2190,0;2069,0;2138,96;CEMENTOS ARGOS;EQTY
GRUBOLIVAR;57980,0;0,0;340724090;5876;0,0;57940,0;58000,0;57940,0;57985,72;GRUPO BOLIVAR;EQTY
EXITO;4070,0;-;252043436;62828;0,0;4070,0;4070,0;4070,0;4011,64;EXITO;EQTY
BVC;7200,0;-1,37;207670900;28840;-100,0;7200,0;7200,0;7200,0;7200,79;BOLSA DE VALORES DE COLOMBIA;EQTY
NUTRESA;50800,0;-0,39;173821710;3438;-200,0;48200,0;51000,0;48200,0;50558,96;GRUPO NUTRESA;EQTY
PEI;26600,0;-0,37;146014030;5492;-100,0;26600,0;26600,0;26500,0;26586,68;PEI;EQTY
PFGRUPOARG;5550,0;-0,89;105302390;18803;-50,0;5485,0;5620,0;5485,0;5600,3;GRUPO ARGOS;EQTY
PFCORFICOL;10000,0;-1,09;90811335;9161;-110,0;10000,0;10000,0;9500,0;9912,82;CORFICOLOMBIANA;EQTY
CONCONCRET;170,0;-3,95;67947799,6;385800;-7,0;181,8;181,8;170,0;176,12;CONCONCRETO S.A;EQTY
TERPEL;7830,0;-3,03;63435420;7969;-245,0;8065,0;8065,0;7830,0;7960,27;ORGANIZACION TERPEL;EQTY
BHI;197,6;0,05;45500162,1;230178;0,1;197,6;197,6;197,6;197,67;BAC HOLDING INTERNATIONAL CORP;EQTY
MINEROS;1852,0;-;37816324;20303;0,0;1852,0;1852,0;1852,0;1862,6;MINEROS;EQTY
ENKA;21,5;2,38;30634003,93;1448845;0,5;21,0;21,5;21,0;21,14;ENKA DE COLOMBIA;EQTY
CLH;-;-;22690421;5645;-;-;-;-;4019,56;CEMEX LATAM HOLDINGS;EQTY
PROMIGAS;-;-;6568721;1568;-;-;-;-;4189,24;PROMIGAS;EQTY
GRUPOAVAL;-;-;6482912,8;11685;-;-;-;-;554,81;GRUPO AVAL ACCIONES Y VALORES;EQTY
ETB;-;-;1109020,5;10355;-;-;-;-;107,1;ETB;EQTY
HCOLSEL;-;-;855648;75;-;-;-;-;11408,64;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
