Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2214,0;2,64;18469171778;8395624;57,0;2167,0;2214,0;2165,0;2199,86;ECOPETROL;EQTY
PFBCOLOM;28300,0;1,84;9232279020;326973;510,0;28100,0;28300,0;28010,0;28235,6;BANCO BANCOLOMBIA;EQTY
ISA;16800,0;0,3;3555578740;211684;50,0;16840,0;16980,0;16730,0;16796,63;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOARGOS;9725,0;1,09;3039477310;313918;105,0;9630,0;9785,0;9600,0;9682,39;GRUPO ARGOS;EQTY
BCOLOMBIA;31060,0;0,62;2412567290;77629;190,0;30860,0;31380,0;30860,0;31078,17;BANCO BANCOLOMBIA;EQTY
GEB;1868,0;2,36;1909962427;1039755;43,0;1795,0;1868,0;1795,0;1836,94;GRUPO ENERGIA BOGOTA;EQTY
CEMARGOS;3370,0;1,51;1255029474;377486;50,0;3290,0;3370,0;3279,0;3324,7;CEMENTOS ARGOS;EQTY
NUTRESA;53000,0;1,9;1000229260;18942;990,0;51000,0;53000,0;51000,0;52804,84;GRUPO NUTRESA;EQTY
CORFICOLCF;15600,0;4,14;943549360;61592;620,0;15000,0;15600,0;15000,0;15319,35;CORFICOLOMBIANA;EQTY
GRUPOSURA;36000,0;0,28;939661570;26164;100,0;35130,0;36900,0;35130,0;35914,29;GRUPO SURA;EQTY
ICOLCAP;11569,0;0,71;924445433;79897;81,0;11550,0;11590,0;11550,0;11570,46;FONDO BURSATIL ISHARES COLCAP;EQTY
HCOLSEL;11270,0;0,95;676604606;60036;106,5;11270,0;11270,0;11270,0;11269,98;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
CELSIA;2728,0;1,04;664373243;244429;28,0;2700,0;2730,0;2690,0;2718,06;CELSIA;EQTY
PFAVAL;492,0;0,2;351391543,5;714626;1,0;497,0;497,0;491,0;491,71;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFGRUPSURA;13310,0;0,99;329150900;24814;130,0;13180,0;13310,0;13180,0;13264,73;GRUPO SURA;EQTY
MINEROS;1835,0;-0,27;270268760;146754;-5,0;1842,0;1848,0;1835,0;1841,64;MINEROS;EQTY
BOGOTA;29600,0;0,34;263628330;8945;100,0;29220,0;29600,0;29220,0;29472,14;BANCO DE BOGOTA;EQTY
CNEC;34450,0;2,29;212799050;6227;770,0;33680,0;34450,0;33680,0;34173,61;CANACOL ENERGY LTD;EQTY
PFDAVVNDA;19600,0;1,34;145725130;7554;260,0;19200,0;19600,0;19200,0;19291,12;BANCO DAVIVIENDA;EQTY
EXITO;4200,0;-;130752483;31120;0,0;4200,0;4200,0;4200,0;4201,56;EXITO;EQTY
PFGRUPOARG;6000,0;-0,74;99201750;16418;-45,0;6050,0;6070,0;6000,0;6042,26;GRUPO ARGOS;EQTY
PEI;38720,0;-1,97;83357140;2132;-780,0;39500,0;39500,0;38720,0;39098,1;PEI;EQTY
BHI;220,0;0,92;75208762,5;341463;2,0;221,5;221,5;220,0;220,25;BAC HOLDING INTERNATIONAL CORP;EQTY
PFCEMARGOS;-;-;36888014;15781;-;-;-;-;2337,5;CEMENTOS ARGOS;EQTY
PFCORFICOL;12000,0;1,69;33908740;2787;200,0;12000,0;12000,0;12000,0;12166,75;CORFICOLOMBIANA;EQTY
GRUBOLIVAR;71350,0;3,41;31022190;438;2350,0;71350,0;71350,0;71350,0;70826,92;GRUPO BOLIVAR;EQTY
ENKA;19,5;-4,83;23083430;1183740;-0,99;19,5;19,5;19,5;19,5;ENKA DE COLOMBIA;EQTY
PROMIGAS;-;-;13532128;3042;-;-;-;-;4448,43;PROMIGAS;EQTY
CONCONCRET;-;-;12060784;49588;-;-;-;-;243,22;CONCONCRETO S.A;EQTY
TERPEL;-;-;5947400;824;-;-;-;-;7217,72;ORGANIZACION TERPEL;EQTY
BVC;-;-;782690;82;-;-;-;-;9545,0;BOLSA DE VALORES DE COLOMBIA;EQTY
GRUPOAVAL;-;-;726946,5;1484;-;-;-;-;489,86;GRUPO AVAL ACCIONES Y VALORES;EQTY
ETB;-;-;246848;2842;-;-;-;-;86,86;ETB;EQTY
