Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2350,0;-0,21;10312152255;4392751;-5,0;2355,0;2375,0;2335,0;2347,54;ECOPETROL;EQTY
PFBCOLOM;29200,0;-0,88;9506715200;326359;-260,0;29160,0;29260,0;28840,0;29129,62;BANCO BANCOLOMBIA;EQTY
GRUPOARGOS;12180,0;2,53;2765268340;227507;300,0;11820,0;12280,0;11820,0;12154,65;GRUPO ARGOS;EQTY
ISA;15040,0;1,08;2187657480;144570;160,0;15080,0;15280,0;15040,0;15132,17;ISA INTERCONEXION ELECTRICA;EQTY
CELSIA;2930,0;5,02;1987690095;691341;140,0;2845,0;2975,0;2840,0;2875,12;CELSIA;EQTY
BCOLOMBIA;32200,0;-0,31;1502072620;46846;-100,0;31880,0;32300,0;31640,0;32064,05;BANCO BANCOLOMBIA;EQTY
CEMARGOS;6150,0;3,89;1340258520;218285;230,0;5990,0;6250,0;5990,0;6139,95;CEMENTOS ARGOS;EQTY
GEB;1850,0;1,65;855572430;457697;30,0;1875,0;1890,0;1850,0;1869,3;GRUPO ENERGIA BOGOTA;EQTY
EXITO;3510,0;0,29;701873400;199973;10,0;3510,0;3510,0;3510,0;3509,84;EXITO;EQTY
PFDAVVNDA;17720,0;1,37;497922160;28086;240,0;17800,0;17880,0;17500,0;17728,48;BANCO DAVIVIENDA;EQTY
CORFICOLCF;12300,0;-1,6;460051160;36204;-200,0;12780,0;12860,0;12300,0;12707,19;CORFICOLOMBIANA;EQTY
NUTRESA;45000,0;-1,53;384114540;8505;-700,0;45500,0;45500,0;44100,0;45163,38;GRUPO NUTRESA;EQTY
PFGRUPSURA;13340,0;0,6;359438960;27221;80,0;13200,0;13340,0;13100,0;13204,47;GRUPO SURA;EQTY
PFCEMARGOS;4495,0;0,22;323523075;72405;10,0;4450,0;4500,0;4400,0;4468,24;CEMENTOS ARGOS;EQTY
CNEC;20860,0;7,08;299922000;14440;1380,0;20300,0;20900,0;20300,0;20770,22;CANACOL ENERGY LTD;EQTY
ICOLCAP;12035,5;0,98;287871248;23991;117,0;11990,0;12035,5;11990,0;11999,14;FONDO BURSATIL ISHARES COLCAP;EQTY
PFCORFICOL;10840,0;0,93;247909940;23234;100,0;10700,0;10840,0;10320,0;10670,14;CORFICOLOMBIANA;EQTY
PFGRUPOARG;7960,0;0,89;215051700;26916;70,0;7520,0;8080,0;7520,0;7989,73;GRUPO ARGOS;EQTY
GRUPOSURA;29780,0;-0,73;143713000;4826;-220,0;29800,0;29800,0;29740,0;29778,91;GRUPO SURA;EQTY
PFAVAL;461,0;1,1;124225724;271313;5,0;456,0;462,0;456,0;457,87;GRUPO AVAL ACCIONES Y VALORES;EQTY
PEI;64160,0;0,25;101659580;1590;160,0;63560,0;64160,0;63560,0;63936,84;PEI;EQTY
BHI;207,0;0,98;88167910;422603;2,0;210,0;210,0;207,0;208,63;BAC HOLDING INTERNATIONAL CORP;EQTY
MINEROS;1710,0;0,0;86287965;49913;0,0;1740,0;1740,0;1710,0;1728,77;MINEROS;EQTY
BOGOTA;26500,0;-;61578620;2318;0,0;26500,0;26500,0;26500,0;26565,41;BANCO DE BOGOTA;EQTY
TERPEL;7500,0;-;48153630;6366;0,0;7500,0;7500,0;7500,0;7564,19;ORGANIZACION TERPEL;EQTY
GRUPOAVAL;-;-;42210148;90129;-;-;-;-;468,33;GRUPO AVAL ACCIONES Y VALORES;EQTY
HCOLSEL;12150,0;1,69;35333512;2908;202,0;12150,0;12150,0;12150,0;12150,45;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
PROMIGAS;-;-;29313805;6789;-;-;-;-;4317,84;PROMIGAS;EQTY
CONCONCRET;261,0;2,76;26559983;101752;7,0;261,0;261,0;261,0;261,03;CONCONCRETO S.A;EQTY
ENKA;-;-;20488713,4;1208168;-;-;-;-;16,96;ENKA DE COLOMBIA;EQTY
BBVACOL;-;-;12746600;55420;-;-;-;-;230,0;BBVA COLOMBIA;EQTY
GRUBOLIVAR;-;-;2270220;38;-;-;-;-;59742,63;GRUPO BOLIVAR;EQTY
ETB;-;-;38016;432;-;-;-;-;88,0;ETB;EQTY
