Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;34790,0;1,73;17095747400;495514;590,0;34200,0;34790,0;34200,0;34501,04;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2537,0;0,48;10343026982;4054828;12,0;2539,0;2570,0;2530,0;2550,79;ECOPETROL;EQTY
ISA;19000,0;0,0;9732685090;512250;0,0;19000,0;19190,0;18620,0;18999,87;ISA INTERCONEXION ELECTRICA;EQTY
BCOLOMBIA;41760,0;-0,57;7978198470;191021;-240,0;42180,0;42180,0;41330,0;41766,08;BANCO BANCOLOMBIA;EQTY
GRUPOARGOS;9275,0;-0,16;3407606690;369087;-15,0;9290,0;9290,0;9155,0;9232,53;GRUPO ARGOS;EQTY
CEMARGOS;3200,0;0,0;1988837283;622587;0,0;3200,0;3201,0;3100,0;3194,47;CEMENTOS ARGOS;EQTY
GEB;1500,0;-0,07;1588655348;1055832;-1,0;1501,0;1548,0;1500,0;1504,65;GRUPO ENERGIA BOGOTA;EQTY
PFAVAL;580,0;3,06;1409288069,9;2456220;17,2;557,0;580,0;557,0;573,76;GRUPO AVAL ACCIONES Y VALORES;EQTY
NUTRESA;45000,0;-1,75;762705270;16572;-800,0;43100,0;48550,0;43100,0;46023,73;GRUPO NUTRESA;EQTY
HCOLSEL;11770,0;0,6;589238147;50157;70,0;11720,0;11770,0;11720,0;11747,87;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
PFDAVVNDA;25600,0;-0,39;531187710;20818;-100,0;25590,0;25600,0;25350,0;25515,79;BANCO DAVIVIENDA;EQTY
CORFICOLCF;15080,0;-2,58;397366310;26081;-400,0;15580,0;15580,0;15080,0;15235,85;CORFICOLOMBIANA;EQTY
PFGRUPSURA;12010,0;-1,4;360377710;29928;-170,0;12060,0;12170,0;12010,0;12041,49;GRUPO SURA;EQTY
CELSIA;2502,0;-0,64;285675925;113719;-16,0;2515,0;2530,0;2502,0;2512,12;CELSIA;EQTY
BVC;7000,0;0,0;279917555;40170;0,0;7000,0;7000,0;6705,0;6968,32;BOLSA DE VALORES DE COLOMBIA;EQTY
MINEROS;2150,0;0,37;259530836;119764;8,0;2250,0;2250,0;2137,0;2167,02;MINEROS;EQTY
GRUPOSURA;39000,0;-2,26;248218590;6343;-900,0;39100,0;39200,0;39000,0;39132,68;GRUPO SURA;EQTY
GRUBOLIVAR;61000,0;0,83;154726660;2538;500,0;60990,0;61000,0;60990,0;60964,01;GRUPO BOLIVAR;EQTY
EXITO;3850,0;0,0;102385550;26667;0,0;3850,0;3850,0;3800,0;3839,41;EXITO;EQTY
PFCEMARGOS;2237,0;2,38;68641972;30923;52,0;2237,0;2237,0;2237,0;2219,77;CEMENTOS ARGOS;EQTY
PFCORFICOL;13000,0;0,0;51163400;3949;0,0;12980,0;13000,0;12980,0;12956,04;CORFICOLOMBIANA;EQTY
CNEC;39500,0;-;41909500;1061;0,0;39500,0;39500,0;39500,0;39500,0;CANACOL ENERGY LTD;EQTY
PFGRUPOARG;5450,0;2,44;41420175;7671;130,0;5445,0;5450,0;5445,0;5399,58;GRUPO ARGOS;EQTY
BHI;204,2;-0,39;33760995,6;165258;-0,8;204,2;204,2;204,2;204,29;BAC HOLDING INTERNATIONAL CORP;EQTY
TERPEL;8100,0;-1,22;29006400;3581;-100,0;8100,0;8100,0;8100,0;8100,08;ORGANIZACION TERPEL;EQTY
BOGOTA;36500,0;1,39;26646090;736;500,0;36500,0;36500,0;36500,0;36203,93;BANCO DE BOGOTA;EQTY
CONCONCRET;216,1;-0,41;25670962,1;118601;-0,9;216,1;216,1;216,1;216,45;CONCONCRETO S.A;EQTY
ICOLCAP;-;-;10565949,5;836;-;-;-;-;12638,7;FONDO BURSATIL ISHARES COLCAP;EQTY
BBVACOL;-;-;9680400;32268;-;-;-;-;300,0;BBVA COLOMBIA;EQTY
PROMIGAS;-;-;8904732;2000;-;-;-;-;4452,37;PROMIGAS;EQTY
PEI;-;-;5452700;157;-;-;-;-;34730,57;PEI;EQTY
ENKA;-;-;3177876,12;134255;-;-;-;-;23,67;ENKA DE COLOMBIA;EQTY
ELCONDOR;-;-;1346400;1320;-;-;-;-;1020,0;EL CONDOR;EQTY
ETB;-;-;163331,2;1376;-;-;-;-;118,7;ETB;EQTY
GRUPOAVAL;-;-;108200;200;-;-;-;-;541,0;GRUPO AVAL ACCIONES Y VALORES;EQTY
