Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;3610,0;0.42;26194989530,0;7275046,0;15,0;3595,0;3610,0;3585,0;3600,66;ECOPETROL
PFBCOLOM;26480,0;0.53;20943249440,0;796212,0;140,0;26340,0;26480,0;26100,0;26303,61;BANCO BANCOLOMBIA
BCOLOMBIA;25700,0;1.18;16956757760,0;670077,0;300,0;25320,0;25700,0;25160,0;25305,69;BANCO BANCOLOMBIA
PFAVH;3870,0;1.28;13056976205,0;3353850,0;-50,0;3910,0;3950,0;3800,0;3893,13;AVIANCA HOLDINGS S.A.
GRUPOSURA;38800,0;2.11;11365689100,0;297769,0;800,0;37700,0;38800,0;37500,0;38169,48;GRUPO SURA
PFCEMARGOS;10700,0;0.37;7469263280,0;695669,0;-40,0;10740,0;10900,0;10600,0;10736,81;CEMENTOS ARGOS
ICOLCAP;16900,5;0.48;7287043750,0;432500,0;80,5;16816,0;16900,5;16816,0;16848,66;FONDO BURSATIL ISHARES COLCAP
PFGRUPSURA;38800,0;1.57;5703177580,0;148567,0;600,0;38180,0;38800,0;38180,0;38387,92;GRUPO SURA
PREC;31820,0;0.25;4431567460,0;139042,0;-80,0;31760,0;32020,0;31420,0;31872,15;PACIFIC EXPLOR AND PROD CORP
EXITO;30580,0;0.39;4052291940,0;133299,0;120,0;29760,0;30580,0;29760,0;30400,02;EXITO
GRUPOARGOS;22380,0;0.81;3270746300,0;147023,0;180,0;22060,0;22380,0;22060,0;22246,49;GRUPO ARGOS
PFDAVVNDA;27980,0;0.0;2191951640,0;78810,0;0,0;27660,0;27980,0;27660,0;27813,12;BANCO DAVIVIENDA
CNEC;13000,0;1.56;2186459540,0;172875,0;200,0;12640,0;13000,0;12460,0;12647,63;CANACOL ENERGY LTD
PFGRUPOARG;22180,0;0.36;1924312080,0;86927,0;-80,0;22260,0;22260,0;22000,0;22137,1;GRUPO ARGOS
PFAVAL;1315,0;0.38;1908271970,0;1457405,0;5,0;1310,0;1315,0;1305,0;1309,36;GRUPO AVAL ACCIONES Y VALORES
ISA;9500,0;1.06;1906051130,0;202416,0;100,0;9320,0;9500,0;9300,0;9416,5;ISA INTERCONEXION ELECTRICA
CORFICOLCF;38100,0;0.32;1815595360,0;47733,0;120,0;37980,0;38100,0;37960,0;38036,48;CORFICOLOMBIANA
NUTRESA;27820,0;0.29;1660976920,0;59764,0;80,0;27600,0;27900,0;27600,0;27792,26;GRUPO NUTRESA
CEMARGOS;11160,0;0.54;1331284660,0;120598,0;60,0;11080,0;11160,0;10980,0;11039,03;CEMENTOS ARGOS
ISAGEN;2955,0;0.67;1288315485,0;436294,0;-20,0;2950,0;2955,0;2950,0;2952,86;ISAGEN
CLH;17780,0;0.34;1211479280,0;68370,0;60,0;17700,0;17780,0;17560,0;17719,46;CEMEX LATAM HOLDINGS
CELSIA;6080,0;0.66;731797410,0;121115,0;40,0;6020,0;6080,0;6020,0;6042,17;CELSIA
BOGOTA;69000,0;0.0;476398200,0;6905,0;0,0;69000,0;69000,0;69000,0;68993,22;BANCO DE BOGOTA
PFCORFICOL;34000,0;0.0;472457400,0;13896,0;0,0;34000,0;34000,0;34000,0;33999,53;CORFICOLOMBIANA
EEB;1615,0;0.0;422014115,0;263119,0;0,0;1600,0;1615,0;1600,0;1603,89;GRUPO ENERGIA BOGOTA
GRUPOAVAL;1310,0;0.76;166311080,0;127857,0;-10,0;1300,0;1310,0;1300,0;1300,76;GRUPO AVAL ACCIONES Y VALORES
ETB;435,0;0.0;157115946,0;362040,0;0,0;430,0;435,0;430,0;433,97;ETB
MINEROS;2855,0;0.17;129862365,0;45475,0;-5,0;2855,0;2855,0;2855,0;2855,69;MINEROS
BVC;21,0;0.48;88845320,5;4225289,0;0,1;21,0;21,0;21,0;21,03;BOLSA DE VALORES DE COLOMBIA
PFCARPAK;2500,0;0.0;68736840,0;27470,0;0,0;2495,0;2500,0;2495,0;2502,25;CARVAJAL EMPAQUES S.A.
COLTEJER;2200,0;4.76;68093335,0;30962,0;100,0;2200,0;2200,0;2200,0;2199,26;COLTEJER
PROMIGAS;4695,0;0.11;46950000,0;10000,0;-5,0;4695,0;4695,0;4695,0;4695,0;PROMIGAS
CONCONCRET;1430,0;0.0;34545600,0;24459,0;0,0;1400,0;1430,0;1400,0;1412,39;CONCONCRETO S.A
VALOREM;0,0;0.0;21574014,0;77100,0;0,0;0,0;0,0;0,0;279,82;VALOREM S.A.
ODINSA;0,0;0.0;11810500,0;1495,0;0,0;0,0;0,0;0,0;7900,0;ODINSA
BIOMAX;0,0;0.0;3322185,0;2757,0;0,0;0,0;0,0;0,0;1205,0;BIOMAX BIOCOMBUSTIBLES S.A.
SIE;0,0;0.0;2895000,0;300,0;0,0;0,0;0,0;0,0;9650,0;SOCIEDAD INVERSIONES ENERGIA
TABLEMAC;0,0;0.0;981295,0;140185,0;0,0;0,0;0,0;0,0;7,0;TABLEMAC
