Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;26100,0;-0,57;12519784820;483303;-150,0;26410,0;26490,0;25420,0;25904,63;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2016,0;-2,14;11174706154;5553440;-44,0;2070,0;2070,0;1990,0;2012,21;ECOPETROL;EQTY
ICOLCAP;11200,0;-0,44;5782084055;518561;-50,0;11250,0;11250,0;11139,0;11150,25;FONDO BURSATIL ISHARES COLCAP;EQTY
BCOLOMBIA;27990,0;-4,73;3486435000;122731;-1390,0;29300,0;29300,0;27990,0;28407,13;BANCO BANCOLOMBIA;EQTY
ISA;17000,0;1,98;3482177440;208541;330,0;16710,0;17000,0;16160,0;16697,81;ISA INTERCONEXION ELECTRICA;EQTY
HCOLSEL;10930,0;-3,76;1093056782,5;100005;-426,5;10930,0;10930,0;10930,0;10930,02;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
CEMARGOS;3155,0;-0,94;866278092;271909;-30,0;3230,0;3250,0;3155,0;3185,91;CEMENTOS ARGOS;EQTY
CORFICOLCF;13760,0;0,44;495055710;36640;60,0;13300,0;13780,0;13300,0;13511,35;CORFICOLOMBIANA;EQTY
GEB;1738,0;0,7;479799614;276091;12,0;1726,0;1759,0;1726,0;1737,83;GRUPO ENERGIA BOGOTA;EQTY
GRUBOLIVAR;69000,0;1,47;335119990;4857;1000,0;69000,0;69000,0;69000,0;68997,32;GRUPO BOLIVAR;EQTY
PEI;32300,0;0,62;226453940;7021;200,0;32200,0;32330,0;32200,0;32253,8;PEI;EQTY
PFAVAL;488,0;-3,94;206718059,4;422338;-20,0;500,0;500,0;488,0;489,46;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFDAVVNDA;17900,0;-1,65;179179040;9928;-300,0;18180,0;18190,0;17900,0;18047,85;BANCO DAVIVIENDA;EQTY
CELSIA;2601,0;0,08;88493269;33679;2,0;2603,0;2603,0;2601,0;2627,55;CELSIA;EQTY
PFCEMARGOS;2200,0;5,16;53094475;24274;108,0;2200,0;2200,0;2200,0;2187,3;CEMENTOS ARGOS;EQTY
PFCORFICOL;11250,0;-3,85;52434650;4623;-450,0;11300,0;11300,0;11250,0;11342,13;CORFICOLOMBIANA;EQTY
PROMIGAS;4200,0;1,18;44274850;10562;49,0;4200,0;4200,0;4200,0;4191,9;PROMIGAS;EQTY
EXITO;-;-;42608735;10638;-;-;-;-;4005,33;EXITO;EQTY
MINEROS;2000,0;-;35328890;17476;0,0;2000,0;2000,0;2000,0;2021,57;MINEROS;EQTY
BOGOTA;34550,0;-0,72;32250740;983;-250,0;32090,0;34550,0;32090,0;32808,48;BANCO DE BOGOTA;EQTY
TERPEL;7275,0;3,93;31348240;4387;275,0;7000,0;7275,0;7000,0;7145,71;ORGANIZACION TERPEL;EQTY
CONCONCRET;249,0;-;29975118;120382;0,0;249,0;249,0;249,0;249,0;CONCONCRETO S.A;EQTY
CNEC;36870,0;0,46;24334200;660;170,0;36870,0;36870,0;36870,0;36870,0;CANACOL ENERGY LTD;EQTY
BHI;-;-;22686885,4;107142;-;-;-;-;211,75;BAC HOLDING INTERNATIONAL CORP;EQTY
BVC;-;-;16875245;1731;-;-;-;-;9748,84;BOLSA DE VALORES DE COLOMBIA;EQTY
ENKA;20,0;0,15;13674680;683734;0,03;20,0;20,0;20,0;20,0;ENKA DE COLOMBIA;EQTY
GRUPOAVAL;-;-;10042576,6;21658;-;-;-;-;463,69;GRUPO AVAL ACCIONES Y VALORES;EQTY
ETB;-;-;95300;953;-;-;-;-;100,0;ETB;EQTY
