Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;27880,0;0,18;10707622480;383473;50,0;28100,0;28220,0;27650,0;27922,75;BANCO BANCOLOMBIA;EQTY
BCOLOMBIA;32240,0;-2,89;5451559900;164257;-960,0;33820,0;33820,0;32240,0;33189,21;BANCO BANCOLOMBIA;EQTY
ISA;17530,0;-4,05;5157335060;288445;-740,0;18260,0;18390,0;17530,0;17879,79;ISA INTERCONEXION ELECTRICA;EQTY
ECOPETROL;2089,0;-1,69;3967780030;1896365;-36,0;2101,0;2117,0;2080,0;2092,31;ECOPETROL;EQTY
ICOLCAP;11757,5;0,23;3601557447,5;307273;27,5;11720,0;11770,0;11720,0;11721,03;FONDO BURSATIL ISHARES COLCAP;EQTY
GRUPOARGOS;9395,0;1,57;3142657605;334721;145,0;9300,0;9550,0;9200,0;9388,89;GRUPO ARGOS;EQTY
GRUPOSURA;42520,0;-1,12;889473180;20792;-480,0;42990,0;43000,0;42130,0;42779,59;GRUPO SURA;EQTY
PFDAVVNDA;19500,0;0,05;533837860;27382;10,0;19500,0;19500,0;19490,0;19495,94;BANCO DAVIVIENDA;EQTY
PEI;33200,0;-2,04;357038990;10754;-690,0;33200,0;33700,0;33000,0;33200,58;PEI;EQTY
GEB;1762,0;0,11;325345246;183052;2,0;1731,0;1790,0;1731,0;1777,34;GRUPO ENERGIA BOGOTA;EQTY
PFGRUPSURA;11490,0;-0,95;268782800;23285;-110,0;11600,0;11600,0;11470,0;11543,17;GRUPO SURA;EQTY
NUTRESA;60960,0;1,72;209079060;3484;1030,0;59930,0;60960,0;59900,0;60011,21;GRUPO NUTRESA;EQTY
PFAVAL;555,0;-2,1;208968430;377052;-11,9;546,3;567,5;546,3;554,22;GRUPO AVAL ACCIONES Y VALORES;EQTY
CORFICOLCF;13390,0;1,29;123243780;9281;170,0;13420,0;13420,0;13110,0;13279,15;CORFICOLOMBIANA;EQTY
PFGRUPOARG;5500,0;-1,17;76125480;13701;-65,0;5565,0;5565,0;5500,0;5556,2;GRUPO ARGOS;EQTY
TERPEL;7095,0;1,07;71682750;10068;75,0;7095,0;7095,0;7095,0;7119,86;ORGANIZACION TERPEL;EQTY
CEMARGOS;3070,0;-0,39;70737492;23034;-12,0;3080,0;3080,0;3070,0;3071,0;CEMENTOS ARGOS;EQTY
GRUPOAVAL;520,0;0,97;53306321,1;102111;5,0;520,0;520,0;520,0;522,04;GRUPO AVAL ACCIONES Y VALORES;EQTY
BOGOTA;36290,0;-0,55;35573330;993;-200,0;36290,0;36290,0;36290,0;35824,1;BANCO DE BOGOTA;EQTY
CONCONCRET;245,0;-0,41;32622007,9;132553;-1,0;246,0;246,0;245,0;246,11;CONCONCRETO S.A;EQTY
BHI;225,0;-;28895594,7;128654;0,0;225,0;225,0;225,0;224,6;BAC HOLDING INTERNATIONAL CORP;EQTY
BVC;10250,0;-;22893670;2235;0,0;10250,0;10250,0;10250,0;10243,25;BOLSA DE VALORES DE COLOMBIA;EQTY
CNEC;35010,0;0,75;19815660;566;260,0;35010,0;35010,0;35010,0;35010,0;CANACOL ENERGY LTD;EQTY
PFCEMARGOS;-;-;14713240;6615;-;-;-;-;2224,22;CEMENTOS ARGOS;EQTY
PFCORFICOL;-;-;12397410;1069;-;-;-;-;11597,2;CORFICOLOMBIANA;EQTY
CELSIA;-;-;10581201;3841;-;-;-;-;2754,8;CELSIA;EQTY
ENKA;-;-;8079751,83;400677;-;-;-;-;20,17;ENKA DE COLOMBIA;EQTY
MINEROS;-;-;6950331;3446;-;-;-;-;2016,93;MINEROS;EQTY
GRUBOLIVAR;-;-;6027300;89;-;-;-;-;67722,47;GRUPO BOLIVAR;EQTY
ETB;-;-;5370757,2;52540;-;-;-;-;102,22;ETB;EQTY
PROMIGAS;-;-;4898998;1154;-;-;-;-;4245,23;PROMIGAS;EQTY
EXITO;-;-;2947508;736;-;-;-;-;4004,77;EXITO;EQTY
