Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ISA;15400,0;4,27;11100120640;749724;630,0;14740,0;15400,0;14310,0;14805,61;ISA INTERCONEXION ELECTRICA;EQTY
PFBCOLOM;27310,0;1,19;7811109050;287114;320,0;26620,0;27350,0;26500,0;27205,6;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2297,0;0,22;6578034388;2886134;5,0;2280,0;2302,0;2250,0;2279,19;ECOPETROL;EQTY
CELSIA;2750,0;-1,43;5853842408;2136811;-40,0;2850,0;2850,0;2710,0;2739,52;CELSIA;EQTY
PFDAVVNDA;22000,0;1,8;5282362390;244404;390,0;21550,0;22000,0;21280,0;21613,24;BANCO DAVIVIENDA;EQTY
PFAVAL;529,9;-0,02;3394970638,3;6463468;-0,1;515,1;534,0;515,1;525,26;GRUPO AVAL ACCIONES Y VALORES;EQTY
BOGOTA;28790,0;-2,41;2187602380;77561;-710,0;28200,0;28790,0;28200,0;28204,93;BANCO DE BOGOTA;EQTY
ICOLCAP;10979,0;0,96;2063197904,5;188799;104,0;10902,0;10979,0;10902,0;10928,01;FONDO BURSATIL ISHARES COLCAP;EQTY
BCOLOMBIA;34000,0;3,53;1346494330;39770;1160,0;32950,0;34000,0;32930,0;33857,04;BANCO BANCOLOMBIA;EQTY
GRUPOARGOS;8700,0;-5,07;1312545010;147367;-465,0;8900,0;9090,0;8700,0;8906,64;GRUPO ARGOS;EQTY
GRUPOSURA;37500,0;3,88;765293700;20415;1400,0;37500,0;37500,0;37500,0;37486,83;GRUPO SURA;EQTY
CORFICOLCF;11240,0;3,02;502522870;46194;330,0;10700,0;11240,0;10600,0;10878,53;CORFICOLOMBIANA;EQTY
NUTRESA;47000,0;0,09;486365660;10479;40,0;48400,0;48400,0;46200,0;46413,37;GRUPO NUTRESA;EQTY
GRUBOLIVAR;61000,0;-1,58;483180060;7939;-980,0;61000,0;61000,0;59000,0;60861,58;GRUPO BOLIVAR;EQTY
CEMARGOS;2995,0;-0,47;431719437;143366;-14,0;3030,0;3050,0;2960,0;3011,31;CEMENTOS ARGOS;EQTY
GEB;1499,0;-2,98;295734963;196886;-46,0;1525,0;1525,0;1499,0;1502,06;GRUPO ENERGIA BOGOTA;EQTY
PFGRUPSURA;10330,0;2,08;258910770;25516;210,0;10050,0;10330,0;10040,0;10147,0;GRUPO SURA;EQTY
TERPEL;8465,0;2,36;171284530;20483;195,0;8380,0;8465,0;8150,0;8362,28;ORGANIZACION TERPEL;EQTY
CNEC;36500,0;-1,62;153075700;4196;-600,0;36500,0;36500,0;36500,0;36481,34;CANACOL ENERGY LTD;EQTY
CLH;3800,0;-;131259400;34574;0,0;3800,0;3800,0;3800,0;3796,48;CEMEX LATAM HOLDINGS;EQTY
PFGRUPOARG;5690,0;-1,04;89277075;15692;-60,0;5700,0;5715,0;5690,0;5689,34;GRUPO ARGOS;EQTY
PFCEMARGOS;2311,0;-0,17;61121711;26688;-4,0;2266,0;2311,0;2266,0;2290,23;CEMENTOS ARGOS;EQTY
CONCONCRET;182,0;-4,21;51858091,1;282659;-8,0;184,0;184,0;182,0;183,47;CONCONCRETO S.A;EQTY
BHI;225,0;-0,62;36651269;162157;-1,4;226,5;226,5;225,0;226,02;BAC HOLDING INTERNATIONAL CORP;EQTY
PEI;22030,0;-2,91;27135960;1233;-660,0;22030,0;22030,0;22030,0;22008,08;PEI;EQTY
PFCORFICOL;9600,0;-;26728155;2733;0,0;9600,0;9600,0;9600,0;9779,79;CORFICOLOMBIANA;EQTY
BVC;9500,0;-1,04;24011600;2527;-100,0;9500,0;9500,0;9500,0;9502,02;BOLSA DE VALORES DE COLOMBIA;EQTY
MINEROS;-;-;17526308;7859;-;-;-;-;2230,09;MINEROS;EQTY
ENKA;23,0;-2,13;16345334,7;705964;-0,5;23,0;23,0;23,0;23,15;ENKA DE COLOMBIA;EQTY
GRUPOAVAL;-;-;5437394,8;10844;-;-;-;-;501,42;GRUPO AVAL ACCIONES Y VALORES;EQTY
PROMIGAS;-;-;4852295;1212;-;-;-;-;4003,54;PROMIGAS;EQTY
ETB;-;-;1794804,4;17131;-;-;-;-;104,77;ETB;EQTY
EXITO;-;-;1629597;420;-;-;-;-;3879,99;EXITO;EQTY
BBVACOL;-;-;1491042;5691;-;-;-;-;262,0;BBVA COLOMBIA;EQTY
HCOLSEL;-;-;739704;70;-;-;-;-;10567,2;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
