Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;30420,0;0,13;20057535370;660591;40,0;30380,0;30710,0;30020,0;30363,02;BANCO BANCOLOMBIA;EQTY
BCOLOMBIA;35000,0;5,42;13823809550;406409;1800,0;33890,0;35000,0;33300,0;34014,53;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2170,0;1,26;5902900473;2716894;27,0;2145,0;2196,0;2143,0;2172,66;ECOPETROL;EQTY
ICOLCAP;12022,0;1,1;5239285334,5;437460;131,0;11981,0;12022,0;11942,0;11976,6;FONDO BURSATIL ISHARES COLCAP;EQTY
ISA;18000,0;-3,74;2389444870;131662;-700,0;18300,0;18690,0;18000,0;18148,33;ISA INTERCONEXION ELECTRICA;EQTY
CEMARGOS;3500,0;-0,85;1949866257;551580;-30,0;3590,0;3590,0;3500,0;3535,06;CEMENTOS ARGOS;EQTY
PFDAVVNDA;20600,0;1,78;1463813730;71360;360,0;20570,0;20640,0;20330,0;20513,08;BANCO DAVIVIENDA;EQTY
GEB;1950,0;1,3;1387261768;716864;25,0;1945,0;1950,0;1915,0;1935,18;GRUPO ENERGIA BOGOTA;EQTY
HCOLSEL;11714,0;-0,25;1360746776;115186;-29,0;11810,0;11818,0;11714,0;11813,47;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
CELSIA;2780,0;-2,11;1160486046;414824;-60,0;2880,0;2880,0;2780,0;2797,54;CELSIA;EQTY
CORFICOLCF;15290,0;-0,46;875788700;57873;-70,0;15430,0;15430,0;14910,0;15132,94;CORFICOLOMBIANA;EQTY
PFAVAL;520,0;-0,95;655168289,4;1263287;-5,0;519,8;523,6;515,7;518,62;GRUPO AVAL ACCIONES Y VALORES;EQTY
BOGOTA;34170,0;-0,64;570003660;16768;-220,0;34000,0;34170,0;33970,0;33993,54;BANCO DE BOGOTA;EQTY
PEI;31200,0;0,65;232284720;7486;200,0;31000,0;31200,0;31000,0;31029,22;PEI;EQTY
EXITO;4169,0;-0,02;205022138;50289;-1,0;4007,0;4169,0;4007,0;4076,88;EXITO;EQTY
PROMIGAS;4335,0;2,87;172922073;40049;121,0;4299,0;4397,0;4299,0;4317,76;PROMIGAS;EQTY
GRUBOLIVAR;75000,0;-1,32;155974850;2112;-1000,0;72130,0;75000,0;72110,0;73851,73;GRUPO BOLIVAR;EQTY
PFCORFICOL;12490,0;6,75;129992530;10513;790,0;12250,0;12490,0;12250,0;12364,93;CORFICOLOMBIANA;EQTY
PFCEMARGOS;2400,0;0,0;118741154;49790;0,0;2420,0;2420,0;2301,0;2384,84;CEMENTOS ARGOS;EQTY
BHI;213,0;-0,47;105181358,6;493443;-1,0;215,0;215,0;211,5;213,16;BAC HOLDING INTERNATIONAL CORP;EQTY
BBVACOL;300,0;-7,09;92617991,5;322399;-22,9;286,1;300,0;286,1;287,28;BBVA COLOMBIA;EQTY
CNEC;37070,0;1,56;81800020;2206;570,0;37070,0;37070,0;37070,0;37080,7;CANACOL ENERGY LTD;EQTY
ETB;95,0;-5,0;63589740;668773;-5,0;95,0;95,0;95,0;95,08;ETB;EQTY
MINEROS;1950,0;1,25;59098534;30327;24,0;1950,0;1950,0;1950,0;1948,71;MINEROS;EQTY
TERPEL;7360,0;2,22;52692130;7190;160,0;7360,0;7360,0;7360,0;7328,53;ORGANIZACION TERPEL;EQTY
CONCONCRET;-;-;22465008;90913;-;-;-;-;247,1;CONCONCRETO S.A;EQTY
BVC;-;-;8465900;844;-;-;-;-;10030,69;BOLSA DE VALORES DE COLOMBIA;EQTY
GRUPOAVAL;-;-;3113198,6;6156;-;-;-;-;505,72;GRUPO AVAL ACCIONES Y VALORES;EQTY
FABRICATO;-;-;2495000;500000;-;-;-;-;4,99;FABRICATO;EQTY
ENKA;-;-;1956203,5;95407;-;-;-;-;20,5;ENKA DE COLOMBIA;EQTY
