Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;30380,0;7,16;25959181390;876642;2030,0;28400,0;30520,0;28340,0;29612,07;BANCO BANCOLOMBIA;EQTY
ICOLCAP;11891,0;2,56;19681110001;1659450;296,5;11720,0;11893,0;11720,0;11860,02;FONDO BURSATIL ISHARES COLCAP;EQTY
HCOLSEL;11743,0;2,38;17861744894,5;1524620;273,0;11542,0;11743,0;11542,0;11715,54;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
ECOPETROL;2143,0;2,54;5860416576;2777808;53,0;2085,0;2143,0;2049,0;2109,73;ECOPETROL;EQTY
ISA;18700,0;5,17;4955287990;270244;920,0;17720,0;18700,0;17670,0;18336,35;ISA INTERCONEXION ELECTRICA;EQTY
PFAVAL;525,0;0,98;4837259252;9278297;5,1;519,9;525,0;519,9;521,35;GRUPO AVAL ACCIONES Y VALORES;EQTY
GEB;1925,0;2,45;4172439084;2210299;46,0;1861,0;1933,0;1769,0;1887,73;GRUPO ENERGIA BOGOTA;EQTY
CEMARGOS;3530,0;3,82;3760074326;1085969;130,0;3425,0;3544,0;3420,0;3462,41;CEMENTOS ARGOS;EQTY
BCOLOMBIA;33200,0;5,73;3520467110;106487;1800,0;31700,0;33700,0;31700,0;33060,06;BANCO BANCOLOMBIA;EQTY
PFDAVVNDA;20240,0;3,85;2307517750;115189;750,0;19500,0;20290,0;19500,0;20032,45;BANCO DAVIVIENDA;EQTY
CORFICOLCF;15360,0;4,63;1564473660;103770;680,0;14700,0;15360,0;14700,0;15076,36;CORFICOLOMBIANA;EQTY
CELSIA;2840,0;1,43;1195901717;419961;40,0;2824,0;2920,0;2805,0;2847,65;CELSIA;EQTY
BOGOTA;34390,0;2,5;558131710;16537;840,0;33100,0;34390,0;33100,0;33750,48;BANCO DE BOGOTA;EQTY
PROMIGAS;4214,0;2,78;457949847;108648;114,0;4197,0;4300,0;4197,0;4214,99;PROMIGAS;EQTY
GRUBOLIVAR;76000,0;6,29;436280780;5958;4500,0;71500,0;76000,0;71500,0;73226,05;GRUPO BOLIVAR;EQTY
PFCEMARGOS;2400,0;3,63;273727767;114049;84,0;2360,0;2439,0;2360,0;2400,09;CEMENTOS ARGOS;EQTY
MINEROS;1926,0;-1,23;243997796;125225;-24,0;1950,0;1950,0;1926,0;1948,48;MINEROS;EQTY
PEI;31000,0;-0,13;184292180;5936;-40,0;31110,0;31110,0;31000,0;31046,53;PEI;EQTY
CNEC;36500,0;-2,07;161848500;4403;-770,0;37340,0;37340,0;36500,0;36758,69;CANACOL ENERGY LTD;EQTY
PFCORFICOL;11700,0;8,33;149737530;12649;900,0;11880,0;11880,0;11700,0;11837,89;CORFICOLOMBIANA;EQTY
BVC;9870,0;2,23;108657970;10900;215,0;10090,0;10090,0;9870,0;9968,62;BOLSA DE VALORES DE COLOMBIA;EQTY
BHI;214,0;1,86;100231946;469010;3,9;213,0;215,4;213,0;213,71;BAC HOLDING INTERNATIONAL CORP;EQTY
TERPEL;7200,0;-;78314860;10788;0,0;7200,0;7200,0;7200,0;7259,44;ORGANIZACION TERPEL;EQTY
EXITO;4170,0;-0,17;76918960;18658;-7,0;4189,0;4189,0;4100,0;4122,57;EXITO;EQTY
GRUPOAVAL;505,0;1,0;49980090;100435;5,0;505,0;505,0;505,0;497,64;GRUPO AVAL ACCIONES Y VALORES;EQTY
ENKA;21,0;5,0;18519455;890473;1,0;21,0;21,0;21,0;20,8;ENKA DE COLOMBIA;EQTY
VILLAS;2900,0;-9,37;15823900;5366;-300,0;2900,0;2900,0;2900,0;2948,92;BANCO AV VILLAS;EQTY
ETB;-;-;13140884;131450;-;-;-;-;99,97;ETB;EQTY
CONCONCRET;-;-;4718752;19136;-;-;-;-;246,59;CONCONCRETO S.A;EQTY
BBVACOL;-;-;1670142;5190;-;-;-;-;321,8;BBVA COLOMBIA;EQTY
FABRICATO;-;-;140412;46804;-;-;-;-;3,0;FABRICATO;EQTY
