Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2390,0;1,92;12654491411;5360637;45,0;2330,0;2390,0;2330,0;2360,63;ECOPETROL;EQTY
ICOLCAP;11110,0;0,22;7840430684;706090;24,0;11101,0;11118,0;11084,0;11104,01;FONDO BURSATIL ISHARES COLCAP;EQTY
PFBCOLOM;28120,0;0,07;7769558430;275395;20,0;28100,0;28300,0;28100,0;28212,42;BANCO BANCOLOMBIA;EQTY
ISA;16280,0;1,94;4565503140;283968;310,0;15830,0;16280,0;15830,0;16077,53;ISA INTERCONEXION ELECTRICA;EQTY
EXITO;2890,0;-6,77;3012110414;1027844;-210,0;3060,0;3060,0;2890,0;2930,51;EXITO;EQTY
BCOLOMBIA;28970,0;2,37;2976647650;103718;670,0;28600,0;28970,0;28400,0;28699,43;BANCO BANCOLOMBIA;EQTY
CEMARGOS;3010,0;-0,99;1675750878;556351;-30,0;3097,0;3097,0;3000,0;3012,04;CEMENTOS ARGOS;EQTY
NUTRESA;52000,0;0,0;1662176560;31986;0,0;51010,0;52900,0;51010,0;51965,75;GRUPO NUTRESA;EQTY
GRUPOARGOS;8680,0;-0,46;1419653230;161823;-40,0;8850,0;8850,0;8680,0;8772,88;GRUPO ARGOS;EQTY
CELSIA;2485,0;-1,39;1268465062;511259;-35,0;2502,0;2502,0;2465,0;2481,06;CELSIA;EQTY
GEB;1700,0;-2,02;739075832;433119;-35,0;1713,0;1728,0;1700,0;1706,4;GRUPO ENERGIA BOGOTA;EQTY
PFAVAL;474,0;2,38;587953941,3;1264819;11,0;463,0;474,0;460,0;464,85;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFDAVVNDA;17800,0;0,0;559595080;31532;0,0;17740,0;17800,0;17700,0;17746,89;BANCO DAVIVIENDA;EQTY
CORFICOLCF;12940,0;1,89;416454790;32354;240,0;12500,0;12990,0;12500,0;12871,82;CORFICOLOMBIANA;EQTY
PFGRUPSURA;12200,0;1,58;332049660;27123;190,0;12460,0;12460,0;12100,0;12242,36;GRUPO SURA;EQTY
PEI;42170,0;-0,07;330295220;7833;-30,0;42010,0;42200,0;42010,0;42167,14;PEI;EQTY
GRUPOSURA;34000,0;0,0;313699050;9244;0,0;33980,0;34000,0;33960,0;33935,42;GRUPO SURA;EQTY
PFGRUPOARG;5565,0;-3,72;289267645;50487;-215,0;5630,0;5800,0;5565,0;5729,55;GRUPO ARGOS;EQTY
GRUBOLIVAR;65000,0;0,54;112376120;1753;350,0;64620,0;65000,0;64620,0;64105,03;GRUPO BOLIVAR;EQTY
PFCEMARGOS;2150,0;-2,8;100611986;46965;-62,0;2150,0;2150,0;2150,0;2142,28;CEMENTOS ARGOS;EQTY
MINEROS;1880,0;-0,05;96877818;52234;-1,0;1825,0;1880,0;1825,0;1854,69;MINEROS;EQTY
BOGOTA;27120,0;-3,18;91845710;3373;-890,0;27020,0;27130,0;27020,0;27229,68;BANCO DE BOGOTA;EQTY
CNEC;34680,0;0,46;66121230;1914;160,0;34420,0;34680,0;34420,0;34546,1;CANACOL ENERGY LTD;EQTY
PROMIGAS;-;-;60138243;13385;-;-;-;-;4492,96;PROMIGAS;EQTY
BHI;215,0;-1,78;37525231;174512;-3,9;215,1;215,1;215,0;215,03;BAC HOLDING INTERNATIONAL CORP;EQTY
PFCORFICOL;11600,0;-4,13;34276150;2949;-500,0;11600,0;11600,0;11600,0;11622,97;CORFICOLOMBIANA;EQTY
TERPEL;-;-;32809595;4641;-;-;-;-;7069,51;ORGANIZACION TERPEL;EQTY
CONCONCRET;235,0;-0,84;12343714;52508;-2,0;235,0;235,0;235,0;235,08;CONCONCRETO S.A;EQTY
BBVACOL;-;-;4972880;22604;-;-;-;-;220,0;BBVA COLOMBIA;EQTY
ETB;-;-;4425361;53946;-;-;-;-;82,03;ETB;EQTY
GRUPOAVAL;-;-;3088360,2;6805;-;-;-;-;453,84;GRUPO AVAL ACCIONES Y VALORES;EQTY
BVC;-;-;892500;105;-;-;-;-;8500,0;BOLSA DE VALORES DE COLOMBIA;EQTY
HCOLSEL;-;-;280315,5;26;-;-;-;-;10781,37;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
ENKA;-;-;202837,25;11275;-;-;-;-;17,99;ENKA DE COLOMBIA;EQTY
